n_observations,model,configuration,metric,mean,std,median,q05,q25,q75,q95,count
2,Shared Global,correct_hierarchy,local_estimate_std,0.6056266364455223,0.4161830783542466,0.6019558906555176,0.05163078382611275,0.3086138963699341,0.8165740370750427,1.302435976266861,100
2,Shared Global,correct_hierarchy,log_likelihood,0.9514047622680664,0.8091052864413815,1.1240345239639282,-0.6847159504890442,0.613097608089447,1.5540848970413208,1.8357931613922118,100
2,Shared Global,correct_hierarchy,effective_k,3.0,0.0,3.0,3.0,3.0,3.0,3.0,100
2,Shared Global,correct_hierarchy,aic,4.097190475463867,1.618210572882763,3.7519309520721436,2.3284136772155763,2.8918302059173584,4.773804783821106,7.369431900978088,100
2,Shared Global,correct_hierarchy,bic,0.176632017143703,1.618210572882763,-0.1686275062480207,-1.5921447811045881,-1.0287282524028059,0.8532463255009417,3.448873442657924,100
2,Shared Global,correct_hierarchy,aic_weight,0.7539331950963539,0.11089406349272508,0.7777123434819577,0.5226900089798519,0.7083850795383742,0.831279191381041,0.8620992120098542,100
2,Shared Global,correct_hierarchy,bic_weight,0.6249180317084373,0.12710993554709332,0.6454230133975859,0.36295172009671894,0.5582663088039108,0.7193614082872613,0.7648416898513581,100
2,Shared Global,correct_hierarchy,no_penalty_weight,0.5466726925854762,0.12851969977197533,0.5627722691296048,0.28717668586559886,0.47191864813118556,0.6444483366918339,0.696954393189946,100
5,Fully Local,all_global,global_error,0.03762076054234058,0.026141268508077724,0.029094455763697624,0.003277456760406494,0.016985997557640076,0.05404350906610489,0.08843266367912292,100
5,Fully Local,all_global,global_analytic_error,0.010847047935822047,0.008753994132232342,0.008515909314155579,0.0017158687114715576,0.004888102412223816,0.013698875904083252,0.028128721099346873,100
5,Fully Local,all_global,local_rmse,0.8461324259638786,0.3206368114858644,0.7805803120136261,0.38709384202957153,0.6175337433815002,1.054925799369812,1.4059280753135681,100
5,Fully Local,all_global,local_analytic_rmse,0.844621776342392,0.32140274257281964,0.7779439389705658,0.37595166712999345,0.6137388199567795,1.019146978855133,1.359318125247955,100
5,Fully Local,all_global,sharing_range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
5,Fully Local,all_global,sharing_std,7.897615432739258e-09,2.8920415637266638e-08,0.0,0.0,0.0,0.0,1.1920928955078125e-07,100
5,Fully Local,all_global,local_estimate_std,2.123415470123291e-09,9.401313034613778e-09,0.0,0.0,0.0,0.0,7.823109626769998e-09,100
5,Fully Local,all_global,log_likelihood,-16.10402077436447,5.89703851114572,-15.078183650970459,-26.429931545257567,-20.22368097305298,-12.249253273010254,-6.907668685913087,100
5,Fully Local,all_global,effective_k,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100
5,Fully Local,all_global,aic,36.20804154872894,11.79407702229144,34.15636730194092,17.81533737182617,28.498506546020508,44.44736194610596,56.859863090515134,100
5,Fully Local,all_global,bic,35.426917373597135,11.794077022291436,33.37524312680912,17.03421319669437,27.717382370888707,43.666237770974156,56.07873891538333,100
5,Fully Local,all_global,aic_weight,0.5569180691772418,0.21972317442123468,0.562092030251498,0.19491550875994224,0.39383309362151264,0.7303464672398904,0.9052772482166531,100
5,Fully Local,all_global,bic_weight,0.5569180691772418,0.21972317442123468,0.562092030251498,0.19491550875994224,0.39383309362151264,0.7303464672398904,0.9052772482166531,100
5,Fully Local,all_global,no_penalty_weight,0.5569180691772418,0.21972317442123468,0.562092030251498,0.19491550875994224,0.39383309362151264,0.7303464672398904,0.9052772482166531,100
5,Fully Local,all_local,global_error,0.10236268348991871,0.033746904385032646,0.0976409986615181,0.05393343865871429,0.0784103237092495,0.12714475393295288,0.15818544030189513,100
5,Fully Local,all_local,global_analytic_error,0.09162011472508311,0.0326038122571797,0.0883176214993,0.0448829360306263,0.0686566736549139,0.11002414859831333,0.14670850560069082,100
5,Fully Local,all_local,local_rmse,0.10541059494018555,0.03392475904702587,0.10656720027327538,0.04835274200886488,0.08172393962740898,0.1252521276473999,0.1664474405348301,100
5,Fully Local,all_local,local_analytic_rmse,0.006694366043666378,0.002754130980948475,0.006210926221683621,0.002510773960966617,0.004980895551852882,0.008311895420774817,0.012096387566998601,100
5,Fully Local,all_local,sharing_range,0.25263264536857605,0.09264913707274777,0.2446582317352295,0.13142068982124328,0.18028274178504944,0.3145744353532791,0.43821893036365506,100
5,Fully Local,all_local,sharing_std,0.09112938366830349,0.03280822593903961,0.0879969447851181,0.04424059819430113,0.06706502102315426,0.10996605828404427,0.14659895747900006,100
5,Fully Local,all_local,local_estimate_std,0.8328298430144787,0.3118219542108166,0.7697506546974182,0.373958931863308,0.6125831305980682,1.0057752132415771,1.3546679913997648,100
5,Fully Local,all_local,log_likelihood,1.9195979034900665,1.560842154004463,1.9284619092941284,-0.7429951071739197,1.0273171663284302,3.1830458641052246,4.08907835483551,100
5,Fully Local,all_local,effective_k,10.0,0.0,10.0,10.0,10.0,10.0,10.0,100
5,Fully Local,all_local,aic,16.160804193019867,3.121684308008926,16.143076181411743,11.82184329032898,13.63390827178955,17.94536566734314,21.48599021434784,100
5,Fully Local,all_local,bic,12.25518331736087,3.121684308008926,12.237455305752746,7.916222414669983,9.728287396130554,14.039744791684143,17.580369338688843,100
5,Fully Local,all_local,aic_weight,0.18423403888663067,0.09676619385751851,0.1582202106027205,0.09179489358064291,0.133054375192338,0.20841961201821058,0.3135545447842366,100
5,Fully Local,all_local,bic_weight,0.18423403888663067,0.09676619385751851,0.1582202106027205,0.09179489358064291,0.133054375192338,0.20841961201821058,0.3135545447842366,100
5,Fully Local,all_local,no_penalty_weight,0.18423403888663067,0.09676619385751851,0.1582202106027205,0.09179489358064291,0.133054375192338,0.20841961201821058,0.3135545447842366,100
5,Fully Local,correct_hierarchy,global_error,0.10236268348991871,0.033746904385032646,0.0976409986615181,0.05393343865871429,0.0784103237092495,0.12714475393295288,0.15818544030189513,100
5,Fully Local,correct_hierarchy,global_analytic_error,0.09162011472508311,0.0326038122571797,0.0883176214993,0.0448829360306263,0.0686566736549139,0.11002414859831333,0.14670850560069082,100
5,Fully Local,correct_hierarchy,local_rmse,0.10541059494018555,0.03392475904702587,0.10656720027327538,0.04835274200886488,0.08172393962740898,0.1252521276473999,0.1664474405348301,100
5,Fully Local,correct_hierarchy,local_analytic_rmse,0.006694366043666378,0.002754130980948475,0.006210926221683621,0.002510773960966617,0.004980895551852882,0.008311895420774817,0.012096387566998601,100
5,Fully Local,correct_hierarchy,sharing_range,0.25263264536857605,0.09264913707274777,0.2446582317352295,0.13142068982124328,0.18028274178504944,0.3145744353532791,0.43821893036365506,100
5,Fully Local,correct_hierarchy,sharing_std,0.09112938366830349,0.03280822593903961,0.0879969447851181,0.04424059819430113,0.06706502102315426,0.10996605828404427,0.14659895747900006,100
5,Fully Local,correct_hierarchy,local_estimate_std,0.8328298430144787,0.3118219542108166,0.7697506546974182,0.373958931863308,0.6125831305980682,1.0057752132415771,1.3546679913997648,100
5,Fully Local,correct_hierarchy,log_likelihood,1.9195979034900665,1.560842154004463,1.9284619092941284,-0.7429951071739197,1.0273171663284302,3.1830458641052246,4.08907835483551,100
5,Fully Local,correct_hierarchy,effective_k,10.0,0.0,10.0,10.0,10.0,10.0,10.0,100
5,Fully Local,correct_hierarchy,aic,16.160804193019867,3.121684308008926,16.143076181411743,11.82184329032898,13.63390827178955,17.94536566734314,21.48599021434784,100
5,Fully Local,correct_hierarchy,bic,12.25518331736087,3.121684308008926,12.237455305752746,7.916222414669983,9.728287396130554,14.039744791684143,17.580369338688843,100
5,Fully Local,correct_hierarchy,aic_weight,0.03422744120464744,0.0423526561077489,0.019779666696560727,0.005332129578494973,0.01005896551170793,0.03587289253325583,0.10755956851273425,100
5,Fully Local,correct_hierarchy,bic_weight,0.06821295622448423,0.07620351078744222,0.042207627462305775,0.011571872145868231,0.021709254020720083,0.07514826813218618,0.2083527535209404,100
5,Fully Local,correct_hierarchy,no_penalty_weight,0.5276370880230651,0.207689614744144,0.5240244514611516,0.22638717660643645,0.3567438604935085,0.669941090614353,0.8680057094555681,100
5,Shared Global,all_global,global_error,0.039874869419727475,0.028718142887386423,0.03639698028564453,0.0034934411174617707,0.01737353205680847,0.053614914417266846,0.0890203982591629,100
5,Shared Global,all_global,global_analytic_error,0.013119698307127692,0.014749689102138861,0.008204638957977295,0.0004751741624204442,0.0038201806601136923,0.01610971987247467,0.04380972683429717,100
5,Shared Global,all_global,local_rmse,0.8505840702354908,0.32786406932540824,0.7845582664012909,0.38148351311683654,0.6176890283823013,1.0581983029842377,1.4277220010757445,100
5,Shared Global,all_global,local_analytic_rmse,0.8491860964894294,0.3285368682753073,0.779036670923233,0.37642102092504504,0.6146450638771057,1.0303306579589844,1.4032631039619443,100
5,Shared Global,all_global,sharing_range,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
5,Shared Global,all_global,sharing_std,3.1478703022003173e-09,1.56035482430459e-08,0.0,0.0,0.0,0.0,2.514570951461755e-09,100
5,Shared Global,all_global,local_estimate_std,4.32133674621582e-09,1.3276578260746227e-08,0.0,0.0,0.0,0.0,2.9802322387695312e-08,100
5,Shared Global,all_global,log_likelihood,-16.41433608531952,6.081746158052766,-15.914742469787598,-26.766398906707764,-20.4959659576416,-12.193730115890503,-7.400579571723941,100
5,Shared Global,all_global,effective_k,2.0,0.0,2.0,2.0,2.0,2.0,2.0,100
5,Shared Global,all_global,aic,36.82867217063904,12.163492316105533,35.829484939575195,18.801159143447876,28.387460231781006,44.9919319152832,57.53279781341553,100
5,Shared Global,all_global,bic,36.04754799550723,12.163492316105533,35.048360764443395,18.020034968316075,27.606336056649205,44.2108077401514,56.75167363828373,100
5,Shared Global,all_global,aic_weight,0.44308193082275815,0.21972317442123468,0.437907969748502,0.09472275178334698,0.26965353276010956,0.6061669063784874,0.8050844912400578,100
5,Shared Global,all_global,bic_weight,0.44308193082275815,0.21972317442123468,0.437907969748502,0.09472275178334698,0.26965353276010956,0.6061669063784874,0.8050844912400578,100
5,Shared Global,all_global,no_penalty_weight,0.44308193082275815,0.21972317442123468,0.437907969748502,0.09472275178334698,0.26965353276010956,0.6061669063784874,0.8050844912400578,100
5,Shared Global,all_local,global_error,0.10220682740211487,0.03394109011563859,0.09880385547876358,0.05268022231757641,0.07887743413448334,0.12656434252858162,0.15951797962188718,100
5,Shared Global,all_local,global_analytic_error,0.09142388172447681,0.03282517088843029,0.09060051664710045,0.04759651497006416,0.06778923980891705,0.1092633418738842,0.1452602311968803,100
5,Shared Global,all_local,local_rmse,0.10520540617406368,0.03363096903824919,0.10596855357289314,0.05153810139745474,0.08186060190200806,0.12457938119769096,0.16425722613930702,100
5,Shared Global,all_local,local_analytic_rmse,0.004595150486566126,0.0009859361264625897,0.004525297088548541,0.00315217130118981,0.004022856126539409,0.005226774956099689,0.006180096790194511,100
5,Shared Global,all_local,sharing_range,0.2520244242250919,0.09268728317083674,0.2425905019044876,0.13329740166664122,0.178920179605484,0.3092437908053398,0.4418644949793816,100
5,Shared Global,all_local,sharing_std,0.0909278307016939,0.03308906264438617,0.08952773362398148,0.04730118475854397,0.06748299114406109,0.10873680375516415,0.1452199004590511,100
5,Shared Global,all_local,local_estimate_std,0.8340967206656933,0.3132020260459939,0.7733360528945923,0.3721098408102989,0.6104469895362854,1.0104507207870483,1.3532238900661466,100
5,Shared Global,all_local,log_likelihood,3.484300537109375,1.244231291781576,3.747777223587036,0.6420169293880463,2.8592902421951294,4.462939500808716,4.962356090545654,100
5,Shared Global,all_local,effective_k,10.0,0.0,10.0,10.0,10.0,10.0,10.0,100
5,Shared Global,all_local,aic,13.03139892578125,2.488462583563152,12.504445552825928,10.075287818908691,11.074120998382568,14.281419515609741,18.715966141223905,100
5,Shared Global,all_local,bic,9.125778050122253,2.488462583563152,8.598824677166931,6.169666943249695,7.168500122723572,10.375798639950744,14.81034526556491,100
5,Shared Global,all_local,aic_weight,0.8157659611133693,0.09676619385751851,0.8417797893972796,0.6864454552157634,0.7915803879817894,0.8669456248076619,0.9082051064193571,100
5,Shared Global,all_local,bic_weight,0.8157659611133693,0.09676619385751851,0.8417797893972796,0.6864454552157634,0.7915803879817894,0.8669456248076619,0.9082051064193571,100
5,Shared Global,all_local,no_penalty_weight,0.8157659611133693,0.09676619385751851,0.8417797893972796,0.6864454552157634,0.7915803879817894,0.8669456248076619,0.9082051064193571,100
5,Shared Global,correct_hierarchy,global_error,0.03891306024044752,0.02624184507493506,0.036632075905799866,0.0030831664800643924,0.017207995057106018,0.05643016006797552,0.0865431547164917,100
5,Shared Global,correct_hierarchy,global_analytic_error,0.003701370661437977,0.0024884955997296915,0.0037038568407297134,0.0004139244556427002,0.0015345229767262936,0.005483687040396035,0.007630407810211179,100
5,Shared Global,correct_hierarchy,local_rmse,0.10505925197154284,0.03359819298206056,0.10561289638280869,0.05001383796334267,0.08133609220385551,0.12455752491950989,0.16278936564922333,100
5,Shared Global,correct_hierarchy,local_analytic_rmse,0.005305065549910068,0.00200180617099535,0.005027620121836662,0.0030084050027653574,0.004072087584063411,0.0059181913966313004,0.008345267130061984,100
