training_scheme,variant,variant_label,timesteps,model_seed,observation,nominal_coverage,analytical_coverage
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,2,0.95,0.9734238386154175
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,2,0.5,0.5696536898612976
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,2,0.8,0.8729026913642883
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,2,0.9,0.9526010155677795
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,2,0.95,0.983066976070404
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,2,0.5,0.6221379041671753
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,2,0.8,0.9081496000289917
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,2,0.9,0.9702694416046143
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,2,0.95,0.9907131791114807
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,2,0.5,0.5755690932273865
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,2,0.8,0.8710650205612183
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,2,0.9,0.9487588405609131
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,2,0.95,0.9798638224601746
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,3,0.5,0.3344976305961609
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,3,0.8,0.6683109998703003
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,3,0.9,0.8255724906921387
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,3,0.95,0.9148916006088257
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,3,0.5,0.36666226387023926
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,3,0.8,0.7062102556228638
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,3,0.9,0.85426926612854
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,3,0.95,0.9330963492393494
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,3,0.5,0.4631936550140381
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,3,0.8,0.7952439785003662
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,3,0.9,0.9107961654663086
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,3,0.95,0.96358323097229
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,3,0.5,0.48017823696136475
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,3,0.8,0.7885676622390747
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,3,0.9,0.8964855670928955
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,3,0.95,0.9505959749221802
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,4,0.5,0.3279586136341095
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,4,0.8,0.6344983577728271
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,4,0.9,0.787488579750061
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,4,0.95,0.8837697505950928
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,4,0.5,0.4168037176132202
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,4,0.8,0.7373086214065552
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,4,0.9,0.867504894733429
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,4,0.95,0.9372401237487793
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,4,0.5,0.4378649890422821
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,4,0.8,0.7652369141578674
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,4,0.9,0.8894258737564087
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,4,0.95,0.9511550664901733
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,4,0.5,0.5011997222900391
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,4,0.8,0.8071433305740356
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,4,0.9,0.9084922671318054
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,4,0.95,0.9574665427207947
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,5,0.5,0.5385007262229919
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,5,0.8,0.8396531343460083
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,5,0.9,0.9298504590988159
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,5,0.95,0.9700914025306702
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,5,0.5,0.5503242015838623
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,5,0.8,0.8551570177078247
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,5,0.9,0.9417543411254883
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,5,0.95,0.9775328040122986
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,5,0.5,0.5913392305374146
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,5,0.8,0.8863646984100342
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,5,0.9,0.958886444568634
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,5,0.95,0.9855824112892151
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,5,0.5,0.5753979682922363
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,5,0.8,0.8711770176887512
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,5,0.9,0.9489530324935913
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,5,0.95,0.9800339937210083
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,6,0.5,0.5273817777633667
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,6,0.8,0.8381094932556152
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,6,0.9,0.9327749609947205
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,6,0.95,0.9735636711120605
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,6,0.5,0.5322179198265076
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,6,0.8,0.8417437672615051
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,6,0.9,0.9346652030944824
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,6,0.95,0.9743731021881104
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,6,0.5,0.5890305042266846
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,6,0.8,0.8830958604812622
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,6,0.9,0.956575870513916
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,6,0.95,0.9843047261238098
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,6,0.5,0.5700485706329346
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,6,0.8,0.8663711547851562
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,6,0.9,0.9458357095718384
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,6,0.95,0.9782602787017822
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,7,0.5,0.3998953700065613
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,7,0.8,0.7217980623245239
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,7,0.9,0.8592524528503418
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,7,0.95,0.9341571927070618
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,7,0.5,0.4288163483142853
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,7,0.8,0.7592288851737976
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,7,0.9,0.8884527087211609
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,7,0.95,0.9526407718658447
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,7,0.5,0.49669021368026733
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,7,0.8,0.8266797065734863
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,7,0.9,0.931166410446167
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,7,0.95,0.9747315049171448
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,7,0.5,0.5223708152770996
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,7,0.8,0.828596830368042
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,7,0.9,0.9237060546875
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,7,0.95,0.9668663144111633
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,8,0.5,0.601669430732727
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,8,0.8,0.8960479497909546
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,8,0.9,0.9648914337158203
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,8,0.95,0.9886780977249146
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,8,0.5,0.6308961510658264
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,8,0.8,0.9140390157699585
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,8,0.9,0.9732290506362915
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,8,0.95,0.9919934272766113
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,8,0.5,0.6573889255523682
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,8,0.8,0.9287714958190918
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,8,0.9,0.9794890880584717
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,8,0.95,0.9942715167999268
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,8,0.5,0.5691937804222107
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,8,0.8,0.8655813336372375
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,8,0.9,0.9453050494194031
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,8,0.95,0.9779443144798279
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,9,0.5,0.6099770665168762
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,9,0.8,0.8979374170303345
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,9,0.9,0.9642936587333679
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,9,0.95,0.9877482056617737
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,9,0.5,0.6579803228378296
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,9,0.8,0.9294677972793579
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,9,0.9,0.9798902869224548
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,9,0.95,0.9944478273391724
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,9,0.5,0.6435548067092896
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,9,0.8,0.9203884601593018
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,9,0.9,0.9755951166152954
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,9,0.95,0.9926985502243042
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,9,0.5,0.5989476442337036
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,9,0.8,0.8894535899162292
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,9,0.9,0.9594728946685791
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,9,0.95,0.985353946685791
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,10,0.5,0.6178616285324097
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,10,0.8,0.9047563672065735
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,10,0.9,0.9683529138565063
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,10,0.95,0.9897912740707397
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,10,0.5,0.6373237371444702
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,10,0.8,0.9174011945724487
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,10,0.9,0.974494993686676
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,10,0.95,0.9923607110977173
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,10,0.5,0.6624042987823486
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,10,0.8,0.9310375452041626
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,10,0.9,0.9802329540252686
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,10,0.95,0.9944494962692261
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,10,0.5,0.5862622261047363
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,10,0.8,0.8795201778411865
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,10,0.9,0.953708291053772
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,10,0.95,0.9824125170707703
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,11,0.5,0.5869478583335876
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,11,0.8,0.8863661289215088
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,11,0.9,0.9602446556091309
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,11,0.95,0.986792266368866
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,11,0.5,0.579351544380188
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,11,0.8,0.8784828186035156
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,11,0.9,0.9554260969161987
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,11,0.95,0.9844347238540649
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,11,0.5,0.6502336263656616
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,11,0.8,0.9251563549041748
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,11,0.9,0.9780709147453308
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,11,0.95,0.9937950372695923
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,11,0.5,0.5818767547607422
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,11,0.8,0.8759503364562988
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,11,0.9,0.9515672326087952
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,11,0.95,0.9812828302383423
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,12,0.5,0.5344821214675903
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,12,0.8,0.8506544828414917
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,12,0.9,0.9427661299705505
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,12,0.95,0.9796091318130493
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,12,0.5,0.5489771366119385
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,12,0.8,0.8567506670951843
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,12,0.9,0.9439709782600403
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,12,0.95,0.9792486429214478
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,12,0.5,0.6281566619873047
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,12,0.8,0.9140735864639282
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,12,0.9,0.9738039970397949
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,12,0.95,0.9924089908599854
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,12,0.5,0.5869379043579102
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,12,0.8,0.8801295757293701
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,12,0.9,0.9541060328483582
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,12,0.95,0.9826406836509705
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,13,0.5,0.6223829388618469
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,13,0.8,0.9071060419082642
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,13,0.9,0.9692820906639099
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,13,0.95,0.9900990724563599
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,13,0.5,0.6319154500961304
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,13,0.8,0.9134748578071594
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,13,0.9,0.9724621772766113
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,13,0.95,0.9914711713790894
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,13,0.5,0.6341791152954102
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,13,0.8,0.9141668081283569
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,13,0.9,0.9724891185760498
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,13,0.95,0.991351842880249
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,13,0.5,0.5834870934486389
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,13,0.8,0.877313494682312
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,13,0.9,0.9524095058441162
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,13,0.95,0.9817394018173218
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,14,0.5,0.5851974487304688
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,14,0.8,0.8819483518600464
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,14,0.9,0.9565503001213074
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,14,0.95,0.9845172166824341
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,14,0.5,0.5959210395812988
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,14,0.8,0.8909679651260376
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,14,0.9,0.9618539810180664
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,14,0.95,0.9871633052825928
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,14,0.5,0.6264472603797913
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,14,0.8,0.9091011881828308
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,14,0.9,0.9699932932853699
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,14,0.95,0.9902867078781128
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,14,0.5,0.5510118007659912
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,14,0.8,0.8499087691307068
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,14,0.9,0.935391366481781
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,14,0.95,0.9723970890045166
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,15,0.5,0.6070170402526855
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,15,0.8,0.8962098360061646
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,15,0.9,0.9635376334190369
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,2,15,0.95,0.9874703884124756
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,15,0.5,0.6490576267242432
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,15,0.8,0.9240946769714355
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,15,0.9,0.9774470329284668
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,2,15,0.95,0.9934945106506348
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,15,0.5,0.6491982936859131
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,15,0.8,0.9238776564598083
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,15,0.9,0.9772341251373291
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,2,15,0.95,0.9933658838272095
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,15,0.5,0.588786244392395
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,15,0.8,0.8814321160316467
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,15,0.9,0.9547845125198364
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,2,15,0.95,0.9829436540603638
