bias,centered_rmse,comparison,correlation,mae,mask,problem,rmse,timesteps
-4.544854164123535e-07,4.4147440692858543e-07,current_stage1_vs_upstream,0.9999999999998826,4.544854164123535e-07,posterior,gaussian,6.336060650786549e-07,100
-0.002405427396297455,0.19239606297022907,current_stage2_vs_upstream,0.9771383584183486,0.13788803666830063,posterior,gaussian,0.19241109928328773,100
-0.43563234629852926,0.7993863048382258,upstream_vs_analytic,0.6579156000204058,0.6680738232539525,posterior,gaussian,0.9103812418456756,200
-0.4356327635310427,0.7993862736284747,current_stage1_vs_analytic,0.6579156139096927,0.6680741063760152,posterior,gaussian,0.9103814140937367,200
-0.43798784735424673,0.7355774568783844,current_stage2_vs_analytic,0.7086854278933983,0.6419569491063657,posterior,gaussian,0.8561001982815319,200
-4.172325134277344e-07,3.816559456248789e-07,current_stage1_vs_upstream,0.9999999999999127,4.172325134277344e-07,posterior,gaussian,5.65459309846469e-07,200
-0.0023555010557174683,0.19246840607627802,current_stage2_vs_upstream,0.9771493862510258,0.13794326782226562,posterior,gaussian,0.1924828192924411,200
-0.4361403939388529,0.7994958326083415,upstream_vs_analytic,0.6578620821523273,0.6684349305437436,posterior,gaussian,0.9107206100573562,500
-0.4361408186219469,0.7994958643277135,current_stage1_vs_analytic,0.6578620698458691,0.6684352509187093,posterior,gaussian,0.9107208412819702,500
-0.4384813514612452,0.7356594774185451,current_stage2_vs_analytic,0.7086435837306059,0.6422977610146108,posterior,gaussian,0.8564232378298751,500
-4.246830940246582e-07,4.995223966795723e-07,current_stage1_vs_upstream,0.9999999999998493,4.3958425521850586e-07,posterior,gaussian,6.556510925292969e-07,500
-0.002340957522392273,0.19248978298328848,current_stage2_vs_upstream,0.9771522207293728,0.13795898854732513,posterior,gaussian,0.19250401719204494,500
-0.41110556214984506,0.8959007914250222,upstream_vs_analytic,0.5290775087553491,0.7755400610896463,likelihood,gaussian,0.985721061612524,10
-0.41110606133874505,0.8959007247457023,current_stage1_vs_analytic,0.5290775666221087,0.7755403218599672,likelihood,gaussian,0.9857212092013292,10
-0.2633986586325988,0.8141254837946726,current_stage2_vs_analytic,0.5986958560569613,0.6594422079941031,likelihood,gaussian,0.8556746792638907,10
-4.991888999938965e-07,4.08017086091431e-07,current_stage1_vs_upstream,0.9999999999998777,4.991888999938965e-07,likelihood,gaussian,6.447228089804631e-07,10
0.14770690351724625,0.22603511334257348,current_stage2_vs_upstream,0.9622447581227199,0.21292989701032639,likelihood,gaussian,0.2700170398520122,10
-0.6543403604620321,0.9425433376952842,upstream_vs_analytic,0.5040228670927479,0.9463486828374308,likelihood,gaussian,1.1474098007091227,50
-0.6543407851451262,0.9425434051841078,current_stage1_vs_analytic,0.5040228138190848,0.9463490181135576,likelihood,gaussian,1.147410098334677,50
-0.49502188354667276,0.8459459076208319,current_stage2_vs_analytic,0.575746335602399,0.7915915828595408,likelihood,gaussian,0.9801383289161426,50
-4.246830940246582e-07,4.052869310664876e-07,current_stage1_vs_upstream,0.9999999999998955,4.246830940246582e-07,likelihood,gaussian,5.870376707193913e-07,50
0.1593184769153595,0.2378183052798829,current_stage2_vs_upstream,0.9651594862627936,0.221540629863739,likelihood,gaussian,0.28625150377391123,50
-0.6613256821030005,0.9441443009431931,upstream_vs_analytic,0.5032400186723872,0.9514811642932337,likelihood,gaussian,1.1527185774561413,100
-0.6613260695331915,0.9441441536160241,current_stage1_vs_analytic,0.5032401334822694,0.9514812984036845,likelihood,gaussian,1.1527186790590054,100
-0.5015387052291259,0.8470700411842625,current_stage2_vs_analytic,0.5750064036242468,0.7961386945495852,likelihood,gaussian,0.984412884675336,100
-3.8743019104003906e-07,4.6838026182358597e-07,current_stage1_vs_upstream,0.9999999999998663,4.3213367462158203e-07,likelihood,gaussian,6.07850493620966e-07,100
0.15978697687387466,0.2382168119996011,current_stage2_vs_upstream,0.9652450467826114,0.22192244976758957,likelihood,gaussian,0.286843384964244,100
-0.6630502679937704,0.9445473273358106,upstream_vs_analytic,0.503043443774132,0.9527502812909525,likelihood,gaussian,1.1540386958260254,200
-0.663050700127445,0.944547285279235,current_stage1_vs_analytic,0.5030434555503875,0.9527505644130152,likelihood,gaussian,1.1540389096854005,200
-0.5031445735686645,0.8473531169553526,current_stage2_vs_analytic,0.574820755744199,0.7972612735281237,likelihood,gaussian,0.9854754013802398,200
-4.3213367462158203e-07,3.74312898131623e-07,current_stage1_vs_upstream,0.9999999999999151,4.3213367462158203e-07,likelihood,gaussian,5.717076686993503e-07,200
0.15990569442510605,0.2383177293832449,current_stage2_vs_upstream,0.96526617442702,0.22201918810606003,likelihood,gaussian,0.2869933296227648,200
-0.6635296234482153,0.9446607196303717,upstream_vs_analytic,0.5029876688662679,0.9531036027240198,likelihood,gaussian,1.1544069630792695,500
-0.6635300257795675,0.9446607117252908,current_stage1_vs_analytic,0.5029876752493663,0.9531038858460825,likelihood,gaussian,1.1544071878623965,500
-0.5035906994336471,0.8474326793181096,current_stage2_vs_analytic,0.5747684811170176,0.797573467756296,likelihood,gaussian,0.9857716462408217,500
-4.023313522338867e-07,3.597943922176849e-07,current_stage1_vs_upstream,0.999999999999916,4.023313522338867e-07,likelihood,gaussian,5.397430144630323e-07,500
0.15993892401456833,0.23834616198572162,current_stage2_vs_upstream,0.9652719507043938,0.2220463976264,likelihood,gaussian,0.2870354548627429,500
95.10787838711055,111.1876666367271,upstream_grid_vs_analytic,0.6518838554730602,95.1379110928374,posterior,line,146.31543234880374,100
95.10787822319777,111.18766674115658,current_stage1_grid_vs_analytic,0.6518838398947367,95.13791096685486,posterior,line,146.31543232161505,100
94.92952031486489,111.06270377416446,current_stage2_grid_vs_analytic,0.6810551507178985,94.95898852981782,posterior,line,146.10454475079874,100
-1.6391277313232422e-07,2.829080895607022e-07,current_stage1_grid_vs_upstream,0.9999999999999962,1.8287788737903943e-07,posterior,line,3.2696235920181253e-07,100
-0.17835807224566286,0.23871188084253797,current_stage2_grid_vs_upstream,0.9976688997487524,0.26153272932226007,posterior,line,0.2979848385246658,100
1.371190379504391,2.954003440222978,upstream_grid_vs_analytic,0.6122235830516392,2.134735047970692,likelihood,line,3.256731395386267,100
1.3711899606662015,2.954003448493315,current_stage1_grid_vs_analytic,0.6122235801868771,2.1347350043741518,likelihood,line,3.2567312265432924,100
1.4289408431847364,2.9415108465971027,current_stage2_grid_vs_analytic,0.6175146540294332,2.1094246678845776,likelihood,line,3.2702229272589216,100
-4.188381895727041e-07,5.124616250174077e-07,current_stage1_grid_vs_upstream,0.9999999999999782,4.6788429727359694e-07,likelihood,line,6.618476759497027e-07,100
0.057750463680345185,0.2698393035884296,current_stage2_grid_vs_upstream,0.994430801658003,0.1981089898031585,likelihood,line,0.27594993353212377,100
0.014580463368420657,0.32542547156088736,upstream_vs_analytic,0.9148637100282407,0.21144774992768778,posterior,line,0.32575194159461857,10
0.014579882223134097,0.3254255249760391,current_stage1_vs_analytic,0.9148636847465799,0.21144789893929972,posterior,line,0.3257519689450412,10
-0.005601023480321113,0.3683619341594948,current_stage2_vs_analytic,0.8827937699602822,0.2669085141978045,posterior,line,0.3684045140898128,10
-5.811452865600586e-07,3.6225455347130353e-07,current_stage1_vs_upstream,0.9999999999995575,5.811452865600586e-07,posterior,line,6.848052318737541e-07,10
-0.02018148684874177,0.1214745740240527,current_stage2_vs_upstream,0.9486263627433407,0.1031977511011064,posterior,line,0.12313961403931312,10
-0.19641151015462988,0.3261144184720864,upstream_vs_analytic,0.9154787073861798,0.3151072507344026,posterior,line,0.380694228031644,50
-0.1964119422883045,0.32611442559106607,current_stage1_vs_analytic,0.9154787109846195,0.3151075562082071,posterior,line,0.38069445708081334,50
-0.21510817545282357,0.35883830818377976,current_stage2_vs_analytic,0.9008735552301482,0.3517290163964235,posterior,line,0.41837358731980206,50
-4.3213367462158203e-07,3.472322284499122e-07,current_stage1_vs_upstream,0.9999999999995804,4.470348358154297e-07,posterior,line,5.543552409928523e-07,50
-0.018696665298193693,0.09987712893070945,current_stage2_vs_upstream,0.9665922104991106,0.08154817810282111,posterior,line,0.10161203755812713,50
-0.2019402214028191,0.3261281144739767,upstream_vs_analytic,0.9154528115023368,0.31927514323888606,posterior,line,0.38358753899282344,100
-0.20194048589843028,0.32612811448768686,current_stage1_vs_analytic,0.9154528183725755,0.3192753406792719,posterior,line,0.38358767824864753,100
-0.22083387213575356,0.3586742641065783,current_stage2_vs_analytic,0.9005507497889009,0.35503121249186453,posterior,line,0.42120639455600134,100
-2.644956111907959e-07,3.3484122759799605e-07,current_stage1_vs_upstream,0.9999999999996089,3.0919909477233887e-07,posterior,line,4.2670431921709637e-07,100
-0.018893650732934475,0.09888331024640769,current_stage2_vs_upstream,0.9672551298950609,0.08077563531696796,posterior,line,0.10067213657862553,100
-0.2032904901243996,0.32613129115627953,upstream_vs_analytic,0.9154457924330535,0.3202927360862333,posterior,line,0.3843028004663518,200
-0.2032907397188496,0.3261313602867275,current_stage1_vs_analytic,0.9154457447043521,0.3202929782301027,posterior,line,0.3843029911644045,200
-0.22224393176662438,0.3586626627610091,current_stage2_vs_analytic,0.9004883358247034,0.35595927171217856,posterior,line,0.4219375200973544,200
-2.4959444999694824e-07,3.303347476921631e-07,current_stage1_vs_upstream,0.9999999999996299,2.7194619178771973e-07,posterior,line,4.140270945265831e-07,200
-0.01895344164222479,0.09900566039643037,current_stage2_vs_upstream,0.9671490213181965,0.08075694926083088,posterior,line,0.10080354031788032,200
-0.20366406968610995,0.32613217519105553,upstream_vs_analytic,0.9154436008370717,0.32057413706479854,posterior,line,0.3845012990562685,500
-0.20366430810468905,0.3261322184006133,current_stage1_vs_analytic,0.9154435791858224,0.32057430097757167,posterior,line,0.3845014619928864,500
-0.22263492333518975,0.35866710731012363,current_stage2_vs_analytic,0.9004825298506425,0.3561972581576055,posterior,line,0.42214737113320694,500
-2.384185791015625e-07,3.47551816394645e-07,current_stage1_vs_upstream,0.9999999999995856,2.980232238769531e-07,posterior,line,4.2146848510894033e-07,500
-0.0189708536490798,0.0990057958622435,current_stage2_vs_upstream,0.9671496034916113,0.08076856471598148,posterior,line,0.10080694868158166,500
-0.4029925086929742,0.5982949608707115,upstream_vs_analytic,0.76361696827987,0.6117678670189448,likelihood,line,0.7213597037996669,10
-0.40299340276264584,0.5982950376261449,current_stage1_vs_analytic,0.7636169073704822,0.6117684630653926,likelihood,line,0.7213602669389867,10
-0.36053331088491714,0.580083939672406,current_stage2_vs_analytic,0.7672743809173483,0.5688047985005527,likelihood,line,0.6829946158817798,10
-8.940696716308594e-07,5.870376707193913e-07,current_stage1_vs_upstream,0.9999999999997624,8.940696716308594e-07,likelihood,line,1.0695671108321167e-06,10
0.04245919780805707,0.19607051864984787,current_stage2_vs_upstream,0.9739045269678517,0.15934263868257403,likelihood,line,0.20061513343246085,10
-0.8130425981640164,0.6424441848086063,upstream_vs_analytic,0.734090607274632,0.9265660962047557,likelihood,line,1.0362300888430565,50
-0.8130432836174313,0.6424441844846287,current_stage1_vs_analytic,0.7340906006638009,0.9265666326465587,likelihood,line,1.0362306264599277,50
-0.7595788266904,0.6012769270608787,current_stage2_vs_analytic,0.7536872903601544,0.8707214035174178,likelihood,line,0.9687589674279861,50
-6.854534149169922e-07,6.630598146106895e-07,current_stage1_vs_upstream,0.9999999999997135,7.599592208862305e-07,likelihood,line,9.5367431640625e-07,50
0.05346377147361636,0.1948036637279143,current_stage2_vs_upstream,0.9758495971570779,0.15751273883506656,likelihood,line,0.20200703517947435,50
-0.824315266536856,0.6438392578568866,upstream_vs_analytic,0.7331985043049809,0.9360478238160292,likelihood,line,1.0459563320729188,100
-0.8243156539670471,0.643839323905536,current_stage1_vs_analytic,0.7331984775681922,0.9360481665427367,likelihood,line,1.0459566780618872,100
-0.7703800451404694,0.6018625567341225,current_stage2_vs_analytic,0.7533217599231937,0.8795369975349234,likelihood,line,0.9776113497444505,100
-3.8743019104003906e-07,5.77119491429242e-07,current_stage1_vs_upstream,0.9999999999997891,4.6193599700927734e-07,likelihood,line,6.9510363278929e-07,100
0.05393522139638662,0.19527621698713798,current_stage2_vs_upstream,0.9757895468483081,0.15795142110437155,likelihood,line,0.20258778104289765,100
-0.8270856531731132,0.6441896069417702,upstream_vs_analytic,0.7329751777016246,0.9383815617258231,likelihood,line,1.0483562979143053,200
-0.827086137460852,0.6441896296493073,current_stage1_vs_analytic,0.7329751607428127,0.9383819268042723,likelihood,line,1.0483566939394355,200
-0.7730315801150445,0.6020091577283371,current_stage2_vs_analytic,0.7532303269226135,0.8817021884104537,likelihood,line,0.9797922483077441,200
-4.842877388000488e-07,5.092078037512831e-07,current_stage1_vs_upstream,0.9999999999998315,4.842877388000488e-07,likelihood,line,7.027283979983089e-07,200
0.05405407305806875,0.19540150624497146,current_stage2_vs_upstream,0.975772945483163,0.1580661153420806,likelihood,line,0.2027402068090359,200
-0.8278537111751083,0.6442890014890935,upstream_vs_analytic,0.7329117857122898,0.9390293077523391,likelihood,line,1.049023395614327,500
-0.8278540986052993,0.6442890082662303,current_stage1_vs_analytic,0.7329117901533092,0.9390295908744017,likelihood,line,1.0490237055235097,500
-0.773767116332734,0.6020493653004941,current_stage2_vs_analytic,0.7532054220803509,0.8823021240612792,likelihood,line,0.980397362591619,500
-3.8743019104003906e-07,5.58346330976343e-07,current_stage1_vs_upstream,0.9999999999997979,4.76837158203125e-07,likelihood,line,6.795975119466412e-07,500
0.054086594842374325,0.1954377227244858,current_stage2_vs_upstream,0.9757680691443058,0.15809932257980108,likelihood,line,0.20278378437482655,500
106.81156962850046,109.42680428004464,upstream_grid_vs_analytic,0.6516301335924496,106.83633242403793,posterior,parabola,152.91480275449854,100
106.81156941988421,109.42680437395612,current_stage1_grid_vs_analytic,0.6516301251656511,106.8363322479333,posterior,parabola,152.91480267598297,100
106.4770685164512,109.36587386094763,current_stage2_grid_vs_analytic,0.632251062631516,106.50594735186029,posterior,parabola,152.63767714829046,100
-2.086162567138672e-07,3.5909240849942536e-07,current_stage1_grid_vs_upstream,0.9999999999999972,2.3570927706631747e-07,posterior,parabola,4.1529278877344395e-07,100
-0.3345011120492762,0.34742859468073317,current_stage2_grid_vs_upstream,0.9991145617275143,0.3858818926594474,posterior,parabola,0.4822837571015963,100
1.6843934796882014,3.1936356525121807,upstream_grid_vs_analytic,0.556984699172034,2.468516175740192,likelihood,parabola,3.6106079924872803,100
1.6843930557896991,3.193635652107987,current_stage1_grid_vs_analytic,0.5569846985578538,2.468516104506559,likelihood,parabola,3.610607794375868,100
1.5616978702840851,3.2614685606041744,current_stage2_grid_vs_analytic,0.5417151278606659,2.52333223736355,likelihood,parabola,3.616085924014986,100
-4.2389850227200255e-07,5.253431892355252e-07,current_stage1_grid_vs_upstream,0.9999999999999771,4.7138759068080356e-07,likelihood,parabola,6.75037337267058e-07,100
-0.12269560940411627,0.26259751127112874,current_stage2_grid_vs_upstream,0.9967793845708565,0.20354187060375603,likelihood,parabola,0.28984765911222754,100
-0.0324637212859958,0.20472689011791956,upstream_vs_analytic,0.9127587115940585,0.16245882049738508,posterior,parabola,0.20728481067625174,10
-0.032464529673990564,0.2047267989335805,current_stage1_vs_analytic,0.9127587602112284,0.16245882422267538,posterior,parabola,0.2072848472236794,10
-0.03126681205579336,0.20361956638953127,current_stage2_vs_analytic,0.9193769740875892,0.16673742856958002,posterior,parabola,0.20600616823967438,10
-8.083879947662354e-07,4.3518980940877266e-07,current_stage1_vs_upstream,0.9999999999997069,8.083879947662354e-07,posterior,parabola,9.180856824367859e-07,10
0.0011969092302024364,0.11959955571456916,current_stage2_vs_upstream,0.9732093420774258,0.09117084415629506,posterior,parabola,0.11960554468262614,10
-0.2806133789079755,0.2009074014634279,upstream_vs_analytic,0.9141754850937955,0.3127351604302777,posterior,parabola,0.3451197652771253,50
-0.28061396750384265,0.20090739835490654,current_stage1_vs_analytic,0.9141754911456585,0.3127357043226613,posterior,parabola,0.3451202420490354,50
-0.27146014273860747,0.19576217317599076,current_stage2_vs_analytic,0.9195540377764359,0.29863643085399283,posterior,parabola,0.33468408618016443,50
-5.885958671569824e-07,3.525471140241915e-07,current_stage1_vs_upstream,0.9999999999997499,5.960464477539062e-07,posterior,parabola,6.86100985599836e-07,50
0.009153236169368029,0.0826713238687776,current_stage2_vs_upstream,0.9857362305543061,0.06959297182038426,posterior,parabola,0.08317649621490762,50
-0.28735401230626995,0.20147413631007235,upstream_vs_analytic,0.913685492476719,0.3188147038122071,posterior,parabola,0.3509475117313151,100
-0.28735429542833263,0.20147415075159414,current_stage1_vs_analytic,0.9136854797138265,0.3188149422307862,posterior,parabola,0.35094775184091087,100
-0.2787266348558038,0.19592844918039057,current_stage2_vs_analytic,0.9193764493229752,0.3046717219781281,posterior,parabola,0.3407000061289602,100
-2.8312206268310547e-07,4.1052631479370326e-07,current_stage1_vs_upstream,0.9999999999995796,3.427267074584961e-07,posterior,parabola,4.986882367933247e-07,100
0.008627377450466156,0.08240965130475914,current_stage2_vs_upstream,0.9858657575705283,0.06941337138414383,posterior,parabola,0.08286001611057531,100
-0.2889671673136323,0.20159288615465476,upstream_vs_analytic,0.9135819463900455,0.32026785015066994,posterior,parabola,0.3523375023091189,200
-0.28896736102872783,0.20159288702660655,current_stage1_vs_analytic,0.913581946162106,0.3202680140634431,posterior,parabola,0.35233766168212743,200
-0.2805559908109277,0.1958576012386061,current_stage2_vs_analytic,0.9194152198079697,0.30620787523502124,posterior,parabola,0.3421576594829381,200
-1.9371509552001953e-07,4.017790783260096e-07,current_stage1_vs_upstream,0.9999999999995978,2.5331974029541016e-07,posterior,parabola,4.460403188197543e-07,200
0.00841117650270462,0.08233270161232462,current_stage2_vs_upstream,0.9858742587139969,0.06928502023220062,posterior,parabola,0.08276123274180812,200
-0.28941927226954395,0.2016128457785038,upstream_vs_analytic,0.9135651577747078,0.32067614569267167,posterior,parabola,0.3527197963595738,500
-0.2894194212811559,0.20161284408950958,current_stage1_vs_analytic,0.9135651579228641,0.3206762500008,posterior,parabola,0.35271991766354804,500
-0.2810231459396451,0.19586933153928562,current_stage2_vs_analytic,0.9194003533317093,0.30661961294525875,posterior,parabola,0.342547520194588,500
-1.4901161193847656e-07,2.9950963321688443e-07,current_stage1_vs_upstream,0.9999999999997828,2.1606683731079102e-07,posterior,parabola,3.345302391148157e-07,500
0.008396126329898834,0.08233391850346998,current_stage2_vs_upstream,0.9858692246692037,0.06927959620952606,posterior,parabola,0.0827609151319852,500
-0.7173742315440601,0.4858024427194084,upstream_vs_analytic,0.8410056485194449,0.7564565529002838,likelihood,parabola,0.8663889435095388,10
-0.7173752373724407,0.48580230541796493,current_stage1_vs_analytic,0.8410056982317541,0.7564574395193748,likelihood,parabola,0.8663896993527654,10
-0.7546147777407592,0.492272576595361,current_stage2_vs_analytic,0.8413788128910425,0.7808767501655729,likelihood,parabola,0.9009859890434319,10
-1.0058283805847168e-06,5.786084626720525e-07,current_stage1_vs_upstream,0.9999999999998028,1.0058283805847168e-06,likelihood,parabola,1.1603785952288976e-06,10
-0.03724054619669914,0.18179300683257227,current_stage2_vs_upstream,0.9794103700474218,0.15343686193227768,likelihood,parabola,0.18556819666703708,10
-1.1098704113333648,0.4781767387735431,upstream_vs_analytic,0.8425703242297433,1.1133842104496987,likelihood,parabola,1.2084971342363182,50
-1.1098711340396827,0.47817673082412365,current_stage1_vs_analytic,0.8425703321429707,1.1133848735513718,likelihood,parabola,1.2084977948164315,50
-1.155983373400492,0.4998360664862393,current_stage2_vs_analytic,0.8345515206333858,1.1599418184823478,likelihood,parabola,1.2594179818228806,50
-7.227063179016113e-07,5.462347827335887e-07,current_stage1_vs_upstream,0.9999999999998017,7.227063179016113e-07,likelihood,parabola,9.05912170026938e-07,50
-0.04611296206712723,0.17139402839358156,current_stage2_vs_upstream,0.9814952832915148,0.1406986452639103,likelihood,parabola,0.17748892427299276,50
-1.1227199657528824,0.4781929549860905,upstream_vs_analytic,0.8426143994462645,1.125203881329962,likelihood,parabola,1.220314969054499,100
-1.1227202712266868,0.4781930184883753,current_stage1_vs_analytic,0.8426143357540931,1.1252041570014442,likelihood,parabola,1.2203152749819814,100
-1.169356211897654,0.5001118868812038,current_stage2_vs_analytic,0.8345122249141902,1.1722203058507803,likelihood,parabola,1.2718120339513654,100
-3.0547380447387695e-07,5.355614982538506e-07,current_stage1_vs_upstream,0.9999999999998156,4.0978193283081055e-07,likelihood,parabola,6.165552397244335e-07,100
-0.046636246144771576,0.17439381699991072,current_stage2_vs_upstream,0.980853925371547,0.14286323264241219,likelihood,parabola,0.18052186256039482,100
-1.1251763551204628,0.47854550700020454,upstream_vs_analytic,0.8423587885935531,1.1275004408425773,likelihood,parabola,1.2227132257370297,200
-1.1251767798035568,0.478545571653381,current_stage1_vs_analytic,0.842358745873729,1.127500835723349,likelihood,parabola,1.2227136418467586,200
-1.1722126899927086,0.4999474361049065,current_stage2_vs_analytic,0.8345990051289804,1.1750073296335104,likelihood,parabola,1.274374367855777,200
-4.246830940246582e-07,5.96744530891167e-07,current_stage1_vs_upstream,0.9999999999997639,4.991888999938965e-07,likelihood,parabola,7.324341373112504e-07,200
-0.04703633487224579,0.17384053447118572,current_stage2_vs_upstream,0.9809742419070933,0.14248375222086906,likelihood,parabola,0.18009149958685325,200
-1.125920787331385,0.47856931707186223,upstream_vs_analytic,0.84233895624564,1.128203090197512,likelihood,parabola,1.2234076224168111,500
-1.1259210406511253,0.4785693372325543,current_stage1_vs_analytic,0.8423389399520363,1.1282032988137687,likelihood,parabola,1.2234078634372592,500
-1.1730037851899093,0.499980904072519,current_stage2_vs_analytic,0.8345718946426185,1.1757783678677443,likelihood,parabola,1.275115204405872,500
-2.5331974029541016e-07,6.741849199452173e-07,current_stage1_vs_upstream,0.9999999999996988,5.21540641784668e-07,likelihood,parabola,7.202056630608185e-07,500
-0.04708299785852432,0.17385707556505012,current_stage2_vs_upstream,0.9809698011518939,0.1424909569323063,likelihood,parabola,0.1801196585922185,500
20.523609545831107,25.17921651942534,upstream_grid_vs_analytic,0.7000903404857587,20.74382984752607,posterior,banana,32.48401904509095,100
20.523609196280272,25.179216534733506,current_stage1_grid_vs_analytic,0.7000903382559441,20.743829566484088,posterior,banana,32.484018836108284,100
20.538285260898054,25.04863754804078,current_stage2_grid_vs_analytic,0.7204894018295849,20.75041392555631,posterior,banana,32.3922120959829,100
-3.4955083107461736e-07,4.671456845430529e-07,current_stage1_grid_vs_upstream,0.9999999999999949,3.682350625797194e-07,posterior,banana,5.834474047351253e-07,100
0.014675715066948716,0.3379100930933063,current_stage2_grid_vs_upstream,0.9974150604561068,0.21493277720042636,posterior,banana,0.338228632181034,100
2.3178275419383696,2.50913705195027,upstream_grid_vs_analytic,0.8195652898259317,2.5943117806169207,likelihood,banana,3.415859080763982,100
2.3178271682537397,2.5091370439071743,current_stage1_grid_vs_analytic,0.819565292370965,2.5943115711978257,likelihood,banana,3.415858821292587,100
2.3661787312986964,2.532487253898763,current_stage2_grid_vs_analytic,0.8244014182071393,2.6369583592237578,likelihood,banana,3.465875571859152,100
-3.736846301020408e-07,4.796845162924695e-07,current_stage1_grid_vs_upstream,0.9999999999999526,4.110530931122449e-07,likelihood,banana,6.080603900479289e-07,100
0.04835118936032665,0.09499509643243227,current_stage2_grid_vs_upstream,0.9987883520583235,0.08071255041628468,likelihood,banana,0.10659224108144678,100
-0.2721761476856705,0.5321855093133837,upstream_vs_analytic,0.8105567325065781,0.4643228256230463,posterior,banana,0.597746829094189,10
-0.27217676608386004,0.5321855121170348,current_stage1_vs_analytic,0.8105567240032907,0.4643231907014955,posterior,banana,0.5977471131700586,10
-0.2820123525013265,0.5464562810924319,current_stage2_vs_analytic,0.7986310266911613,0.4777207778026099,posterior,banana,0.6149353088811078,10
-6.183981895446777e-07,4.1875974823225724e-07,current_stage1_vs_upstream,0.9999999999998691,6.183981895446777e-07,posterior,banana,7.468440584028761e-07,10
-0.009836204815655947,0.09700946634243787,current_stage2_vs_upstream,0.9928402497296998,0.07254435773938894,posterior,banana,0.09750685865732789,10
-0.5628010112701964,0.5619818873586019,upstream_vs_analytic,0.7973803118974863,0.6512956203034754,posterior,banana,0.7953418258873928,50
-0.5628014732061934,0.5619818971309757,current_stage1_vs_analytic,0.7973803093515272,0.6512959481290217,posterior,banana,0.7953421596683984,50
-0.5699133009326693,0.5744245825661136,current_stage2_vs_analytic,0.7860093625786059,0.6667745834557969,posterior,banana,0.809175365193618,50
