index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
129,1,2.9446687e-09,0.39775592,0.6022441
130,1,9.099493e-08,0.8259163,0.17408356
131,1,0.67876357,0.28277582,0.03846068
132,1,0.6207919,0.364498,0.014710015
133,1,0.7967586,0.08930865,0.11393274
134,1,5.7007528e-05,0.39748228,0.60246074
135,1,2.6387005e-08,0.6984691,0.301531
136,1,3.3624685e-05,0.51032346,0.48964286
137,1,2.3827186e-12,0.3749757,0.6250243
138,1,2.5209812e-09,0.64445186,0.35554817
139,1,0.025563244,0.7451517,0.22928508
140,1,0.19030465,0.701612,0.10808329
141,1,0.43688527,0.48632506,0.076789744
142,1,1.8626976e-06,0.29753235,0.70246583
143,1,2.7090713e-05,0.8925927,0.10738014
144,1,0.00027275467,0.5753475,0.4243797
145,1,0.00037226317,0.3637561,0.63587165
146,1,3.8372697e-14,0.058545947,0.94145405
147,1,2.4758738e-06,0.7541081,0.24588934
148,1,5.1360275e-12,0.4968104,0.50318956
149,1,0.7074762,0.24904427,0.043479532
150,1,5.0459355e-11,0.73423064,0.26576936
151,1,3.7907154e-14,0.75036985,0.24963017
152,1,0.3075626,0.5818399,0.110597484
153,1,0.311349,0.6207103,0.06794067
154,1,0.20439067,0.7021059,0.09350345
155,1,0.93875533,0.036325615,0.024919106
156,1,0.16072062,0.7235741,0.115705244
157,1,0.05216921,0.6929312,0.25489965
158,1,0.00018189066,0.9036992,0.09611896
159,1,1.4067047e-06,0.24826847,0.75173014
160,1,1.0383573e-08,0.50524586,0.49475417
161,1,0.31549034,0.5669341,0.11757561
162,1,0.5934254,0.39394507,0.012629552
163,1,1.2148934e-15,0.6217081,0.37829185
164,1,2.4072283e-10,0.7458905,0.2541096
165,1,0.51482004,0.4230977,0.062082272
166,1,0.07463533,0.8299674,0.09539724
167,1,0.5655567,0.39280823,0.041635074
168,1,0.70690477,0.2555024,0.037592743
169,1,0.42522082,0.5481053,0.026673868
170,1,8.754003e-05,0.72986776,0.27004474
171,1,4.4652134e-05,0.89476013,0.10519517
172,1,4.4933653e-08,0.75105727,0.2489427
173,1,2.702397e-07,0.36411965,0.6358801
174,1,8.965479e-06,0.6855064,0.31448466
175,1,0.09181789,0.8000402,0.108141884
176,1,0.64164,0.29995987,0.05840015
177,1,1.3267404e-16,0.46694985,0.53305024
178,1,8.296296e-10,0.6527449,0.3472551
179,1,0.6455602,0.29971352,0.054726254
180,1,2.5146976e-08,0.7981865,0.20181353
181,1,0.0008028266,0.6317389,0.36745837
182,1,0.67328745,0.28647006,0.040242534
183,1,0.8748476,0.081179045,0.043973364
184,1,0.09404809,0.86846614,0.03748578
185,1,0.0087132985,0.6903642,0.3009225
186,1,0.6458893,0.28504834,0.069062434
187,1,0.0019212441,0.81158,0.1864988
188,1,7.2429784e-10,0.64828676,0.35171324
189,1,1.5791788e-09,0.6493538,0.3506462
190,1,3.1069158e-06,0.8585317,0.14146522
191,1,6.885619e-10,0.75519717,0.2448028
192,1,0.30755696,0.6467622,0.045680847
193,1,0.0032920525,0.84386206,0.1528459
194,1,2.881989e-05,0.3728106,0.6271606
195,1,0.0018332001,0.29650754,0.7016593
196,1,2.4855877e-08,0.74833024,0.2516698
197,1,0.024586368,0.88633305,0.089080565
198,1,0.52093446,0.40277597,0.07628955
199,1,1.1379078e-08,0.6347647,0.36523533
200,1,3.974834e-05,0.30887878,0.69108146
201,1,1.0697473e-13,0.6908883,0.30911168
202,1,3.9522786e-07,0.53356206,0.46643752
203,1,0.04852387,0.73093545,0.22054067
204,1,0.7278188,0.22746839,0.04471282
205,1,2.1467833e-05,0.9356247,0.06435385
206,1,0.00022627687,0.69609344,0.30368033
207,1,7.6315945e-07,0.20371346,0.7962858
208,1,1.38670995e-08,0.70378345,0.29621655
209,1,0.46935657,0.4689812,0.06166223
210,1,0.010711212,0.9491519,0.040136877
211,1,3.60118e-07,0.41664806,0.58335155
212,1,1.1611173e-08,0.79039353,0.20960647
213,1,0.00010244696,0.8153302,0.18456738
214,1,1.3133709e-07,0.75792503,0.24207488
215,1,1.5820002e-06,0.7759477,0.22405079
216,1,2.0345436e-05,0.79076517,0.20921443
217,1,0.19753541,0.7436261,0.058838516
218,1,0.008947097,0.9186004,0.072452635
219,1,2.6254918e-07,0.4015539,0.59844583
220,1,0.015797859,0.74271935,0.24148284
221,1,7.223563e-07,0.77975184,0.22024734
222,1,3.8294272e-12,0.70154923,0.2984507
223,1,2.6830885e-05,0.46998203,0.5299911
224,1,2.308372e-12,0.73891,0.26109004
225,1,0.22708924,0.6186655,0.15424521
226,1,0.3535833,0.5929841,0.053432617
227,1,0.8542094,0.04356634,0.10222431
228,1,0.28801656,0.555525,0.15645832
229,1,0.033974424,0.9279625,0.0380632
230,1,0.28452772,0.6592321,0.056240167
231,1,0.027675383,0.8605967,0.111727886
232,1,0.28723812,0.66240627,0.050355643
233,1,1.6524698e-05,0.6620264,0.3379571
234,1,1.8513095e-08,0.5911795,0.40882045
235,1,2.0390044e-06,0.64657485,0.35342312
236,1,0.29031068,0.69544876,0.014240575
237,1,9.412476e-15,0.720906,0.27909404
238,1,1.0539938e-07,0.8224276,0.17757238
239,1,8.269471e-09,0.7239984,0.27600154
240,2,2.9381292e-06,0.29057422,0.7094228
241,2,0.15289584,0.8019914,0.045112725
242,2,1.8377665e-06,0.630326,0.36967224
243,2,9.558782e-15,0.07049775,0.92950225
244,2,2.1982648e-07,0.2518262,0.74817353
245,2,6.236211e-05,8.4853964e-05,0.9998528
246,2,8.8257005e-33,1.1799655e-08,1.0
247,2,5.1942088e-08,0.3855949,0.61440504
248,2,2.0202842e-05,0.3116,0.68837976
249,2,7.594684e-14,0.4225526,0.5774475
250,2,2.907976e-14,0.38105485,0.6189451
251,2,0.19715133,0.72939706,0.073451616
252,2,1.610925e-06,0.22448747,0.77551097
253,2,0.5932683,0.28181487,0.12491683
254,2,2.5775373e-06,0.4767826,0.5232148
255,2,0.00023508449,0.5242949,0.47547
256,2,0.8424473,0.00095561374,0.15659721
257,2,3.2754793e-05,0.42754146,0.5724257
258,2,4.592271e-05,0.40276518,0.59718895
259,2,5.8015868e-08,0.24702197,0.75297797
260,2,1.1477578e-06,0.24063957,0.75935924
261,2,0.039568517,0.056248635,0.90418285
262,2,2.1294398e-18,0.42520416,0.57479584
263,2,0.00020801643,0.5527935,0.44699845
264,2,0.0,3.4245e-40,1.0
265,2,8.5858295e-18,0.43083918,0.56916076
266,2,0.06386904,0.5312381,0.4048929
267,2,1.0854119e-09,0.36518186,0.63481814
268,2,0.00010075401,0.5064081,0.49349114
269,2,0.0012191111,0.4488506,0.5499303
270,2,1.022188e-06,0.7461114,0.2538876
271,2,4.9056554e-16,4.279457e-09,1.0
272,2,4.629965e-19,0.0013527717,0.9986473
273,2,1.2682309e-09,0.0015357572,0.9984642
274,2,5.57454e-23,0.022216335,0.9777836
