stage,epoch,split,total_loss,score_loss,divergence_loss
stage1_score,99,train,10.328902835065445,10.328902835065445,0.0
stage1_score,100,train,10.526040519168005,10.526040519168005,0.0
stage1_score,101,train,10.440246170561027,10.440246170561027,0.0
stage1_score,102,train,10.458223352651768,10.458223352651768,0.0
stage1_score,103,train,10.497146045704328,10.497146045704328,0.0
stage1_score,104,train,10.604332584127441,10.604332584127441,0.0
stage1_score,105,train,10.412281832487688,10.412281832487688,0.0
stage1_score,106,train,10.36098574348118,10.36098574348118,0.0
stage1_score,107,train,10.365562240181067,10.365562240181067,0.0
stage1_score,108,train,10.437276508253248,10.437276508253248,0.0
stage1_score,109,train,10.428991234820822,10.428991234820822,0.0
stage1_score,110,train,10.376109439088866,10.376109439088866,0.0
stage1_score,111,train,10.52968930588354,10.52968930588354,0.0
stage1_score,112,train,10.305919915270012,10.305919915270012,0.0
stage1_score,113,train,10.452445917056345,10.452445917056345,0.0
stage1_score,114,train,10.328270604116533,10.328270604116533,0.0
stage1_score,115,train,10.426413693879265,10.426413693879265,0.0
stage1_score,116,train,10.346867871101555,10.346867871101555,0.0
stage1_score,117,train,10.404941970795926,10.404941970795926,0.0
stage1_score,118,train,10.47002903091938,10.47002903091938,0.0
stage1_score,119,train,10.469353883406695,10.469353883406695,0.0
stage1_score,120,train,10.229744142644545,10.229744142644545,0.0
stage1_score,121,train,10.35930409565606,10.35930409565606,0.0
stage1_score,122,train,10.419620138543952,10.419620138543952,0.0
stage1_score,123,train,10.367518098640929,10.367518098640929,0.0
stage1_score,124,train,10.365105883361739,10.365105883361739,0.0
stage1_score,125,train,10.403845237527051,10.403845237527051,0.0
stage1_score,126,train,10.325961014193952,10.325961014193952,0.0
stage1_score,127,train,10.39563874588598,10.39563874588598,0.0
stage1_score,128,train,10.294206484138508,10.294206484138508,0.0
stage1_score,129,train,10.369412398765155,10.369412398765155,0.0
stage1_score,130,train,10.409494997839184,10.409494997839184,0.0
stage1_score,131,train,10.518334812398457,10.518334812398457,0.0
stage1_score,132,train,10.330768852526575,10.330768852526575,0.0
stage1_score,133,train,10.445151236599973,10.445151236599973,0.0
stage1_score,134,train,10.539820274733522,10.539820274733522,0.0
stage1_score,135,train,10.350784856645042,10.350784856645042,0.0
stage1_score,136,train,10.342491544299113,10.342491544299113,0.0
stage1_score,137,train,10.490439991329028,10.490439991329028,0.0
stage1_score,138,train,10.531231870187822,10.531231870187822,0.0
stage1_score,139,train,10.479462206028307,10.479462206028307,0.0
stage1_score,140,train,10.30850402290559,10.30850402290559,0.0
stage1_score,141,train,10.525742732777315,10.525742732777315,0.0
stage1_score,142,train,10.453176138894943,10.453176138894943,0.0
stage1_score,143,train,10.488447249819862,10.488447249819862,0.0
stage1_score,144,train,10.412280889545256,10.412280889545256,0.0
stage1_score,145,train,10.369756934222053,10.369756934222053,0.0
stage1_score,146,train,10.51097663333044,10.51097663333044,0.0
stage1_score,1,validation,13.7314365234375,13.7314365234375,0.0
stage1_score,2,validation,10.531009765625,10.531009765625,0.0
stage1_score,3,validation,10.431818359375,10.431818359375,0.0
stage1_score,4,validation,10.3128701171875,10.3128701171875,0.0
stage1_score,5,validation,10.2871640625,10.2871640625,0.0
stage1_score,6,validation,10.3748369140625,10.3748369140625,0.0
stage1_score,7,validation,10.488900390625,10.488900390625,0.0
stage1_score,8,validation,11.1266826171875,11.1266826171875,0.0
stage1_score,9,validation,11.045296875,11.045296875,0.0
stage1_score,10,validation,10.049376953125,10.049376953125,0.0
stage1_score,11,validation,10.8456943359375,10.8456943359375,0.0
stage1_score,12,validation,10.78630078125,10.78630078125,0.0
stage1_score,13,validation,11.725970703125,11.725970703125,0.0
stage1_score,14,validation,11.067482421875,11.067482421875,0.0
stage1_score,15,validation,11.030546875,11.030546875,0.0
stage1_score,16,validation,10.03576171875,10.03576171875,0.0
stage1_score,17,validation,10.4620322265625,10.4620322265625,0.0
stage1_score,18,validation,11.005517578125,11.005517578125,0.0
stage1_score,19,validation,11.4074462890625,11.4074462890625,0.0
stage1_score,20,validation,9.8810537109375,9.8810537109375,0.0
stage1_score,21,validation,10.831869140625,10.831869140625,0.0
stage1_score,22,validation,9.8561708984375,9.8561708984375,0.0
stage1_score,23,validation,10.3957587890625,10.3957587890625,0.0
stage1_score,24,validation,11.0154287109375,11.0154287109375,0.0
stage1_score,25,validation,9.370634765625,9.370634765625,0.0
stage1_score,26,validation,11.609240234375,11.609240234375,0.0
stage1_score,27,validation,9.836228515625,9.836228515625,0.0
stage1_score,28,validation,10.349744140625,10.349744140625,0.0
stage1_score,29,validation,10.2061015625,10.2061015625,0.0
stage1_score,30,validation,9.8026083984375,9.8026083984375,0.0
stage1_score,31,validation,10.8455537109375,10.8455537109375,0.0
stage1_score,32,validation,10.3694423828125,10.3694423828125,0.0
stage1_score,33,validation,11.011814453125,11.011814453125,0.0
stage1_score,34,validation,11.1530908203125,11.1530908203125,0.0
stage1_score,35,validation,11.0114794921875,11.0114794921875,0.0
stage1_score,36,validation,10.9604287109375,10.9604287109375,0.0
stage1_score,37,validation,10.1934921875,10.1934921875,0.0
stage1_score,38,validation,10.70266015625,10.70266015625,0.0
stage1_score,39,validation,9.5716337890625,9.5716337890625,0.0
stage1_score,40,validation,10.26989453125,10.26989453125,0.0
stage1_score,41,validation,10.59199609375,10.59199609375,0.0
stage1_score,42,validation,10.488173828125,10.488173828125,0.0
stage1_score,43,validation,11.3765126953125,11.3765126953125,0.0
stage1_score,44,validation,9.54095703125,9.54095703125,0.0
stage1_score,45,validation,10.8590556640625,10.8590556640625,0.0
stage1_score,46,validation,11.3521923828125,11.3521923828125,0.0
stage1_score,47,validation,10.8384501953125,10.8384501953125,0.0
stage1_score,48,validation,10.2809580078125,10.2809580078125,0.0
stage1_score,49,validation,10.5862763671875,10.5862763671875,0.0
stage1_score,50,validation,10.4799482421875,10.4799482421875,0.0
stage1_score,51,validation,10.200298828125,10.200298828125,0.0
stage1_score,52,validation,10.30155859375,10.30155859375,0.0
stage1_score,53,validation,9.561248046875,9.561248046875,0.0
stage1_score,54,validation,11.916130859375,11.916130859375,0.0
stage1_score,55,validation,11.570484375,11.570484375,0.0
stage1_score,56,validation,11.501109375,11.501109375,0.0
stage1_score,57,validation,10.9565009765625,10.9565009765625,0.0
stage1_score,58,validation,11.0294228515625,11.0294228515625,0.0
stage1_score,59,validation,10.8175361328125,10.8175361328125,0.0
stage1_score,60,validation,10.9054521484375,10.9054521484375,0.0
stage1_score,61,validation,10.3440029296875,10.3440029296875,0.0
stage1_score,62,validation,10.0729033203125,10.0729033203125,0.0
stage1_score,63,validation,11.542517578125,11.542517578125,0.0
stage1_score,64,validation,9.5897041015625,9.5897041015625,0.0
stage1_score,65,validation,10.8550068359375,10.8550068359375,0.0
stage1_score,66,validation,9.5543173828125,9.5543173828125,0.0
stage1_score,67,validation,10.0727880859375,10.0727880859375,0.0
stage1_score,68,validation,10.22940625,10.22940625,0.0
stage1_score,69,validation,12.775642578125,12.775642578125,0.0
stage1_score,70,validation,9.3871142578125,9.3871142578125,0.0
stage1_score,71,validation,8.712689453125,8.712689453125,0.0
stage1_score,72,validation,10.4381142578125,10.4381142578125,0.0
stage1_score,73,validation,10.21847265625,10.21847265625,0.0
stage1_score,74,validation,10.5657041015625,10.5657041015625,0.0
stage1_score,75,validation,11.15834375,11.15834375,0.0
stage1_score,76,validation,11.2665517578125,11.2665517578125,0.0
stage1_score,77,validation,10.48674609375,10.48674609375,0.0
stage1_score,78,validation,10.46551953125,10.46551953125,0.0
stage1_score,79,validation,9.667837890625,9.667837890625,0.0
stage1_score,80,validation,10.5757568359375,10.5757568359375,0.0
stage1_score,81,validation,9.5326943359375,9.5326943359375,0.0
stage1_score,82,validation,9.8647021484375,9.8647021484375,0.0
stage1_score,83,validation,11.02469140625,11.02469140625,0.0
stage1_score,84,validation,10.93048828125,10.93048828125,0.0
stage1_score,85,validation,11.6243349609375,11.6243349609375,0.0
stage1_score,86,validation,10.206734375,10.206734375,0.0
stage1_score,87,validation,9.3822001953125,9.3822001953125,0.0
stage1_score,88,validation,8.8099580078125,8.8099580078125,0.0
stage1_score,89,validation,10.63155859375,10.63155859375,0.0
stage1_score,90,validation,10.4691328125,10.4691328125,0.0
stage1_score,91,validation,10.6539609375,10.6539609375,0.0
stage1_score,92,validation,9.7078828125,9.7078828125,0.0
stage1_score,93,validation,10.1530361328125,10.1530361328125,0.0
stage1_score,94,validation,11.081376953125,11.081376953125,0.0
stage1_score,95,validation,10.0346865234375,10.0346865234375,0.0
stage1_score,96,validation,9.7652802734375,9.7652802734375,0.0
stage1_score,97,validation,10.9825830078125,10.9825830078125,0.0
stage1_score,98,validation,9.71565234375,9.71565234375,0.0
stage1_score,99,validation,11.162125,11.162125,0.0
stage1_score,100,validation,11.0340322265625,11.0340322265625,0.0
stage1_score,101,validation,9.634482421875,9.634482421875,0.0
stage1_score,102,validation,9.058095703125,9.058095703125,0.0
stage1_score,103,validation,9.7578369140625,9.7578369140625,0.0
stage1_score,104,validation,10.8800078125,10.8800078125,0.0
stage1_score,105,validation,10.1150205078125,10.1150205078125,0.0
stage1_score,106,validation,9.931953125,9.931953125,0.0
stage1_score,107,validation,10.793734375,10.793734375,0.0
stage1_score,108,validation,11.632814453125,11.632814453125,0.0
stage1_score,109,validation,10.3893125,10.3893125,0.0
stage1_score,110,validation,10.7076923828125,10.7076923828125,0.0
stage1_score,111,validation,9.851919921875,9.851919921875,0.0
stage1_score,112,validation,11.6972861328125,11.6972861328125,0.0
stage1_score,113,validation,9.868435546875,9.868435546875,0.0
stage1_score,114,validation,10.8462109375,10.8462109375,0.0
stage1_score,115,validation,10.1467216796875,10.1467216796875,0.0
stage1_score,116,validation,9.91165625,9.91165625,0.0
stage1_score,117,validation,10.5219521484375,10.5219521484375,0.0
stage1_score,118,validation,10.784375,10.784375,0.0
stage1_score,119,validation,9.635173828125,9.635173828125,0.0
stage1_score,120,validation,9.9182587890625,9.9182587890625,0.0
stage1_score,121,validation,10.2340166015625,10.2340166015625,0.0
stage1_score,122,validation,9.7908720703125,9.7908720703125,0.0
stage1_score,123,validation,11.0805654296875,11.0805654296875,0.0
stage1_score,124,validation,10.2317578125,10.2317578125,0.0
stage1_score,125,validation,9.07730859375,9.07730859375,0.0
stage1_score,126,validation,10.2569541015625,10.2569541015625,0.0
stage1_score,127,validation,11.30517578125,11.30517578125,0.0
stage1_score,128,validation,10.3986787109375,10.3986787109375,0.0
stage1_score,129,validation,10.0102822265625,10.0102822265625,0.0
stage1_score,130,validation,10.0662861328125,10.0662861328125,0.0
stage1_score,131,validation,11.8778173828125,11.8778173828125,0.0
stage1_score,132,validation,9.7810625,9.7810625,0.0
stage1_score,133,validation,10.83720703125,10.83720703125,0.0
stage1_score,134,validation,11.9418525390625,11.9418525390625,0.0
stage1_score,135,validation,10.405876953125,10.405876953125,0.0
stage1_score,136,validation,10.8687548828125,10.8687548828125,0.0
stage1_score,137,validation,11.2874169921875,11.2874169921875,0.0
stage1_score,138,validation,9.992146484375,9.992146484375,0.0
stage1_score,139,validation,9.2035341796875,9.2035341796875,0.0
stage1_score,140,validation,9.9441923828125,9.9441923828125,0.0
stage1_score,141,validation,10.0750498046875,10.0750498046875,0.0
stage1_score,142,validation,9.324384765625,9.324384765625,0.0
stage1_score,143,validation,10.503228515625,10.503228515625,0.0
stage1_score,144,validation,10.1890185546875,10.1890185546875,0.0
stage1_score,145,validation,10.5376767578125,10.5376767578125,0.0
stage1_score,146,validation,10.452546875,10.452546875,0.0
stage2_joint,1,train,10.506810907329745,10.506648870502287,0.0008101859324908865
stage2_joint,2,train,10.53143740968631,10.531378357977513,0.00014764539448565523
stage2_joint,3,train,10.42312767462962,10.423075188395313,8.74748139198848e-05
stage2_joint,4,train,10.47596012174016,10.475920372789778,4.967022410673125e-05
stage2_joint,5,train,10.541723105974514,10.541693116697815,2.9979388241104866e-05
stage2_joint,6,train,10.572556686157462,10.572536076304248,2.0601119671054592e-05
stage2_joint,7,train,10.266894521005929,10.26687902392024,1.549321537948442e-05
stage2_joint,8,train,10.467399290821437,10.467386050602359,1.3256152371812746e-05
stage2_joint,9,train,10.413625140324273,10.413613588913627,1.1547956241616595e-05
stage2_joint,10,train,10.421694911410437,10.421685184908036,9.73315537193581e-06
stage2_joint,11,train,10.456984976795324,10.456975544200224,9.436519380090633e-06
stage2_joint,12,train,10.429366630300537,10.42935772405561,8.909329304501311e-06
stage2_joint,13,train,10.430291744388278,10.430282730092783,9.004249035630434e-06
stage2_joint,14,train,10.379208451585697,10.37920018120495,8.247963373170114e-06
stage2_joint,15,train,10.433887906330625,10.433880117177353,7.775770669803284e-06
stage2_joint,16,train,10.399137684024508,10.39912993755487,7.741679805071157e-06
stage2_joint,17,train,10.371790088595027,10.371782572617006,7.530392048165665e-06
stage2_joint,18,train,10.506760520154558,10.506753482721042,7.019290754975662e-06
stage2_joint,19,train,10.493200087486326,10.493193508596981,6.57393061153046e-06
stage2_joint,20,train,10.428120297483165,10.428113773960591,6.531714244604879e-06
stage2_joint,21,train,10.530155005052572,10.530148430797452,6.590368835052819e-06
stage2_joint,22,train,10.390299114851697,10.390293113532884,6.013576483992508e-06
stage2_joint,23,train,10.399546843721433,10.399540693375766,6.141234341280824e-06
stage2_joint,24,train,10.363506329333996,10.36350083119424,5.4953889287778215e-06
stage2_joint,25,train,10.476932931251234,10.476927389208313,5.545592878375303e-06
stage2_joint,26,train,10.431271129374004,10.431265240739984,5.88744044813453e-06
stage2_joint,27,train,10.430879273134119,10.430873993534567,5.293688970928751e-06
stage2_joint,28,train,10.314931703406527,10.314926295999982,5.386639673941415e-06
stage2_joint,29,train,10.361749884173694,10.361744661892162,5.2095356488531455e-06
stage2_joint,30,train,10.436866359271662,10.436861127233872,5.254075256143691e-06
stage2_joint,31,train,10.369367300701873,10.369362568672356,4.745925694512834e-06
stage2_joint,32,train,10.41390840891377,10.413903384196484,5.003197045419808e-06
stage2_joint,33,train,10.486189652708791,10.486184694334064,4.9467994626063635e-06
stage2_joint,34,train,10.36134499820602,10.361339812754366,5.179334013747065e-06
stage2_joint,35,train,10.512625391586965,10.512620437846463,4.956572420711321e-06
stage2_joint,36,train,10.391312448447927,10.39130733372915,5.1294870127908455e-06
stage2_joint,37,train,10.418270674751847,10.418265350029596,5.3015538736979256e-06
stage2_joint,38,train,10.376229304730739,10.3762243383071,4.962944422004511e-06
stage2_joint,39,train,10.427560346022897,10.427555313500601,5.038455966288772e-06
stage2_joint,40,train,10.384467187135115,10.384462302664051,4.881313687576058e-06
stage2_joint,41,train,10.329203826875027,10.329198934111144,4.898037695500981e-06
stage2_joint,42,train,10.41210624421649,10.41210153999231,4.700420752802329e-06
stage2_joint,43,train,10.327373126827542,10.327368451628233,4.684684523463357e-06
stage2_joint,44,train,10.35695455116994,10.356949905727221,4.652996490698839e-06
stage2_joint,45,train,10.273832410192856,10.273827748164496,4.656345342594034e-06
stage2_joint,46,train,10.40923929043743,10.409234873535079,4.433540422079714e-06
stage2_joint,47,train,10.280241935271437,10.28023756641866,4.3845378446195535e-06
stage2_joint,48,train,10.376519217576517,10.376514611158834,4.6306759243395e-06
stage2_joint,49,train,10.39992612194832,10.399921720412078,4.380550952126567e-06
stage2_joint,50,train,10.559141617113978,10.559137467045309,4.167352787759865e-06
stage2_joint,51,train,10.411837663187091,10.411833600193033,4.0677209998208695e-06
stage2_joint,52,train,10.423934362611503,10.423930379374863,4.000188617008652e-06
stage2_joint,53,train,10.410411996914602,10.410407881480653,4.1009720453447885e-06
stage2_joint,54,train,10.348513124665946,10.348509210698744,3.917183826126017e-06
stage2_joint,55,train,10.433133443603126,10.433129215728291,4.250063100424277e-06
stage2_joint,56,train,10.319477859604389,10.319473768073275,4.1022862352406554e-06
stage2_joint,57,train,10.319713540577217,10.31970949563224,4.05040881027455e-06
stage2_joint,58,train,10.45504817230927,10.455044209316869,3.9598302773950725e-06
stage2_joint,59,train,10.420597596424619,10.420593545869792,4.029638761182732e-06
stage2_joint,60,train,10.397582968299652,10.3975788565243,4.1407831488000765e-06
stage2_joint,61,train,10.48730377772885,10.48729969473446,4.067413628817426e-06
stage2_joint,62,train,10.369045306105749,10.369041337747403,3.983666944032752e-06
stage2_joint,63,train,10.457282730746453,10.457279104832798,3.6099981671772014e-06
stage2_joint,64,train,10.486038100932872,10.48603436745646,3.7116408223150092e-06
stage2_joint,65,train,10.505678426396207,10.505674923655322,3.4776614557415687e-06
stage2_joint,66,train,10.462021365251077,10.462017732264137,3.626404669862065e-06
stage2_joint,67,train,10.502962686826505,10.502958894324731,3.7721869811230368e-06
stage2_joint,68,train,10.59320074042396,10.593197118656713,3.6406516497184516e-06
stage2_joint,69,train,10.324720743672012,10.32471705409877,3.6826091357809384e-06
stage2_joint,70,train,10.36679848429492,10.366794794233865,3.659106951113768e-06
stage2_joint,71,train,10.476542035027233,10.476538652532241,3.4017146391560135e-06
stage2_joint,72,train,10.39208221020906,10.392078582831966,3.61845975964647e-06
stage2_joint,73,train,10.387950929656359,10.387947312523337,3.610577588747998e-06
stage2_joint,74,train,10.422965035840983,10.422961808226603,3.2436461633132824e-06
stage2_joint,75,train,10.58790837748886,10.587905204753438,3.159813124216445e-06
stage2_joint,76,train,10.402962891707945,10.402959670191226,3.2067248277873465e-06
stage2_joint,77,train,10.415521181940727,10.41551801847375,3.1703972341286775e-06
stage2_joint,78,train,10.316723899890091,10.316720474711465,3.4333123589221893e-06
stage2_joint,79,train,10.306317203550998,10.306313948131278,3.239067103472118e-06
stage2_joint,80,train,10.368773204774197,10.36877003642909,3.1673206894830376e-06
stage2_joint,81,train,10.366766387666278,10.366763061269776,3.338810150060807e-06
stage2_joint,82,train,10.347127003194121,10.347123762652698,3.2361136782407726e-06
stage2_joint,83,train,10.469508547185326,10.469505024444112,3.527058820660605e-06
stage2_joint,84,train,10.443580511098018,10.443577474950219,3.0395654513060315e-06
stage2_joint,85,train,10.578747700059505,10.578744416346636,3.2766535097318616e-06
stage2_joint,86,train,10.436153329424846,10.436150341082717,2.975026528995741e-06
stage2_joint,87,train,10.376187787702321,10.376184818628804,2.974839903183466e-06
stage2_joint,88,train,10.49755954376572,10.497556506398388,3.0584940322279713e-06
stage2_joint,89,train,10.340618454525842,10.340615473257001,2.990933304641202e-06
stage2_joint,90,train,10.302547280196949,10.30254414648656,3.143107027114901e-06
stage2_joint,91,train,10.327753359948277,10.327750208676623,3.1624106437015412e-06
stage2_joint,92,train,10.419986574607128,10.419983584801559,3.006846091092952e-06
stage2_joint,93,train,10.300545396585294,10.30054234970561,3.050924993260796e-06
stage2_joint,94,train,10.39769550382024,10.397692492063088,3.0131836332950343e-06
stage2_joint,95,train,10.418761958246646,10.418759087467437,2.8738570712741646e-06
stage2_joint,96,train,10.268594216690648,10.268591110541692,3.0959274239709428e-06
stage2_joint,97,train,10.364241595402397,10.364238619743405,2.9778827968158996e-06
stage2_joint,98,train,10.552380416460354,10.552377525193002,2.9101342653769784e-06
stage2_joint,99,train,10.350837824838546,10.350834638200451,3.186451887913767e-06
stage2_joint,1,validation,10.761365234375,10.7613486328125,8.326306194067002e-05
stage2_joint,2,validation,10.9693544921875,10.9693427734375,3.038404695689678e-05
stage2_joint,3,validation,10.502541015625,10.5025283203125,2.063538692891598e-05
stage2_joint,4,validation,10.622642578125,10.6226328125,1.2331411242485047e-05
stage2_joint,5,validation,11.34950390625,11.3494970703125,6.677009165287018e-06
stage2_joint,6,validation,10.451919921875,10.451916015625,3.9470000192523004e-06
stage2_joint,7,validation,10.346990234375,10.3469873046875,2.8135015163570644e-06
stage2_joint,8,validation,12.114265625,12.1142626953125,2.789770020172e-06
stage2_joint,9,validation,10.808798828125,10.8087958984375,2.4667286779731513e-06
stage2_joint,10,validation,10.611,10.610998046875,2.4388362653553485e-06
stage2_joint,11,validation,10.604037109375,10.60403515625,1.8988731317222118e-06
stage2_joint,12,validation,9.2859482421875,9.2859462890625,2.0500547252595424e-06
stage2_joint,13,validation,10.649294921875,10.64929296875,2.2115500178188085e-06
stage2_joint,14,validation,12.3378828125,12.337880859375,1.587100327014923e-06
stage2_joint,15,validation,11.3029091796875,11.302908203125,1.2484072940424084e-06
stage2_joint,16,validation,11.1311171875,11.1311162109375,1.4150714268907904e-06
stage2_joint,17,validation,11.177138671875,11.1771376953125,1.44779693800956e-06
stage2_joint,18,validation,10.60545703125,10.6054560546875,1.2853561202064157e-06
stage2_joint,19,validation,10.4417177734375,10.441716796875,1.4191623777151109e-06
stage2_joint,20,validation,11.6099365234375,11.6099345703125,1.5143799828365444e-06
stage2_joint,21,validation,9.7260712890625,9.7260703125,1.1287310626357794e-06
stage2_joint,22,validation,9.9555595703125,9.95555859375,1.3134886976331472e-06
stage2_joint,23,validation,10.32376171875,10.3237607421875,1.0911825811490416e-06
stage2_joint,24,validation,9.0720126953125,9.07201171875,1.1907978914678097e-06
stage2_joint,25,validation,10.63814453125,10.6381435546875,1.0931560536846518e-06
stage2_joint,26,validation,10.0522177734375,10.052216796875,9.26265143789351e-07
stage2_joint,27,validation,10.923279296875,10.9232783203125,1.0192509507760407e-06
stage2_joint,28,validation,11.4282333984375,11.428232421875,1.2736261123791337e-06
stage2_joint,29,validation,10.629765625,10.6297646484375,1.0220020776614547e-06
stage2_joint,30,validation,9.9166484375,9.9166474609375,1.08885217923671e-06
stage2_joint,31,validation,10.5826572265625,10.58265625,9.210680145770311e-07
stage2_joint,32,validation,10.579705078125,10.5797041015625,8.476116927340627e-07
stage2_joint,33,validation,9.4123388671875,9.412337890625,9.938712464645506e-07
stage2_joint,34,validation,9.9636796875,9.9636787109375,8.382511441595852e-07
stage2_joint,35,validation,11.079609375,11.0796083984375,9.58390417508781e-07
stage2_joint,36,validation,10.773857421875,10.7738564453125,9.401229326613248e-07
stage2_joint,37,validation,9.66295703125,9.6629560546875,1.0067297844216228e-06
