index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
187,1,1.1002867e-21,0.45524216,0.5447579
188,1,2.3775337e-07,0.8030088,0.19699104
189,1,2.2646127e-05,0.869905,0.13007241
190,1,0.20039862,0.7314463,0.06815509
191,1,0.09732224,0.6351071,0.26757056
192,1,1.5989107e-12,0.7042933,0.29570666
193,1,0.5719856,0.4139816,0.014032831
194,1,0.13539274,0.7108638,0.15374348
195,1,9.612582e-05,0.85272074,0.1471831
196,1,0.000110552,0.75811195,0.24177752
197,1,1.1428521e-15,0.47163337,0.52836657
198,1,1.3891158e-08,0.5447842,0.4552158
199,1,0.30863556,0.6627814,0.028583053
200,1,3.017631e-07,0.499606,0.5003936
201,1,0.7716835,0.20036444,0.027951963
202,1,0.47042042,0.48578644,0.043793097
203,1,0.0077641346,0.885759,0.10647692
204,1,0.7054684,0.268463,0.026068537
205,1,1.0508288e-15,0.40728486,0.5927152
206,1,3.3494877e-07,0.7707802,0.22921947
207,1,1.7098257e-06,0.30928135,0.6907169
208,1,0.49915677,0.4491908,0.0516524
209,1,2.5655936e-07,0.22584015,0.77415955
210,1,0.461636,0.52468646,0.013677588
211,1,0.23561849,0.69296646,0.071415044
212,1,9.144934e-07,0.8102675,0.18973166
213,1,0.3149228,0.66021764,0.024859574
214,1,6.176275e-15,0.7437739,0.25622612
215,1,6.9929264e-08,0.4650397,0.53496027
216,1,0.057268683,0.83442914,0.10830224
217,1,0.00030406984,0.9387567,0.06093922
218,1,0.0005556973,0.89230543,0.10713893
219,1,0.014492849,0.9583465,0.027160691
220,1,0.5807433,0.39564425,0.023612509
221,1,0.11683467,0.86473906,0.01842624
222,1,6.953862e-06,0.8564159,0.14357704
223,1,0.26257074,0.59451896,0.14291024
224,1,0.6501748,0.3385469,0.011278249
225,1,0.671567,0.2919628,0.03647026
226,1,0.50968474,0.23300728,0.25730795
227,1,9.796612e-05,0.61310494,0.3867971
228,1,0.4324101,0.5394542,0.028135695
229,1,6.623786e-08,0.7950194,0.20498051
230,1,0.6739482,0.31330258,0.0127491765
231,1,0.0032798487,0.6829517,0.31376854
232,1,4.6979725e-15,0.6598515,0.34014854
233,1,0.5492976,0.4080108,0.0426916
234,1,0.3687651,0.5880603,0.04317463
235,1,0.0019131928,0.6678604,0.3302264
236,1,0.38664842,0.5680671,0.045284458
237,1,0.0670142,0.8413364,0.09164935
238,1,2.846378e-07,0.7047233,0.2952765
239,1,0.021674812,0.7741372,0.20418794
240,2,0.14873351,0.72244155,0.12882484
241,2,1.1055947e-12,4.394715e-10,1.0
242,2,8.871765e-20,0.53466946,0.4653305
243,2,6.296339e-25,4.6803843e-16,1.0
244,2,7.799869e-14,0.51910925,0.48089078
245,2,1.554989e-20,7.1178726e-14,1.0
246,2,8.9142944e-05,0.540766,0.45914483
247,2,2.69569e-07,0.269789,0.7302107
248,2,2.310994e-21,1.3888572e-12,1.0
249,2,0.77974904,0.181162,0.039088957
250,2,3.4035313e-11,0.004903183,0.99509674
251,2,2.2854175e-15,0.009658395,0.99034154
252,2,6.81694e-08,0.35671505,0.64328486
253,2,6.334508e-06,0.41771632,0.5822773
254,2,3.994815e-05,0.0010374779,0.9989225
255,2,2.7275674e-23,2.6068194e-13,1.0
256,2,0.2775267,0.051285066,0.67118824
257,2,0.1669377,0.07756804,0.7554943
258,2,2.15834e-05,0.42927572,0.57070273
259,2,8.925882e-34,2.5243303e-15,1.0
260,2,1.9151453e-21,0.68126804,0.31873193
261,2,0.55252415,0.42251903,0.024956912
262,2,0.00046520916,0.5950054,0.40452936
263,2,5.555734e-06,0.34511328,0.65488124
264,2,0.00022112147,0.0005288452,0.99925
265,2,0.5042031,0.4561176,0.039679326
266,2,0.0023501215,0.1414503,0.8561996
267,2,0.86732,0.0008049948,0.13187502
268,2,6.770707e-08,0.3187114,0.6812885
269,2,2.1703626e-08,5.971632e-06,0.99999404
270,2,0.088576004,0.8817159,0.029708134
271,2,1.4302462e-20,1.7860989e-12,1.0
272,2,1.1340162e-18,0.046473537,0.95352644
273,2,2.0294611e-31,0.69557357,0.30442643
274,2,1.3900731e-09,1.0632122e-07,0.9999999
275,2,1.7848133e-14,1.3079517e-09,1.0
276,2,6.51937e-17,2.758895e-10,1.0
277,2,3.2634291e-19,6.4422477e-07,0.9999994
278,2,5.4868863e-28,0.5920363,0.4079637
279,2,2.8937167e-29,0.7118159,0.28818414
280,2,3.7796613e-06,0.31323507,0.68676114
281,2,5.7021323e-05,0.85759634,0.14234664
282,2,6.726565e-26,0.43002182,0.5699782
283,2,2.2922643e-06,0.3107175,0.6892802
284,2,1.5736342e-16,3.3102856e-12,1.0
285,2,1.2103501e-07,0.23961933,0.76038057
286,2,3.32731e-07,0.2894169,0.7105828
287,2,6.060278e-07,0.26509604,0.73490334
288,2,0.00018268547,0.16371566,0.83610165
289,2,3.2075699e-27,7.23125e-09,1.0
290,2,1.1755046e-06,0.7989062,0.20109259
291,2,7.135416e-06,0.3832964,0.6166965
292,2,2.3854943e-07,0.23487183,0.76512796
293,2,1.6921981e-06,0.34078935,0.65920895
