index,true_label,probability_Circle 1p,probability_Horizontally scaled circle 2p,probability_Axis-scaled circle 3p
154,1,5.063398e-13,0.45986766,0.5401323
155,1,0.63467824,0.31812713,0.047194682
156,1,1.5440108e-12,0.38601866,0.61398137
157,1,0.0021444738,0.94058573,0.05726988
158,1,0.02519382,0.7465918,0.22821438
159,1,0.12351232,0.73446333,0.14202438
160,1,2.4730327e-19,0.6794909,0.32050905
161,1,0.6194242,0.33797908,0.042596627
162,1,2.2481747e-06,0.46187466,0.53812313
163,1,0.00017457755,0.43432757,0.5654978
164,1,0.0025601804,0.95415074,0.04328908
165,1,0.0029234057,0.6457469,0.35132965
166,1,0.066438675,0.88183045,0.05173082
167,1,0.017788475,0.9320455,0.050166015
168,1,1.0378926e-21,0.7311289,0.2688711
169,1,9.5523e-20,0.6213134,0.37868658
170,1,3.5715013e-05,0.4908418,0.5091225
171,1,3.3605046e-21,0.34837297,0.65162706
172,1,5e-44,0.68799615,0.31200385
173,1,0.010863052,0.7776556,0.21148136
174,1,0.25158978,0.7267734,0.021636859
175,1,0.00021946992,0.9317755,0.06800499
176,1,1.6220323e-27,0.5793727,0.4206272
177,1,0.18065636,0.75691146,0.062432215
178,1,3.378578e-13,0.24072663,0.7592733
179,1,1.7109564e-09,0.747947,0.2520531
180,1,0.16836523,0.7274345,0.104200326
181,1,0.20835498,0.43078467,0.36086035
182,1,2.4410674e-06,0.62092453,0.379073
183,1,0.0,0.5425866,0.45741343
184,1,1.6060185e-17,0.73553926,0.26446074
185,1,0.17171887,0.8067686,0.021512555
186,1,0.0,0.48279262,0.5172074
187,1,0.0,0.40826997,0.59173006
188,1,1.5791861e-09,0.7479969,0.25200313
189,1,5.3943995e-06,0.855137,0.14485769
190,1,0.22212218,0.7107164,0.06716141
191,1,0.072311044,0.61017424,0.31751478
192,1,2.704911e-24,0.6715285,0.32847148
193,1,0.47626224,0.5072334,0.01650446
194,1,0.15234825,0.63693106,0.21072073
195,1,6.945081e-06,0.81113696,0.18885605
196,1,5.071722e-06,0.66455704,0.3354379
197,1,2.8427347e-32,0.4376721,0.5623279
198,1,4.563571e-24,0.43592566,0.56407434
199,1,0.33808216,0.61833453,0.0435834
200,1,9.2305774e-10,0.48618573,0.5138143
201,1,0.76964927,0.190018,0.040332735
202,1,0.51080906,0.45320046,0.03599048
203,1,0.0050775018,0.8336761,0.16124639
204,1,0.6931972,0.268603,0.038199726
205,1,2.1467283e-32,0.37797195,0.62202805
206,1,1.4292352e-10,0.734113,0.265887
207,1,5.687972e-13,0.26612106,0.73387897
208,1,0.47808263,0.45095655,0.07096082
209,1,1.4305294e-18,0.19567512,0.80432487
210,1,0.452458,0.5325724,0.01496968
211,1,0.2489034,0.68136114,0.06973545
212,1,1.1246029e-09,0.78078413,0.21921587
213,1,0.33449987,0.6217666,0.04373354
214,1,1.9332877e-28,0.70360893,0.29639107
215,1,5.1838447e-11,0.45933783,0.54066217
216,1,0.056962583,0.815137,0.12790044
217,1,0.00060836825,0.93535155,0.06404003
218,1,0.0004026838,0.90246373,0.09713361
219,1,0.0118593145,0.95217746,0.035963222
220,1,0.5999207,0.36443672,0.035642546
221,1,0.104745105,0.87492615,0.020328766
222,1,1.6163928e-07,0.8425622,0.15743768
223,1,0.25906217,0.56742495,0.17351294
224,1,0.6360164,0.35064155,0.013342116
225,1,0.6683943,0.2826939,0.0489118
226,1,0.48524517,0.22244573,0.29230905
227,1,8.8158695e-06,0.57200253,0.42798868
228,1,0.45783004,0.4994576,0.04271242
229,1,4.2029253e-12,0.7668477,0.23315226
230,1,0.59013635,0.3944822,0.015381373
231,1,0.0024414733,0.6454911,0.3520674
232,1,1.1980042e-26,0.649702,0.350298
233,1,0.57972014,0.38377944,0.03650053
234,1,0.39930794,0.56184685,0.038845297
235,1,0.0010225937,0.64652973,0.35244766
236,1,0.41914493,0.5412223,0.03963284
237,1,0.07313295,0.79847807,0.12838893
238,1,1.994995e-10,0.6779538,0.32204628
239,1,0.024038676,0.74247915,0.2334822
240,2,0.125663,0.70744824,0.16688877
241,2,2.2805577e-13,3.7005387e-13,1.0
242,2,7.28e-42,0.47485048,0.5251496
243,2,1.6752416e-29,1.2974488e-28,1.0
244,2,1.699368e-27,0.53269106,0.467309
245,2,3.7388402e-22,6.0145305e-22,1.0
246,2,5.2902997e-06,0.4917622,0.5082325
247,2,4.467353e-16,0.2331323,0.7668677
248,2,4.8344715e-29,3.582902e-29,1.0
249,2,0.7673056,0.19087401,0.041820355
250,2,4.6569245e-14,0.0022330862,0.997767
251,2,1.2959931e-20,0.006253118,0.9937469
252,2,5.901935e-11,0.33522844,0.6647716
253,2,1.7882499e-09,0.3840739,0.6159261
254,2,1.641789e-05,0.00015297647,0.9998306
255,2,8.904427e-33,6.196121e-33,1.0
256,2,0.26786825,0.058099627,0.6740321
257,2,0.20376152,0.08252664,0.71371186
258,2,3.7099693e-07,0.44054127,0.5594584
259,2,0.0,2.0820563e-31,1.0
260,2,0.0,0.63858116,0.36141878
261,2,0.58233696,0.38019466,0.03746837
262,2,0.000102423364,0.5388574,0.46104017
263,2,1.3875087e-10,0.30320424,0.6967957
264,2,0.0002887243,0.00035543612,0.99935585
265,2,0.49972388,0.44424158,0.05603454
266,2,0.00094539573,0.16425422,0.8348003
267,2,0.8693015,0.00014484163,0.13055368
268,2,3.7346874e-18,0.263003,0.736997
269,2,8.666103e-09,5.2992815e-09,1.0
270,2,0.094629176,0.8563587,0.049012132
271,2,2.0483898e-27,2.2042846e-27,1.0
272,2,2.3765633e-32,0.02974337,0.9702566
273,2,0.0,0.59142643,0.40857354
274,2,6.4702417e-09,4.5078763e-09,1.0
275,2,4.492811e-17,5.368275e-17,1.0
276,2,8.4352114e-17,5.5239177e-15,1.0
277,2,5.0443013e-23,2.6742693e-09,1.0
278,2,0.0,0.5681946,0.43180543
279,2,0.0,0.6594206,0.34057942
280,2,8.7757346e-10,0.27682623,0.72317374
281,2,1.5303298e-05,0.85711664,0.14286803
282,2,0.0,0.37148368,0.62851626
283,2,1.2689329e-12,0.25958782,0.7404122
284,2,2.4783564e-17,1.9272764e-17,1.0
285,2,7.6550865e-22,0.2045409,0.7954591
286,2,9.737072e-17,0.25806296,0.74193704
287,2,3.5519935e-16,0.21599475,0.7840053
288,2,0.00029677147,0.15161632,0.84808695
289,2,0.0,1.7596987e-17,1.0
290,2,1.9331239e-08,0.7794932,0.22050683
291,2,7.422648e-10,0.31567642,0.68432355
292,2,6.772804e-18,0.2042478,0.7957522
293,2,2.4358529e-11,0.2861075,0.7138925
294,2,0.0,0.0,1.0
295,2,4.8700846e-29,1.2145239e-28,1.0
296,2,0.0,0.0,1.0
297,2,0.91590166,6.931098e-06,0.08409143
