c_true,n_observations,run,configuration,model,global_indices,local_indices,a_true,a_reference,c_reference,a_error,a_reference_error,c_error,c_reference_error,b_rmse,b_reference_rmse,a_sharing_range,a_sharing_std,c_sharing_range,c_sharing_std,b_inferred_std,global_parameter_rmse,per_unit_log_likelihood,total_log_likelihood,effective_k,aic,bic,aic_weight,bic_weight,selected_model_aic,selected_model_bic,selected_aic,selected_bic,mispenalized_aic_weight,mispenalized_bic_weight,mispenalized_selected_model_aic,mispenalized_selected_model_bic,runtime_seconds
0.0,10,0,all_local,linear,[],"[0, 1]",0.26948838914625234,0.26389116048812866,0.08349967747926712,0.13036316633224487,0.12974856793880463,0.0,0.08349967747926712,0.09747191518545151,0.09563684463500977,0.39193880558013916,0.1292395293712616,nan,nan,1.1012852191925049,0.13036316633224487,"[0.6133108139038086, 0.7054758071899414, 1.5938692092895508, 1.3420419692993164, 0.6190013885498047, 1.8821630477905273, 0.7927241325378418, 0.369412899017334, 2.020321846008301, -0.3981647491455078]",9.540156364440918,20,20.919687271118164,26.971391677856445,0.9671871139668705,0.9925826973565509,linear,linear,1,1,nan,nan,,,1.0061181600904092
0.0,10,0,all_local,quadratic,[],"[0, 1, 2]",0.26948838914625234,0.26389116048812866,0.08349967747926712,0.12102324515581131,0.12178024649620056,0.16680683195590973,0.13763892650604248,0.13284100592136383,0.028046589344739914,0.38193830847740173,0.12025436758995056,0.4266375005245209,0.13716399669647217,1.0641405582427979,0.1457243114709854,"[0.5507540702819824, 2.8709096908569336, 1.1208772659301758, 1.700840950012207, -0.6365957260131836, 2.2350077629089355, 1.7140731811523438, 1.5367908477783203, 2.877023696899414, 2.1869049072265625]",16.156585693359375,30,27.68682861328125,36.764381408691406,0.03281288603312957,0.00741730264344898,linear,linear,0,0,nan,nan,,,1.0090651579666883
0.0,10,0,all_global,linear,"[0, 1]",[],0.26948838914625234,0.26389116048812866,0.08349967747926712,0.0101853609085083,0.004588127136230469,0.0,0.08349967747926712,1.1351596117019653,1.097725510597229,0.0,0.0,nan,nan,2.9802322387695312e-08,0.0101853609085083,"[-2.1152777671813965, -1.935481071472168, -0.8351302146911621, 0.04861259460449219, -3.86100435256958, -0.5715489387512207, -0.6562619209289551, -1.4467811584472656, -0.1703624725341797, -1.8779406547546387]",-13.42117691040039,2,30.84235382080078,31.447525024414062,0.06442306837524397,0.07416527018607756,quadratic,quadratic,0,0,nan,nan,,,1.0251368170138448
0.0,10,0,all_global,quadratic,"[0, 1, 2]",[],0.26948838914625234,0.26389116048812866,0.08349967747926712,0.05045607313513756,0.05605331063270569,0.11187398433685303,0.028374306857585907,1.1375843286514282,1.0994151830673218,0.0,2.9802322387695312e-08,0.0,0.0,2.9802322387695312e-08,0.08678019046783447,"[-2.329270362854004, -0.937190055847168, -1.1934080123901367, 0.2894163131713867, -4.64051628112793, -0.34580087661743164, -0.12552452087402344, -0.7471084594726562, 0.46906137466430664, -0.18514394760131836]",-9.745485305786133,3,25.490970611572266,26.398725509643555,0.935576931624756,0.9258347298139225,quadratic,quadratic,1,1,nan,nan,,,0.9831217279424891
0.0,2,1,correct,linear,[0],[1],-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.07511615753173828,0.044163405895233154,0.0,0.07314491271972656,0.038714610040187836,0.13615453243255615,0.0,0.0,nan,nan,1.2796984910964966,0.07511615753173828,"[0.7662124633789062, -1.4863672256469727]",-0.7201547622680664,3,7.440309524536133,3.5197510719299316,0.7021703943113305,0.5508803156444654,linear,linear,1,1,nan,nan,,,1.170633058063686
0.0,2,1,correct,quadratic,"[0, 1]",[2],-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.07653439044952393,0.0455816388130188,0.12280523777008057,0.049660325050354004,0.030765052884817123,0.10144957900047302,0.0,0.0,0.0,0.0,1.258691668510437,0.10231969505548477,"[-0.48381757736206055, -0.09399175643920898]",-0.5778093338012695,4,9.155618667602539,3.9282073974609375,0.2978296056886694,0.4491196843555346,linear,linear,0,0,nan,nan,,,1.0627154130488634
0.0,2,1,curvature_local,linear,[0],[1],-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.09146320819854736,0.060510456562042236,0.0,0.07314491271972656,0.03870392218232155,0.13604280352592468,0.0,0.0,nan,nan,1.2795348167419434,0.09146320819854736,"[0.7375121116638184, -1.5041470527648926]",-0.7666349411010742,3,7.533269882202148,3.6127114295959473,0.4567535793091097,0.18538636656440674,quadratic,quadratic,0,0,0.23623754029430744,0.13861450394517638,quadratic,quadratic,1.0415263070026413
0.0,2,1,curvature_local,quadratic,[0],"[1, 2]",-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.08904629945755005,0.05809354782104492,0.19073691964149475,0.1636146456003189,0.0940534844994545,0.02327292412519455,0.0,0.0,0.3220031261444092,0.1610015630722046,1.1756377220153809,0.14884525537490845,"[1.2207260131835938, 0.18605804443359375]",1.4067840576171875,5,7.186431884765625,0.652167797088623,0.5432464206908904,0.8146136334355932,quadratic,quadratic,1,1,0.7637624597056926,0.8613854960548236,quadratic,quadratic,1.165904774912633
0.0,2,1,all_local,linear,[],"[0, 1]",-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.05361059308052063,0.02773001417517662,0.0,0.07314491271972656,0.040721345692873,0.13694816827774048,0.04126095771789551,0.020630478858947754,nan,nan,1.2793502807617188,0.05361059308052063,"[0.7445168495178223, -1.473240852355957]",-0.7287240028381348,4,9.45744800567627,4.230036735534668,0.42627809356842855,0.16743645016638,quadratic,quadratic,0,0,nan,nan,,,0.9458469480741769
0.0,2,1,all_local,quadratic,[],"[0, 1, 2]",-0.6199529474209678,-0.5890002250671387,0.07314491271972656,0.07627205550670624,0.0577726811170578,0.20469918847084045,0.17376288771629333,0.0982549637556076,0.019150249660015106,0.10456538200378418,0.05228269100189209,0.33647942543029785,0.16823971271514893,1.170705795288086,0.15446549654006958,"[0.9596128463745117, 0.6087160110473633]",1.568328857421875,6,8.86334228515625,1.0222253799438477,0.5737219064315714,0.83256354983362,quadratic,quadratic,1,1,nan,nan,,,1.006865521077998
