bias,correlation,lambda,mae,mask,n_scalar_scores,nrmse,rmse,stage,time,time_level
0.11466961029677458,0.9199756491975413,0.3365375576731906,0.7972700917904664,likelihood,192,0.40919559149046636,1.0765638491561846,stage1,0.08506305515766144,7
0.1137235698021682,0.921836997367851,0.3365375576731906,0.7842066064496294,likelihood,192,0.4050966729984793,1.0657798926305584,stage2,0.08506305515766144,7
0.08134285786452546,0.9151099584179958,0.4716856894848953,0.599264215887466,likelihood,192,0.41793455964811765,0.8115413557072051,stage1,0.1380675882101059,8
0.08308496270417544,0.9192750667804418,0.4716856894848953,0.5841867340792827,likelihood,192,0.41005183833278835,0.7962347623776405,stage2,0.1380675882101059,8
0.04787756624143721,0.916032967821616,0.6611071620151743,0.42571185664322614,likelihood,192,0.412407838050057,0.5819899976043099,stage1,0.20792976021766663,9
0.049414117808503355,0.921196270413188,0.6611071620151743,0.4118998357591825,likelihood,192,0.40233782941052587,0.5677792000314356,stage2,0.20792976021766663,9
0.021644484422468413,0.923576340864128,0.9265972858855487,0.2893971773978691,likelihood,192,0.3920037187540174,0.3984608071863003,stage1,0.2914060354232788,10
0.021781999786726847,0.9278766015385326,0.9265972858855487,0.27659701753856086,likelihood,192,0.38281307927960884,0.3891187794239844,stage2,0.2914060354232788,10
0.007068018660750346,0.9402162914967828,1.2987040218916261,0.18483234236578683,likelihood,192,0.3474777537234811,0.25318765514539027,stage1,0.38414227962493896,11
0.008359176661087458,0.9429417015852632,1.2987040218916261,0.17690497181130826,likelihood,192,0.3418505048474822,0.2490873928046607,stage2,0.38414227962493896,11
-0.0016502319915593054,0.9604139436662293,1.8202429061354,0.11064589826791064,likelihood,192,0.28364240190761325,0.14778661133553092,stage1,0.4824565649032593,12
-0.0007729157653078774,0.962867524206591,1.8202429061354,0.10552133613666809,likelihood,192,0.27804339935765704,0.14486935493045175,stage2,0.4824565649032593,12
-0.004507471571339794,0.9773499261952553,2.551223513199169,0.06084041555658513,likelihood,192,0.21425335863214795,0.07972741624086549,stage1,0.5838856101036072,13
-0.0038647585927033355,0.9803198052658004,2.551223513199169,0.055861268137949005,likelihood,192,0.20208409005920203,0.07519901889364852,stage2,0.5838856101036072,13
-0.0036614201293135563,0.9861678805312549,3.5757543085934453,0.03365929203599912,likelihood,192,0.16643482618578292,0.04420629197957935,stage1,0.686980128288269,14
-0.0026089334157283644,0.989861932178353,3.5757543085934453,0.02756063068655566,likelihood,192,0.14333220957997808,0.038070070140837006,stage2,0.686980128288269,14
-0.002987022727505985,0.9918789746487359,5.011720380152526,0.018916974374659567,likelihood,192,0.12781176380495704,0.02422434303550503,stage1,0.7909443378448486,15
-0.0018070528207384511,0.995350656950221,5.011720380152526,0.01350029154985203,likelihood,192,0.09709537589908535,0.01840262291137812,stage2,0.7909443378448486,15
-0.0018382913919859026,0.9953351748737067,7.024347592470994,0.010532002589696684,likelihood,192,0.09708750559967379,0.013129074404284707,stage1,0.8953571915626526,16
-0.000828240191878978,0.9980436054230666,7.024347592470994,0.0062717434988259725,likelihood,192,0.06299223836410763,0.008518395639753519,stage2,0.8953571915626526,16
-0.001133900992530277,0.9969660264139502,9.845213890075684,0.006216814664157833,likelihood,192,0.07881789157689446,0.007604403515034162,stage1,1.0,17
-0.0008089656709675668,0.9989980536127591,9.845213890075684,0.003451240361561981,likelihood,192,0.04671008432933513,0.0045066205445879505,stage2,1.0,17
