n_observations,repeat,method,parameter,parameter_index,truth,analytic_map,analytic_std,estimate
5,11,analytic,local,2,1.2934246063232422,1.1446739435195923,0.3277930021286011,1.1446739435195923
5,11,analytic,local,3,0.7681416273117065,0.3593892753124237,0.32779303193092346,0.3593892753124237
5,11,analytic,local,4,-0.3921982944011688,-0.8337722420692444,0.3277930021286011,-0.8337722420692444
5,11,analytic,local,5,0.377040296792984,-0.22469811141490936,0.3277930021286011,-0.22469811141490936
5,12,analytic,global,0,1.3247181177139282,1.0336252450942993,0.27321159839630127,1.0336252450942993
5,12,analytic,local,1,-0.7401658892631531,-0.3769797682762146,0.3277930021286011,-0.3769797682762146
5,12,analytic,local,2,-0.6457998752593994,-0.7499694228172302,0.3277930021286011,-0.7499694228172302
5,12,analytic,local,3,0.23395419120788574,0.38375383615493774,0.32779303193092346,0.38375383615493774
5,12,analytic,local,4,0.24163129925727844,0.3307374119758606,0.3277930021286011,0.3307374119758606
5,12,analytic,local,5,0.9677578806877136,0.9938748478889465,0.3277930021286011,0.9938748478889465
5,13,analytic,global,0,0.5972241759300232,0.8402950167655945,0.27321159839630127,0.8402950167655945
5,13,analytic,local,1,1.2370657920837402,0.6412957906723022,0.3277930021286011,0.6412957906723022
5,13,analytic,local,2,-0.4700704514980316,-0.7888668179512024,0.3277930021286011,-0.7888668179512024
5,13,analytic,local,3,0.30722376704216003,0.1778365522623062,0.32779303193092346,0.1778365522623062
5,13,analytic,local,4,1.2235207557678223,0.7411935925483704,0.3277930021286011,0.7411935925483704
5,13,analytic,local,5,-0.2231476604938507,-0.2987937033176422,0.3277930021286011,-0.2987937033176422
5,14,analytic,global,0,-0.9867763519287109,-1.0511457920074463,0.27321159839630127,-1.0511457920074463
5,14,analytic,local,1,-0.3273314833641052,-0.4077252745628357,0.3277930021286011,-0.4077252745628357
5,14,analytic,local,2,-0.4988853633403778,-0.0925753191113472,0.3277930021286011,-0.0925753191113472
5,14,analytic,local,3,0.13627992570400238,0.31429508328437805,0.32779303193092346,0.31429508328437805
5,14,analytic,local,4,-0.4147586226463318,-0.10950756818056107,0.3277930021286011,-0.10950756818056107
5,14,analytic,local,5,0.022278930991888046,-0.29575595259666443,0.3277930021286011,-0.29575595259666443
5,15,analytic,global,0,0.7951275706291199,0.8263766169548035,0.27321159839630127,0.8263766169548035
5,15,analytic,local,1,0.4319509267807007,0.3333246111869812,0.3277930021286011,0.3333246111869812
5,15,analytic,local,2,-0.04441502317786217,-0.1512306183576584,0.3277930021286011,-0.1512306183576584
5,15,analytic,local,3,0.3230288028717041,0.1399112194776535,0.32779303193092346,0.1399112194776535
5,15,analytic,local,4,0.5354657769203186,0.2858346104621887,0.3277930021286011,0.2858346104621887
5,15,analytic,local,5,0.0718194916844368,-0.14300468564033508,0.3277930021286011,-0.14300468564033508
5,16,analytic,global,0,-0.5939048528671265,-0.4642127752304077,0.27321159839630127,-0.4642127752304077
5,16,analytic,local,1,1.2451156377792358,1.1628321409225464,0.3277930021286011,1.1628321409225464
5,16,analytic,local,2,0.017392778769135475,-0.3941926062107086,0.3277930021286011,-0.3941926062107086
5,16,analytic,local,3,0.008709565736353397,-0.08627165108919144,0.32779303193092346,-0.08627165108919144
5,16,analytic,local,4,-0.9147202372550964,-0.7351235747337341,0.3277930021286011,-0.7351235747337341
5,16,analytic,local,5,-0.23777811229228973,-0.2083657681941986,0.3277930021286011,-0.2083657681941986
5,17,analytic,global,0,0.7876632213592529,0.40107154846191406,0.27321159839630127,0.40107154846191406
5,17,analytic,local,1,-0.44050273299217224,-0.3589666485786438,0.3277930021286011,-0.3589666485786438
5,17,analytic,local,2,-0.5714197754859924,-0.2551146149635315,0.3277930021286011,-0.2551146149635315
5,17,analytic,local,3,-0.32469722628593445,0.24848000705242157,0.32779303193092346,0.24848000705242157
5,17,analytic,local,4,0.3470023572444916,0.6339357495307922,0.3277930021286011,0.6339357495307922
5,17,analytic,local,5,-0.28796860575675964,-0.04273158684372902,0.3277930021286011,-0.04273158684372902
5,18,analytic,global,0,-1.0325627326965332,-0.8453739285469055,0.27321159839630127,-0.8453739285469055
5,18,analytic,local,1,0.19416964054107666,0.048506129533052444,0.3277930021286011,0.048506129533052444
5,18,analytic,local,2,-0.6703172922134399,-0.6533584594726562,0.3277930021286011,-0.6533584594726562
5,18,analytic,local,3,0.5266778469085693,0.5479463338851929,0.32779303193092346,0.5479463338851929
5,18,analytic,local,4,0.4842974841594696,0.02182053215801716,0.3277930021286011,0.02182053215801716
5,18,analytic,local,5,-0.65092933177948,-0.4404366612434387,0.3277930021286011,-0.4404366612434387
5,19,analytic,global,0,-1.406301736831665,-1.6174297332763672,0.27321159839630127,-1.6174297332763672
5,19,analytic,local,1,0.2399130016565323,0.7926906943321228,0.3277930021286011,0.7926906943321228
5,19,analytic,local,2,-1.3271576166152954,-0.8427123427391052,0.3277930021286011,-0.8427123427391052
5,19,analytic,local,3,-1.3096915483474731,-0.9668933153152466,0.32779303193092346,-0.9668933153152466
5,19,analytic,local,4,-0.5132309794425964,-0.4372073709964752,0.3277930021286011,-0.4372073709964752
5,19,analytic,local,5,0.481021523475647,0.544315755367279,0.3277930021286011,0.544315755367279
10,0,analytic,global,0,-0.6654754877090454,-0.7599442601203918,0.19908177852630615,-0.7599442601203918
10,0,analytic,local,1,0.8070006966590881,1.0150049924850464,0.2864077389240265,1.0150049924850464
10,0,analytic,local,2,0.06027573347091675,0.6567931771278381,0.2864077687263489,0.6567931771278381
10,0,analytic,local,3,-0.09055013954639435,0.14624202251434326,0.2864077389240265,0.14624202251434326
10,0,analytic,local,4,-0.2389196753501892,0.13227638602256775,0.2864077389240265,0.13227638602256775
10,0,analytic,local,5,-0.3828814923763275,-0.015347092412412167,0.2864077389240265,-0.015347092412412167
10,0,analytic,local,6,-1.3298019170761108,-1.0934977531433105,0.2864077389240265,-1.0934977531433105
10,0,analytic,local,7,-0.19552741944789886,0.15896648168563843,0.2864077389240265,0.15896648168563843
10,0,analytic,local,8,-0.7178827524185181,-0.4164203107357025,0.2864077091217041,-0.4164203107357025
10,0,analytic,local,9,-0.8805683851242065,-0.7822533249855042,0.2864077091217041,-0.7822533249855042
10,0,analytic,local,10,-0.42558756470680237,-0.22923721373081207,0.2864077389240265,-0.22923721373081207
10,1,analytic,global,0,-1.2394750118255615,-0.7306312918663025,0.19908177852630615,-0.7306312918663025
10,1,analytic,local,1,0.6102828979492188,0.264394074678421,0.2864077389240265,0.264394074678421
10,1,analytic,local,2,0.3600652813911438,-0.08004956692457199,0.2864077687263489,-0.08004956692457199
10,1,analytic,local,3,-0.5634200572967529,-0.8051848411560059,0.2864077389240265,-0.8051848411560059
10,1,analytic,local,4,0.5702318549156189,-0.005744908936321735,0.2864077389240265,-0.005744908936321735
10,1,analytic,local,5,0.8823570609092712,0.6520938873291016,0.2864077389240265,0.6520938873291016
10,1,analytic,local,6,-0.18844915926456451,-0.15908782184123993,0.2864077389240265,-0.15908782184123993
10,1,analytic,local,7,0.5889348983764648,0.29843637347221375,0.2864077389240265,0.29843637347221375
10,1,analytic,local,8,-0.012792238034307957,-0.39629071950912476,0.2864077091217041,-0.39629071950912476
10,1,analytic,local,9,-0.5221303701400757,-0.7300934791564941,0.2864077091217041,-0.7300934791564941
10,1,analytic,local,10,1.3314399719238281,0.5505443811416626,0.2864077389240265,0.5505443811416626
10,2,analytic,global,0,1.6568622589111328,1.4859198331832886,0.19908177852630615,1.4859198331832886
10,2,analytic,local,1,1.08888840675354,1.0060086250305176,0.2864077389240265,1.0060086250305176
10,2,analytic,local,2,-0.6582986116409302,-0.38774728775024414,0.2864077687263489,-0.38774728775024414
10,2,analytic,local,3,0.488394170999527,0.6636155843734741,0.2864077389240265,0.6636155843734741
10,2,analytic,local,4,0.020018598064780235,-0.013417628593742847,0.2864077389240265,-0.013417628593742847
10,2,analytic,local,5,-0.41828417778015137,-0.24027295410633087,0.2864077389240265,-0.24027295410633087
10,2,analytic,local,6,0.38915157318115234,0.457364946603775,0.2864077389240265,0.457364946603775
10,2,analytic,local,7,-0.27387338876724243,0.11139664798974991,0.2864077389240265,0.11139664798974991
10,2,analytic,local,8,-0.6450670957565308,-0.18481644988059998,0.2864077091217041,-0.18481644988059998
10,2,analytic,local,9,-0.6892028450965881,-0.2532007694244385,0.2864077091217041,-0.2532007694244385
10,2,analytic,local,10,-0.4488855004310608,-0.32310307025909424,0.2864077389240265,-0.32310307025909424
10,3,analytic,global,0,0.6984899044036865,0.5589951276779175,0.19908177852630615,0.5589951276779175
10,3,analytic,local,1,1.3994392156600952,1.459660530090332,0.2864077389240265,1.459660530090332
10,3,analytic,local,2,-1.6138255596160889,-1.7210402488708496,0.2864077687263489,-1.7210402488708496
10,3,analytic,local,3,-0.042654819786548615,-0.019266558811068535,0.2864077389240265,-0.019266558811068535
10,3,analytic,local,4,-0.4677501618862152,-0.05550514534115791,0.2864077389240265,-0.05550514534115791
10,3,analytic,local,5,0.1174902692437172,-0.1335640847682953,0.2864077389240265,-0.1335640847682953
10,3,analytic,local,6,0.37225234508514404,0.5735012292861938,0.2864077389240265,0.5735012292861938
10,3,analytic,local,7,-0.16936634480953217,-0.024406922981142998,0.2864077389240265,-0.024406922981142998
10,3,analytic,local,8,-0.3500509560108185,0.014254700392484665,0.2864077091217041,0.014254700392484665
10,3,analytic,local,9,-0.6640621423721313,-0.3095810115337372,0.2864077091217041,-0.3095810115337372
10,3,analytic,local,10,0.6168503761291504,0.5303803086280823,0.2864077389240265,0.5303803086280823
10,4,analytic,global,0,0.5919769406318665,0.711907684803009,0.19908177852630615,0.711907684803009
10,4,analytic,local,1,0.20073862373828888,0.2070106714963913,0.2864077389240265,0.2070106714963913
10,4,analytic,local,2,-0.24463708698749542,-0.2892628312110901,0.2864077687263489,-0.2892628312110901
10,4,analytic,local,3,-0.19228138029575348,0.1613922417163849,0.2864077389240265,0.1613922417163849
10,4,analytic,local,4,-0.5454734563827515,-0.74420166015625,0.2864077389240265,-0.74420166015625
10,4,analytic,local,5,0.43275973200798035,0.22641752660274506,0.2864077389240265,0.22641752660274506
10,4,analytic,local,6,0.016288144513964653,-0.4127587080001831,0.2864077389240265,-0.4127587080001831
10,4,analytic,local,7,-0.2526799142360687,-0.4974530041217804,0.2864077389240265,-0.4974530041217804
10,4,analytic,local,8,1.1444289684295654,0.8141739368438721,0.2864077091217041,0.8141739368438721
10,4,analytic,local,9,0.9679737687110901,0.8380820751190186,0.2864077091217041,0.8380820751190186
10,4,analytic,local,10,-0.022000601515173912,0.09705331921577454,0.2864077389240265,0.09705331921577454
10,5,analytic,global,0,0.935477077960968,0.7809650897979736,0.19908177852630615,0.7809650897979736
10,5,analytic,local,1,-0.33404743671417236,-0.24073000252246857,0.2864077389240265,-0.24073000252246857
10,5,analytic,local,2,-0.889316976070404,-0.9227211475372314,0.2864077687263489,-0.9227211475372314
10,5,analytic,local,3,0.48643332719802856,0.505905270576477,0.2864077389240265,0.505905270576477
10,5,analytic,local,4,0.4509110748767853,0.6846202611923218,0.2864077389240265,0.6846202611923218
10,5,analytic,local,5,-0.19364267587661743,-0.09066184610128403,0.2864077389240265,-0.09066184610128403
10,5,analytic,local,6,-0.7011198997497559,-0.5616597533226013,0.2864077389240265,-0.5616597533226013
10,5,analytic,local,7,0.11954034119844437,0.2549441456794739,0.2864077389240265,0.2549441456794739
10,5,analytic,local,8,0.04067362844944,0.1436970829963684,0.2864077091217041,0.1436970829963684
10,5,analytic,local,9,0.237075075507164,0.7743773460388184,0.2864077091217041,0.7743773460388184
10,5,analytic,local,10,-0.06499135494232178,-0.10847673565149307,0.2864077389240265,-0.10847673565149307
10,6,analytic,global,0,-0.2093636840581894,-0.010082606226205826,0.19908177852630615,-0.010082606226205826
10,6,analytic,local,1,0.06011676788330078,-0.3236323595046997,0.2864077389240265,-0.3236323595046997
10,6,analytic,local,2,0.7895933985710144,0.9109506607055664,0.2864077687263489,0.9109506607055664
10,6,analytic,local,3,0.845020592212677,0.5446372628211975,0.2864077389240265,0.5446372628211975
10,6,analytic,local,4,1.0501735210418701,0.6013747453689575,0.2864077389240265,0.6013747453689575
10,6,analytic,local,5,-0.8446757197380066,-0.8394843935966492,0.2864077389240265,-0.8394843935966492
10,6,analytic,local,6,0.5326802134513855,0.20223136246204376,0.2864077389240265,0.20223136246204376
10,6,analytic,local,7,0.11576671153306961,-0.11161324381828308,0.2864077389240265,-0.11161324381828308
10,6,analytic,local,8,0.501047670841217,0.4296993613243103,0.2864077091217041,0.4296993613243103
10,6,analytic,local,9,-1.1317068338394165,-1.0897613763809204,0.2864077091217041,-1.0897613763809204
10,6,analytic,local,10,-0.23599745333194733,-0.33007222414016724,0.2864077389240265,-0.33007222414016724
10,7,analytic,global,0,0.7115066647529602,0.7336074113845825,0.19908177852630615,0.7336074113845825
10,7,analytic,local,1,0.9285280108451843,0.6667788624763489,0.2864077389240265,0.6667788624763489
10,7,analytic,local,2,-0.08992233872413635,-0.14605823159217834,0.2864077687263489,-0.14605823159217834
10,7,analytic,local,3,-0.09131473302841187,0.04478040337562561,0.2864077389240265,0.04478040337562561
10,7,analytic,local,4,-0.7649125456809998,-0.5841370820999146,0.2864077389240265,-0.5841370820999146
10,7,analytic,local,5,1.1152980327606201,0.7694337368011475,0.2864077389240265,0.7694337368011475
10,7,analytic,local,6,0.466214120388031,0.2573856711387634,0.2864077389240265,0.2573856711387634
10,7,analytic,local,7,-0.38239097595214844,-0.45696476101875305,0.2864077389240265,-0.45696476101875305
10,7,analytic,local,8,0.26265090703964233,0.2511076033115387,0.2864077091217041,0.2511076033115387
10,7,analytic,local,9,0.0686655342578888,-0.12434065341949463,0.2864077091217041,-0.12434065341949463
10,7,analytic,local,10,-0.4229784309864044,-0.26532769203186035,0.2864077389240265,-0.26532769203186035
10,8,analytic,global,0,-0.1813129186630249,-0.42390739917755127,0.19908177852630615,-0.42390739917755127
10,8,analytic,local,1,0.4091981053352356,0.5993549823760986,0.2864077389240265,0.5993549823760986
10,8,analytic,local,2,-0.5881692171096802,-0.45227187871932983,0.2864077687263489,-0.45227187871932983
10,8,analytic,local,3,-0.13971678912639618,0.13288761675357819,0.2864077389240265,0.13288761675357819
10,8,analytic,local,4,-0.03601329028606415,0.2719217836856842,0.2864077389240265,0.2719217836856842
10,8,analytic,local,5,-1.207560420036316,-0.7990767359733582,0.2864077389240265,-0.7990767359733582
10,8,analytic,local,6,-0.013707933016121387,0.5772164463996887,0.2864077389240265,0.5772164463996887
10,8,analytic,local,7,-1.1661314964294434,-0.8458226919174194,0.2864077389240265,-0.8458226919174194
10,8,analytic,local,8,-0.5050488710403442,0.001277428469620645,0.2864077091217041,0.001277428469620645
10,8,analytic,local,9,0.17213234305381775,0.4689803123474121,0.2864077091217041,0.4689803123474121
10,8,analytic,local,10,-0.4358980357646942,-0.1929159164428711,0.2864077389240265,-0.1929159164428711
10,9,analytic,global,0,0.18166199326515198,0.49621525406837463,0.19908177852630615,0.49621525406837463
10,9,analytic,local,1,-0.29060959815979004,-0.4725823700428009,0.2864077389240265,-0.4725823700428009
