training_scheme,variant,variant_label,timesteps,model_seed,observation,nominal_coverage,analytical_coverage
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.2,0.1728285849094391
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.30000000000000004,0.2613218426704407
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.4,0.3523610234260559
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.5,0.44688257575035095
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.6000000000000001,0.5459027290344238
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.7000000000000001,0.6505347490310669
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.8,0.7619553804397583
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,0.9,0.881023645401001
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,4,1.0,1.0
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.0,0.0
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.1,0.0933181643486023
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.2,0.18699240684509277
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.30000000000000004,0.2813894748687744
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.4,0.3768996000289917
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.5,0.4739508628845215
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.6000000000000001,0.5730296969413757
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.7000000000000001,0.6747093200683594
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.8,0.7796847820281982
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,0.9,0.8887622356414795
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,4,1.0,1.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.0,0.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.1,0.10377329587936401
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.2,0.20759528875350952
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.30000000000000004,0.3114990293979645
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.4,0.4154820144176483
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.5,0.5194714069366455
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.6000000000000001,0.6232607364654541
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.7000000000000001,0.7263691425323486
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.8,0.8276809453964233
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,0.9,0.924196183681488
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,5,1.0,1.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.0,0.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.1,0.11013846099376678
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.2,0.21992267668247223
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.30000000000000004,0.3289830684661865
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.4,0.43691498041152954
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.5,0.5432456135749817
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.6000000000000001,0.6473743319511414
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.7000000000000001,0.7484409809112549
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.8,0.8449914455413818
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,0.9,0.9338222146034241
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,5,1.0,1.0
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.0,0.0
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.1,0.11975975334644318
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.2,0.2388005554676056
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.30000000000000004,0.3563542068004608
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.4,0.4715449810028076
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.5,0.5833072662353516
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.6000000000000001,0.6902570724487305
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.7000000000000001,0.7904545664787292
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.8,0.8808966875076294
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,0.9,0.9561025500297546
uniform,dpm2_log,"DPM-2 + corrector, log sigma",10,0,5,1.0,1.0
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.0,0.0
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.1,0.11095844209194183
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.2,0.22152170538902283
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.30000000000000004,0.3312711715698242
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.4,0.4397370219230652
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.5,0.5463564395904541
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.6000000000000001,0.650407075881958
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.7000000000000001,0.750876784324646
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.8,0.8461657762527466
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,0.9,0.9331621527671814
uniform,dpm2_log,"DPM-2 + corrector, log sigma",50,0,5,1.0,1.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.0,0.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.1,0.09540210664272308
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.2,0.19119973480701447
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.30000000000000004,0.28779494762420654
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.4,0.3856014609336853
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.5,0.48504388332366943
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.6000000000000001,0.5865440964698792
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.7000000000000001,0.6904633641242981
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.8,0.7968928813934326
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,0.9,0.9047094583511353
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",10,0,6,1.0,1.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,6,0.0,0.0
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,6,0.1,0.11378499865531921
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,6,0.2,0.22709310054779053
uniform,sigma_log_dpm,"Sigma-space DPM-1, log sigma",50,0,6,0.30000000000000004,0.33942729234695435
