bias,correlation,lambda,mae,mask,n_scalar_scores,nrmse,rmse,stage,time,time_level
0.40421975897621315,0.9971070749493354,0.031673744320869446,1.0899536279237327,posterior,96,0.10103884730084021,1.6485289191976846,stage1,0.001000000280328095,0
0.34116449017694794,0.9975287057045531,0.031673744320869446,1.0448411891488707,posterior,96,0.0800837320002778,1.3066295953144464,stage2,0.001000000280328095,0
0.1740017601985011,0.9986685612412459,0.04439341638969692,1.2800006803261779,posterior,96,0.11558360249720412,1.61517175061201,stage1,0.001958372537046671,1
0.20364978090681365,0.9983463023527696,0.04439341638969692,1.074661090559764,posterior,96,0.09788673097689189,1.3678746744154973,stage2,0.001958372537046671,1
0.019118196715449398,0.9963115831352627,0.06222110650335994,1.1463424741708494,posterior,96,0.13588262938012963,1.564463085829096,stage1,0.0038240114226937294,2
0.15223074339284012,0.9960860264238423,0.06222110650335994,1.0530836743983274,posterior,96,0.1252379952430295,1.4419077802273585,stage2,0.0038240114226937294,2
-0.029674215820505417,0.995615151193987,0.08720811348506567,0.9669799756456987,posterior,96,0.15395891738133283,1.4034925221140613,stage1,0.007424929179251194,3
0.09768230487821082,0.9956962978859507,0.08720811348506567,0.9204404215000003,posterior,96,0.1443151303930849,1.3155795700546313,stage2,0.007424929179251194,3
-0.03381365948430309,0.9944880838856035,0.12222950514731536,0.8608313417880176,posterior,96,0.1758618781881041,1.2264379311504798,stage1,0.014264560304582119,4
-0.04579792943391064,0.9940343093944954,0.12222950514731536,0.8219918178767885,posterior,96,0.17116062784457747,1.1936520209547063,stage2,0.014264560304582119,4
-0.04178117209441356,0.9921642814392486,0.17131493081909246,0.6549007711668843,posterior,96,0.18737268591857292,0.9740258242865242,stage1,0.02688242867588997,5
-0.07850174631668581,0.9914750716638258,0.17131493081909246,0.6743405234556956,posterior,96,0.19338524080836622,1.0052810934517638,stage2,0.02688242867588997,5
-0.05207650992143137,0.9906717821158915,0.24011228292365433,0.47646871053881723,posterior,96,0.19044270824670637,0.7248953571054702,stage1,0.04903237149119377,6
-0.05484702232504122,0.9899347396788076,0.24011228292365433,0.4937956706090196,posterior,96,0.1980209199529048,0.7537408326375089,stage2,0.04903237149119377,6
-0.04153112092971937,0.9901993943295796,0.3365375576731906,0.33773163873938966,posterior,96,0.1886453243627943,0.5199070329388501,stage1,0.08506305515766144,7
-0.035450429071835036,0.9896909199261551,0.3365375576731906,0.33331012816880606,posterior,96,0.18973745290187527,0.5229169421971864,stage2,0.08506305515766144,7
-0.022714848345080616,0.9900726440507296,0.4716856894848953,0.21972116950135043,posterior,96,0.17584160553794878,0.3485854855516802,stage1,0.1380675882101059,8
-0.020108723495090606,0.9899655908009612,0.4716856894848953,0.2148960553765994,posterior,96,0.1745715823010613,0.34606781252806346,stage2,0.1380675882101059,8
-0.004574380947454021,0.989978470608382,0.6611071620151743,0.1579653201215326,posterior,96,0.17139117628248574,0.24349124312268483,stage1,0.20792976021766663,9
-0.008792295379197965,0.9902630304570548,0.6611071620151743,0.15227015346567524,posterior,96,0.16860152572487697,0.23952805495347299,stage2,0.20792976021766663,9
-0.00029867522181682357,0.9896461515131367,0.9265972858855487,0.11280442950908799,posterior,96,0.16696872158582957,0.1696539475509365,stage1,0.2914060354232788,10
-0.00783141923297945,0.990307429029581,0.9265972858855487,0.1107510736501538,posterior,96,0.16348331096275495,0.16611248382393168,stage2,0.2914060354232788,10
-0.00039184042638325717,0.9904121856767827,1.2987040218916261,0.08178305064213544,posterior,96,0.1552482874233627,0.11269839876096902,stage1,0.38414227962493896,11
-0.0050800410884898435,0.990609189248817,1.2987040218916261,0.08216054521104066,posterior,96,0.15491496458668902,0.11245643184083709,stage2,0.38414227962493896,11
-0.0010278363533960388,0.9914164021736219,1.8202429061354,0.058086382494455226,posterior,96,0.14135036812085028,0.07326469164610122,stage1,0.4824565649032593,12
-0.0028289295496595757,0.9911908247663703,1.8202429061354,0.0593273991944168,posterior,96,0.14298868320999464,0.07411386276196767,stage2,0.4824565649032593,12
-0.0009195402597677711,0.9937809437551532,2.551223513199169,0.0353154142201108,posterior,96,0.11582820112129844,0.0428528528686535,stage1,0.5838856101036072,13
-0.0012245679267739384,0.9932745974753447,2.551223513199169,0.03672629888348735,posterior,96,0.12007046630002875,0.04442235980888098,stage2,0.5838856101036072,13
-0.0005303370031657968,0.9964178936601,3.5757543085934453,0.018842718129018766,posterior,96,0.085775830142359,0.022647535451860306,stage1,0.686980128288269,14
-0.00029688872044729376,0.9962397479088319,3.5757543085934453,0.01929280359597962,posterior,96,0.08808967072298825,0.02325846263837407,stage2,0.686980128288269,14
-4.7548553625051306e-05,0.9984618635021337,5.011720380152526,0.008624956378117232,posterior,96,0.05561783723374059,0.010478939631387896,stage1,0.7909443378448486,15
3.2188612511762357e-05,0.9984531267474895,5.011720380152526,0.008619286643453341,posterior,96,0.056337652186581474,0.010614559745576983,stage2,0.7909443378448486,15
0.00033993904637303246,0.9994100011128864,7.024347592470994,0.003654995299645917,posterior,96,0.034634029735250364,0.00465616435736124,stage1,0.8953571915626526,16
0.00012077490757495442,0.9993380319794697,7.024347592470994,0.00404068409772847,posterior,96,0.037924476321040956,0.005098528709118022,stage2,0.8953571915626526,16
0.0005564493901802956,0.9996947582032004,9.845213890075684,0.0018742693540984492,posterior,96,0.025824898535429262,0.002477256711689797,stage1,1.0,17
0.00019748806647727733,0.9996111510400996,9.845213890075684,0.001982189215890063,posterior,96,0.02790286268667428,0.002676585690011258,stage2,1.0,17
0.10340792271450576,0.9778357905641948,0.031673744320869446,1.8552585741984113,likelihood,192,0.23339858966379728,2.5550300411657294,stage1,0.001000000280328095,0
0.3181051376057084,0.9794452890916743,0.031673744320869446,1.713207549126265,likelihood,192,0.218748806624572,2.3946578820378686,stage2,0.001000000280328095,0
0.18796104613597028,0.9730475913355415,0.04439341638969692,1.593755873199936,likelihood,192,0.23911890301526756,2.471714705753641,stage1,0.001958372537046671,1
0.26186149825732524,0.9751941683816773,0.04439341638969692,1.5939478911737144,likelihood,192,0.23520797832500412,2.4312884159533654,stage2,0.001958372537046671,1
0.22125976644638254,0.9645717168626133,0.06222110650335994,1.8136497892036774,likelihood,192,0.2916218006869747,2.73350762832811,stage1,0.0038240114226937294,2
0.20000338341815185,0.9674682086518206,0.06222110650335994,1.7771266409626048,likelihood,192,0.2853326635035852,2.6745566019442824,stage2,0.0038240114226937294,2
0.2416854162226686,0.9523558628887046,0.08720811348506567,1.7637668991985365,likelihood,192,0.32674737178422353,2.632994798674122,stage1,0.007424929179251194,3
0.20098153732946208,0.9561269398337634,0.08720811348506567,1.7109232550703262,likelihood,192,0.3173663473131777,2.55740065233525,stage2,0.007424929179251194,3
0.26201970649763523,0.9400347562892856,0.12222950514731536,1.57090713102465,likelihood,192,0.35544406571447806,2.3253810661850745,stage1,0.014264560304582119,4
0.2433533315833647,0.9430440934313788,0.12222950514731536,1.550534722583449,likelihood,192,0.3480253279891361,2.276846306695347,stage2,0.014264560304582119,4
0.25455765670630054,0.9289148288058531,0.17131493081909246,1.29290358727789,likelihood,192,0.38252834424626503,1.9342589452807024,stage1,0.02688242867588997,5
0.2626333335938295,0.9295327902449909,0.17131493081909246,1.305114206839492,likelihood,192,0.3814026732335636,1.9285669769376736,stage2,0.02688242867588997,5
0.2308880579374405,0.9200409468661574,0.24011228292365433,1.0065443074868299,likelihood,192,0.40539430226195344,1.5302523957692962,stage1,0.04903237149119377,6
0.2286034899839262,0.9199643150800777,0.24011228292365433,1.0121985833376719,likelihood,192,0.4052456751442904,1.5296913691302656,stage2,0.04903237149119377,6
0.188060018245362,0.9166469926255327,0.3365375576731906,0.7481784788177693,likelihood,192,0.41612853699923225,1.1479423882372772,stage1,0.08506305515766144,7
0.17918413009393488,0.9167562069100486,0.3365375576731906,0.7479552476873729,likelihood,192,0.4139012952764727,1.1417982645949925,stage2,0.08506305515766144,7
0.14081921227625563,0.9153969140099302,0.4716856894848953,0.5439591323782622,likelihood,192,0.41930253617603436,0.8353963068880313,stage1,0.1380675882101059,8
0.1327931188873965,0.9156615825860044,0.4716856894848953,0.545218030240595,likelihood,192,0.41638576884204564,0.8295850931494079,stage2,0.1380675882101059,8
0.09903054017695267,0.9147576431089479,0.6611071620151743,0.4013076139198801,likelihood,192,0.4243625283525395,0.6068422523488866,stage1,0.20792976021766663,9
0.09323807913718257,0.9134783848951286,0.6611071620151743,0.4062291450874256,likelihood,192,0.4253673810619593,0.6082792008085691,stage2,0.20792976021766663,9
0.0709518577354898,0.9230823862633089,0.9265972858855487,0.28418805338932757,likelihood,192,0.4123602432230004,0.42191157933647827,stage1,0.2914060354232788,10
0.06708143558881868,0.9215456199211417,0.9265972858855487,0.2873471676920376,likelihood,192,0.4146311414536142,0.4242350774785446,stage2,0.2914060354232788,10
0.04335636032362845,0.9403372549194258,1.2987040218916261,0.19052380307456443,likelihood,192,0.37047002491100983,0.27078769625528326,stage1,0.38414227962493896,11
0.04273591156489495,0.9392889433691884,1.2987040218916261,0.19233227485815685,likelihood,192,0.37368337910110305,0.27313643358861167,stage2,0.38414227962493896,11
0.019879222083054954,0.9615920871849422,1.8202429061354,0.11192477176411199,likelihood,192,0.2984505238476828,0.1557240277449992,stage1,0.4824565649032593,12
0.019600741617260026,0.9626124010321612,1.8202429061354,0.11130675292151444,likelihood,192,0.2962804039509266,0.15459171339468192,stage2,0.4824565649032593,12
0.006693595454305298,0.9804940295436985,2.551223513199169,0.05932587540327175,likelihood,192,0.21089289536836314,0.07852409484174533,stage1,0.5838856101036072,13
0.006702195091114772,0.981153134668774,2.551223513199169,0.05892366104357735,likelihood,192,0.20818931581506356,0.07751744102875326,stage2,0.5838856101036072,13
0.0020062577669067282,0.9904392588704104,3.5757543085934453,0.029850764157403342,likelihood,192,0.1451828640813409,0.03856992580283191,stage1,0.686980128288269,14
0.0024383774993724356,0.9906526978337569,3.5757543085934453,0.02960729912814719,likelihood,192,0.14375731380070902,0.03819120777092029,stage2,0.686980128288269,14
0.0007333242028648261,0.9957504338263928,5.011720380152526,0.014034663445904936,likelihood,192,0.09492820755681852,0.017992684365714478,stage1,0.7909443378448486,15
0.0008135295098746694,0.9957525312551586,5.011720380152526,0.013970269456418058,likelihood,192,0.09511148260239136,0.01802742230222434,stage2,0.7909443378448486,15
0.00018684949164375254,0.9981792746240088,7.024347592470994,0.006432448756805383,likelihood,192,0.06170920517752154,0.008344696829695757,stage1,0.8953571915626526,16
4.138978779914439e-05,0.9981266103505833,7.024347592470994,0.006548171518577831,likelihood,192,0.06276768974526738,0.008487831598509276,stage2,0.8953571915626526,16
-0.00019262440255467172,0.9991254273946428,9.845213890075684,0.003160093784417326,likelihood,192,0.04172160967491849,0.0040251483947995065,stage1,1.0,17
-0.00034347356620986215,0.9990362963915005,9.845213890075684,0.003350813667336732,likelihood,192,0.0440010073155846,0.004245056347199354,stage2,1.0,17
