bias,comparison,correlation,lambda,mae,mask,n,nrmse,rmse,time,time_level
0.15093057105938593,head_vs_exact,0.9908548031644258,0.031673744320869446,0.5365244572361311,posterior,96,0.05842254045397413,0.7240021081470126,0.001000000280328095,0
0.9213530302835653,no_head_exact_vs_analytic,0.9961241725309042,0.031673744320869446,1.0606134137832854,posterior,96,0.11405565515973083,1.5261823667490257,0.001000000280328095,0
0.6670836563699593,trained_exact_vs_analytic,0.9965061799143371,0.031673744320869446,0.8996103707251845,posterior,96,0.0901234361630139,1.2059445795142447,0.001000000280328095,0
0.8180142274293453,head_vs_analytic,0.9923599678705031,0.031673744320869446,1.088881626918748,posterior,96,0.11056404510938356,1.4794610210784334,0.001000000280328095,0
0.14014573146899542,head_vs_exact,0.9903513306045363,0.04439341638969692,0.5135111485918363,posterior,96,0.05604770019808174,0.6554585721289466,0.001958372537046671,1
1.0677589941161207,no_head_exact_vs_analytic,0.9967489881094551,0.04439341638969692,1.0677589941161207,posterior,96,0.09246673020665731,1.1576308311538175,0.001958372537046671,1
0.8606516066330009,trained_exact_vs_analytic,0.9932750036174626,0.04439341638969692,0.8816337331038153,posterior,96,0.08138581458093389,1.0189040746535862,0.001958372537046671,1
1.0007973381019963,head_vs_analytic,0.990553068040902,0.04439341638969692,1.0378777227377698,posterior,96,0.09546507385408792,1.195168386995821,0.001958372537046671,1
0.07749897986650467,head_vs_exact,0.9869210831663561,0.06222110650335994,0.46946076800425846,posterior,96,0.056417242897790945,0.581128485435166,0.0038240114226937294,2
0.9531900132214263,no_head_exact_vs_analytic,0.9900168100727119,0.06222110650335994,0.988580834811096,posterior,96,0.1027097401106337,1.1202166788673968,0.0038240114226937294,2
0.7974877724563315,trained_exact_vs_analytic,0.9814507168556299,0.06222110650335994,0.9509015326188978,posterior,96,0.10354238222624744,1.1292979946650343,0.0038240114226937294,2
0.8749867523228362,head_vs_analytic,0.9795253648394702,0.06222110650335994,1.0142790602038503,posterior,96,0.10856167694146128,1.1840415628025551,0.0038240114226937294,2
-0.0464092418551445,head_vs_exact,0.977561360003375,0.08720811348506567,0.38564316680034,posterior,96,0.05883643717133368,0.4863040972617089,0.007424929179251194,3
1.021409246066434,no_head_exact_vs_analytic,0.9797556403977399,0.08720811348506567,1.0486889715772476,posterior,96,0.13123405542895564,1.1789350572941966,0.007424929179251194,3
0.869295125443958,trained_exact_vs_analytic,0.973922045304204,0.08720811348506567,0.9262330437218171,posterior,96,0.12469256542120821,1.1201698848557966,0.007424929179251194,3
0.8228858835888135,head_vs_analytic,0.965382227328829,0.08720811348506567,0.9139761801849579,posterior,96,0.11915134930133255,1.0703906265496195,0.007424929179251194,3
-0.08871635794639587,head_vs_exact,0.9299119116396835,0.12222950514731536,0.385913610458374,posterior,96,0.08331940434073937,0.5193860049399874,0.014264560304582119,4
0.9979177285612327,no_head_exact_vs_analytic,0.9696871156726499,0.12222950514731536,1.0021250261257348,posterior,96,0.15721545899768274,1.1121827848030224,0.014264560304582119,4
0.9390991051376562,trained_exact_vs_analytic,0.9659398575467525,0.12222950514731536,0.9416168921207348,posterior,96,0.15573375089246116,1.1017007987614662,0.014264560304582119,4
0.8503827471912603,head_vs_analytic,0.9305371557559691,0.12222950514731536,0.865806401279035,posterior,96,0.1384888412626715,0.9797058515850653,0.014264560304582119,4
-0.04766811182101568,head_vs_exact,0.8865992112831851,0.17131493081909246,0.3129330600301425,posterior,96,0.08628173873442845,0.3998680102516749,0.02688242867588997,5
0.772277348971513,no_head_exact_vs_analytic,0.9462362122203984,0.17131493081909246,0.775444293061411,posterior,96,0.1675173457002249,0.9006823102424959,0.02688242867588997,5
0.8084847492338688,trained_exact_vs_analytic,0.9479710907901531,0.17131493081909246,0.8097969852132431,posterior,96,0.1776958563409966,0.9554086100202137,0.02688242867588997,5
0.7608166374128532,head_vs_analytic,0.8761124479095662,0.17131493081909246,0.7829070521385576,posterior,96,0.16360333634117133,0.8796380477687359,0.02688242867588997,5
-0.06874720752239227,head_vs_exact,0.8714549320060146,0.24011228292365433,0.22750958303610483,posterior,96,0.08116184933095937,0.27819806987337203,0.04903237149119377,6
0.5533187896837857,no_head_exact_vs_analytic,0.9069096966373343,0.24011228292365433,0.5533187896837857,posterior,96,0.16645050958862315,0.6629757042224141,0.04903237149119377,6
