analytic,mask,sample,stage1_exact,stage2_exact,stage2_learned
2.2738273644220315,posterior,93,1.8610997,1.9517097,1.9523978
1.2496213480983984,posterior,94,0.8484144,0.8611338,0.7280457
1.6922010124196554,posterior,95,1.5645404,1.5740838,1.3285365
2.1049284435896753,posterior,96,1.8124809,1.5233912,1.8313699
2.168424993807551,posterior,97,1.6420021,1.5776932,1.7807877
1.6578188790501254,posterior,98,1.0450759,1.0775719,1.2063761
1.9624615677237367,posterior,99,1.51578,1.4666426,1.3947446
1.333473887354288,posterior,100,0.88492703,0.87730503,0.7454891
1.4006196854881292,posterior,101,1.1184855,1.0313804,0.93964314
1.6388954562169578,posterior,102,1.5267639,1.6054738,1.3578169
1.3338189220026786,posterior,103,1.1349971,1.1677217,0.83139944
2.124824246394754,posterior,104,1.8500643,1.902324,1.7455266
1.4887166936926706,posterior,105,1.3464684,1.2485099,1.1343589
2.0529524092964997,posterior,106,1.9309936,1.9247513,1.9240022
1.4111013601040456,posterior,107,1.2051375,1.0617085,1.0447011
1.5219205695772056,posterior,108,1.0600717,1.1278658,1.0814381
1.1141023823630962,posterior,109,0.9725294,0.8747783,0.8003454
2.2720521453621667,posterior,110,1.815898,1.8347135,2.0404062
1.0188693494136207,posterior,111,1.0520179,1.0622134,0.93598413
2.016380378937917,posterior,112,1.6602082,1.7256706,1.542072
1.3929476760327573,posterior,113,1.0623121,1.0089574,0.9743862
1.610750376460501,posterior,114,1.4875288,1.4058003,1.2726579
2.435339704291525,posterior,115,1.9666195,1.9408903,2.3940806
0.2350801538741889,posterior,116,0.47229147,0.5442467,0.2738161
2.2294424237624892,posterior,117,2.0604124,2.0729067,1.8197014
2.201510520829418,posterior,118,1.8515406,1.8605571,1.996553
1.9949045489722192,posterior,119,1.7475708,1.7686701,1.6874275
1.934419776990279,posterior,120,1.4399433,1.4669287,1.4784462
2.259918248802804,posterior,121,1.8126903,1.8957901,1.8890567
1.9924394259493852,posterior,122,1.7788949,1.8502784,1.5973425
0.46059309755069844,posterior,123,0.54383326,0.31857967,0.3631034
2.012223302062414,posterior,124,1.6005263,1.6244824,1.4665511
2.101146375705758,posterior,125,1.6799419,1.6725323,1.6499426
0.5769738803057494,posterior,126,0.88510275,0.9231293,0.6876085
1.4210126912050605,posterior,127,0.9834852,0.9622154,0.8929744
1.6573533999940544,posterior,128,1.052078,1.016135,1.0734174
0.029187959731036717,posterior,129,0.4541707,0.4620111,0.28526974
1.6460455355758659,posterior,130,1.109225,1.0053432,1.3798907
1.44566136270576,posterior,131,1.057682,1.1008682,1.0083709
2.1831658335209068,posterior,132,2.122343,2.082292,2.2044268
1.5293131669078832,posterior,133,1.2730358,1.3282833,0.9993396
1.0673163430188541,posterior,134,1.297822,1.3959148,1.0847127
1.8344789551610896,posterior,135,1.3634226,1.3842747,1.3985131
1.8131831629054642,posterior,136,1.556494,1.5545235,1.3235297
2.1170941648513715,posterior,137,1.7034323,1.7499595,1.6885271
1.4578669617583198,posterior,138,1.1239495,1.2760053,1.2899933
2.096117192404032,posterior,139,1.4484181,1.4236155,1.5496125
1.615700208669173,posterior,140,1.5586782,1.4560063,1.3069179
1.4107708731392106,posterior,141,1.0376894,1.0707467,0.97716165
2.005565387780098,posterior,142,1.5494289,1.6033113,1.6610267
1.9026597213527223,posterior,143,1.4280875,1.4122386,1.4571705
2.0668438207322373,posterior,144,1.6547983,1.631613,1.7000134
2.3212259969145146,posterior,145,2.313034,2.4215367,2.5201576
1.962085250862141,posterior,146,1.7027197,1.7393534,1.4543369
2.103313383204623,posterior,147,1.6140974,1.6529062,1.7319839
0.8438908208206648,posterior,148,0.56655526,0.67733455,0.6521981
1.3522352074203439,posterior,149,1.4544692,1.6194887,1.0728636
1.9138241434429046,posterior,150,1.4722517,1.3623054,1.4871061
1.876154761925466,posterior,151,1.364532,1.3248644,1.247972
2.272794683940021,posterior,152,2.0564687,2.0682826,2.162403
2.0451547166472364,posterior,153,1.9102323,1.9698334,1.7856746
1.7070389266510282,posterior,154,1.2346382,1.1808546,1.0588171
1.217735926326089,posterior,155,1.0303173,1.0032327,0.77059865
1.4230735436069062,posterior,156,1.090853,1.0498397,0.87185216
1.2320945954260774,posterior,157,0.93095374,0.79866695,0.72563434
1.6395980909115409,posterior,158,1.5002902,1.490562,1.3950787
1.7198581968742834,posterior,159,1.5663371,1.501497,1.3812025
1.7282746842812062,posterior,160,1.3544822,1.3058908,1.3587725
-1.5456084894582633,posterior,161,-0.31329322,-0.16335225,-0.22686744
1.0946545643876728,posterior,162,0.9789901,0.8799391,0.8157439
1.597844568307024,posterior,163,1.168519,1.2138712,1.28568
2.2371438985763175,posterior,164,1.8243563,1.9473615,2.0607276
1.7885568729954802,posterior,165,1.5029895,1.5017061,1.2591233
1.9241002697535103,posterior,166,1.648011,1.6507275,1.4034293
1.64954873218925,posterior,167,1.1760006,1.1247253,1.0454717
1.837205618875061,posterior,168,1.8632879,1.7766094,1.6635275
1.3387062335392619,posterior,169,0.7954886,0.6634135,1.0343676
1.7291777032277342,posterior,170,1.3133144,1.2457018,1.4058185
1.717129213795253,posterior,171,1.3231113,1.2166057,1.4315166
1.8097611459496363,posterior,172,1.3491163,1.3095753,1.1696928
1.6834444740729797,posterior,173,1.3170285,1.3186474,1.1606364
2.2238316654360366,posterior,174,1.6330111,1.626091,1.8388686
1.8904523330231933,posterior,175,1.5003517,1.3962901,1.7347147
2.0834916260314484,posterior,176,1.8181446,1.740195,1.8377488
0.9617971210659144,posterior,177,1.0264914,0.87571955,0.7817311
2.3201203343839825,posterior,178,2.1935704,2.3393998,2.3410711
2.3125982076705465,posterior,179,2.170515,2.2866626,2.2033691
1.9648436951585233,posterior,180,1.6444309,1.6498156,1.461225
-0.17820317634193428,posterior,181,0.116420746,0.30416918,0.107774734
2.2311179569406328,posterior,182,1.8733928,1.9419773,2.0365064
2.151962362560917,posterior,183,1.6919703,1.7648897,1.6170735
1.6312886466507548,posterior,184,1.0717692,0.9969187,1.0017285
1.389452061603242,posterior,185,0.93901706,0.91190076,0.84701467
0.7601353915475482,posterior,186,0.79859924,0.7404194,0.5279453
1.8337363166929852,posterior,187,1.8238878,2.0169904,1.3464253
1.4191433540911618,posterior,188,0.97880507,0.9966202,0.9160023
1.5106792258020056,posterior,189,1.1713121,1.1106365,1.184737
2.2377707751607776,posterior,190,1.9575253,2.1577747,2.1118615
2.0002729319289467,posterior,191,1.6840498,1.7377162,1.4933343
2.0993889474992034,likelihood,0,0.8998146,0.63628864,1.0239139
2.5976066006371274,likelihood,1,0.92737055,0.8780184,0.68852043
2.8914273111843842,likelihood,2,1.3450894,1.5103755,1.4609561
2.6700812153974267,likelihood,3,1.5029569,1.60289,2.2580757
2.062473052662682,likelihood,4,0.7603483,0.764236,0.6130843
1.8760471686547533,likelihood,5,1.0959234,1.1606741,1.3125067
1.9379556883759856,likelihood,6,0.7988138,0.68362904,0.6325712
2.2292531515839222,likelihood,7,1.0732565,0.9157648,0.69887733
2.77569854780276,likelihood,8,1.8683085,1.4373951,1.9716096
1.2915836763428978,likelihood,9,0.48100662,0.34296036,0.041336536
2.5527705039422868,likelihood,10,0.8846717,0.65270185,0.38492155
0.9507014231238436,likelihood,11,0.9727006,0.94571114,1.1637726
2.4264707989430248,likelihood,12,1.3558803,1.288908,0.9261131
2.182629055979282,likelihood,13,0.6629977,0.71178246,0.8152337
2.7472116028822455,likelihood,14,1.8330035,1.8614836,1.6271276
0.10772084583467323,likelihood,15,-0.32558918,-0.29157495,-0.4069333
2.955313855810708,likelihood,16,2.2247696,2.5620933,2.7066312
2.0487908568498954,likelihood,17,0.5761452,0.48471975,0.47976923
1.7146626633822923,likelihood,18,0.2626524,0.0446496,-0.8492408
2.5020023264896993,likelihood,19,0.7770004,0.8394666,0.7493892
2.36708982774877,likelihood,20,0.6977668,0.46798182,0.35553217
2.6325046036335396,likelihood,21,1.2894282,1.3357115,1.3649421
1.454098302986873,likelihood,22,0.35967493,0.5778332,0.5644274
2.4292824137231666,likelihood,23,0.6231413,0.7461419,0.9648199
