n_observations,repeat,method,global_error_analytic_sigma,local_rmse_analytic_sigma,joint_mahalanobis_per_dimension,map_runtime_seconds,sampling_runtime_seconds
10,12,old_score,0.5247172117233276,0.31340405344963074,0.15844707190990448,0.16684144991450012,0.29379439912736416
10,13,old_score,0.5360652804374695,0.3202125132083893,0.1622646301984787,0.1538243198301643,0.2851844939868897
10,14,old_score,0.7241297960281372,0.4323795735836029,0.2186857908964157,0.15670719998888671,0.2884177251253277
10,15,old_score,0.20399558544158936,0.12242170423269272,0.06303340196609497,0.15906136413104832,0.28892491897568107
10,16,old_score,0.29746219515800476,0.17827671766281128,0.09003271907567978,0.1563389280345291,0.28806384606286883
10,17,old_score,0.27748239040374756,0.16572679579257965,0.08449093997478485,0.15540749090723693,0.28759054793044925
10,18,old_score,0.19326314330101013,0.11597030609846115,0.05927681177854538,0.1573218428529799,0.28697629109956324
10,19,old_score,1.2188011407852173,0.7284111976623535,0.36777472496032715,0.15456882980652153,0.28688646806403995
25,0,old_score,1.614193081855774,0.6952272653579712,0.31682005524635315,0.1562935879919678,0.2937407100107521
25,1,old_score,1.231244683265686,0.5306522250175476,0.2417663335800171,0.15641101589426398,0.2945938599295914
25,2,old_score,1.6631158590316772,0.7166520953178406,0.32640936970710754,0.15738134807907045,0.2942148018628359
25,3,old_score,0.17630226910114288,0.0760604590177536,0.03667439892888069,0.1558152490761131,0.2929122089408338
25,4,old_score,0.191676065325737,0.0832451730966568,0.03912593796849251,0.15752047393471003,0.2946040730457753
25,5,old_score,0.016768136993050575,0.012395351193845272,0.011791246943175793,0.1561978249810636,0.29506560298614204
25,6,old_score,0.40613049268722534,0.17473755776882172,0.08004122972488403,0.15601725480519235,0.29284903104417026
25,7,old_score,3.082937240600586,1.3287372589111328,0.6048165559768677,0.15719678695313632,0.30111328698694706
25,8,old_score,1.143226981163025,0.49224719405174255,0.224516823887825,0.15627711894921958,0.29382249410264194
25,9,old_score,2.432687282562256,1.0486851930618286,0.4772794544696808,0.1552806010004133,0.3009678591042757
25,10,old_score,0.09181684255599976,0.04141227900981903,0.02129632607102394,0.15615397808142006,0.29523279308341444
25,11,old_score,1.0371137857437134,0.44651827216148376,0.20371794700622559,0.15607782802544534,0.3013355939183384
25,12,old_score,0.6738372445106506,0.29034098982810974,0.13304027915000916,0.1558047600556165,0.29417626187205315
25,13,old_score,2.2647533416748047,0.9757654070854187,0.44430866837501526,0.1603122460655868,0.3024602250661701
