bias,correlation,lambda,mae,mask,n_scalar_scores,nrmse,rmse,stage,time,time_level
-0.0003983650411180375,0.9914779901309648,4.6570735997632795,0.02119559346462279,posterior,512,0.1310893394623961,0.02790266155463384,stage2,0.7682946920394897,20
-0.001525854030230288,0.9930478169869564,5.977007300045541,0.015441932102236154,posterior,512,0.11800027115393673,0.01958126002548544,stage1,0.8453817963600159,21
-0.00040154288039293424,0.9945219667439907,5.977007300045541,0.013304621122332463,posterior,512,0.10509365193752555,0.017439503362936933,stage2,0.8453817963600159,21
-0.000873509161309309,0.9955832916454012,7.671043950564495,0.00956738634010095,posterior,512,0.09408711119299319,0.01216788978979064,stage1,0.922639012336731,22
-0.0004540804875648606,0.9964451313281083,7.671043950564495,0.008430440415356242,posterior,512,0.08482097158234152,0.01096953898350486,stage2,0.922639012336731,22
0.0001134747550508916,0.9972008979524783,9.845213890075684,0.006030740657028983,posterior,512,0.07571436040904948,0.007629751124854979,stage1,1.0,23
-0.0004920544727273427,0.9975798496326207,9.845213890075684,0.005451691742115295,posterior,512,0.0697786168833731,0.007031605071752124,stage2,1.0,23
0.1322293454365933,0.9931073680713425,0.031673744320869446,2.99512706352431,likelihood,512,1.6658665765821121,3.7922227376058744,stage1,0.001000000280328095,0
-0.0888894054662672,0.992897347948585,0.031673744320869446,1.3770173900381786,likelihood,512,0.7734250310309362,1.7606451979646132,stage2,0.001000000280328095,0
0.10398024054918867,0.9931261569074483,0.04065089309201292,1.9775455156173258,likelihood,512,1.1022887386829836,2.505024664195094,stage1,0.0016437674639746547,1
-0.05669200774466075,0.9930513445060816,0.04065089309201292,0.7601621947459216,likelihood,512,0.4305419813683554,0.9784353631225248,stage2,0.0016437674639746547,1
0.0777830618689349,0.9931538124618426,0.052172395294908476,1.2016927074792452,likelihood,512,0.671502614438868,1.5217653086775051,stage1,0.002698383992537856,2
-0.03276597603936449,0.9933035629763697,0.052172395294908476,0.33602688557779214,likelihood,512,0.19221574044317719,0.4356010524733644,stage2,0.002698383992537856,2
0.052276787053838716,0.9931900694776022,0.06695938572978115,0.6230524947126692,likelihood,512,0.3502959770451598,0.7901969918763925,stage1,0.004420069046318531,3
-0.015619382373446997,0.9937131336177643,0.06695938572978115,0.2014918693505183,likelihood,512,0.11676846052423319,0.2634060688638482,stage2,0.004420069046318531,3
0.026556383820319957,0.9932260017512121,0.08593738723257681,0.2569666585267537,likelihood,512,0.1428829526546123,0.31989903366782385,stage1,0.007215052843093872,4
-0.004183526511838663,0.9943582129420615,0.08593738723257681,0.312298544784895,likelihood,512,0.18500690565682196,0.414209877679072,stage2,0.007215052843093872,4
0.000709989423230523,0.993231928160987,0.11029423946876456,0.27102025172840416,likelihood,512,0.15043680301751391,0.33272988949808213,stage1,0.011711972765624523,5
0.002548758482534993,0.9952921076053733,0.11029423946876456,0.38146577769414536,likelihood,512,0.22651267046053752,0.5009913418824503,stage2,0.011711972765624523,5
-0.022802538187724975,0.9931510124121256,0.1415544462280532,0.4185033364707808,likelihood,512,0.24414745851868638,0.5295632442447502,stage1,0.018846645951271057,6
0.005488637280486826,0.9964288814068605,0.1415544462280532,0.3402430080051507,likelihood,512,0.2079506416379625,0.4510512503252142,stage2,0.018846645951271057,6
