bias,comparison,correlation,lambda,mae,mask,n,nrmse,rmse,time,time_level
-0.02850207081064582,head_vs_exact,0.6544316804793299,0.2331658186523851,0.05986738158389926,posterior,256,0.03497896042340416,0.07266070009379869,0.046615999191999435,8
0.21673257968196413,exact_vs_analytic,nan,0.2331658186523851,0.2168461961913281,posterior,256,0.10170572317197911,0.23313237254154748,0.046615999191999435,8
0.18823050887131831,head_vs_analytic,nan,0.2331658186523851,0.18823050887131831,posterior,256,0.08791918238563909,0.2015305229855947,0.046615999191999435,8
-0.011595419142395258,head_vs_exact,0.7316590139820525,0.2992509717426927,0.05790441809222102,posterior,256,0.032647438748763594,0.07229404550952054,0.07070982456207275,9
0.2913249526948039,exact_vs_analytic,0.0,0.2992509717426927,0.2913249526948039,posterior,256,0.12266381299944687,0.307098546981648,0.07070982456207275,9
0.2797295335524086,head_vs_analytic,0.0,0.2992509717426927,0.2797295335524086,posterior,256,0.11834431887657576,0.2962843521804847,0.07070982456207275,9
-0.01005061250180006,head_vs_exact,0.7611340622732913,0.38406634645901117,0.05873238109052181,posterior,256,0.03352442264278105,0.0737195272001462,0.10370559990406036,10
0.38517450868377023,exact_vs_analytic,nan,0.38406634645901117,0.38517450868377023,posterior,256,0.15406739724912294,0.3977877851164765,0.10370559990406036,10
0.3751238961819702,head_vs_analytic,nan,0.38406634645901117,0.3751238961819702,posterior,256,0.1514046493281174,0.3909128160008006,0.10370559990406036,10
0.0018392661586403847,head_vs_exact,0.7558760180299074,0.49292056638400883,0.05518061202019453,posterior,256,0.03392712446638196,0.06970042197282932,0.1462685614824295,11
0.45320907247189535,exact_vs_analytic,nan,0.49292056638400883,0.45320907247189535,posterior,256,0.18461735779777289,0.4625658815747721,0.1462685614824295,11
0.45504833863053573,head_vs_analytic,nan,0.49292056638400883,0.45504833863053573,posterior,256,0.1863307341822038,0.4668588119210174,0.1462685614824295,11
0.016264441888779402,head_vs_exact,0.7218456387626071,0.6326268547204326,0.05103472666814923,posterior,256,0.03595108267608009,0.06610600719229998,0.19795472919940948,12
0.4587778350044205,exact_vs_analytic,0.0,0.6326268547204326,0.4587778350044205,posterior,256,0.20314648064490046,0.4663527749336623,0.19795472919940948,12
0.4750422768931999,head_vs_analytic,0.0,0.6326268547204326,0.4750422768931999,posterior,256,0.21043632869055506,0.483087698689877,0.19795472919940948,12
0.019315792247653008,head_vs_exact,0.7145164938625354,0.8119294762833634,0.046455916948616505,posterior,256,0.03574830780963715,0.05744379671379438,0.2573998272418976,13
0.3982422493473624,exact_vs_analytic,nan,0.8119294762833634,0.3982422493473624,posterior,256,0.20209345281466845,0.40488934588772785,0.2573998272418976,13
0.4175580415950154,head_vs_analytic,nan,0.8119294762833634,0.4175580415950154,posterior,256,0.21131831611419047,0.4233711364416872,0.2573998272418976,13
0.017988891806453466,head_vs_exact,0.7022097338633486,1.0420510440536082,0.04030100116506219,posterior,256,0.03610976090167764,0.05000201276153186,0.322824090719223,14
0.30100962217990357,exact_vs_analytic,0.0,1.0420510440536082,0.30100962217990357,posterior,256,0.1827826679540116,0.3078477518865456,0.322824090719223,14
0.31899851398635704,head_vs_analytic,0.0,1.0420510440536082,0.31899851398635704,posterior,256,0.1920429954403729,0.32344425800126525,0.322824090719223,14
0.01545132976025343,head_vs_exact,0.6734938650453658,1.3373949463983317,0.035627576522529125,posterior,256,0.03728200393943095,0.04375986071522717,0.3925137519836426,15
0.20605657417475598,exact_vs_analytic,nan,1.3373949463983317,0.20605657417475598,posterior,256,0.154776208801121,0.21335961759659278,0.3925137519836426,15
0.2215079039350094,head_vs_analytic,nan,1.3373949463983317,0.2215079039350094,posterior,256,0.16314185883174734,0.22489169933775266,0.3925137519836426,15
0.014598817098885775,head_vs_exact,0.6351261331010017,1.7164468601211647,0.030281750485301018,posterior,256,0.038742797948192034,0.03795317716296828,0.46508052945137024,16
0.12951372216365997,exact_vs_analytic,nan,1.7164468601211647,0.13000185528566133,posterior,256,0.12381718023069252,0.13720004854067577,0.46508052945137024,16
0.14411253926254575,head_vs_analytic,nan,1.7164468601211647,0.14411253926254575,posterior,256,0.13226878491286498,0.14656515094795242,0.46508052945137024,16
0.010367210721597075,head_vs_exact,0.5104619712702421,2.2029317753547932,0.024739940417930484,posterior,256,0.03916139486960007,0.03148066308243685,0.5395151376724243,17
0.07719404407906785,exact_vs_analytic,nan,2.2029317753547932,0.07813879280620425,posterior,256,0.09606442833581312,0.08456759389054186,0.5395151376724243,17
0.08756125480066493,head_vs_analytic,nan,2.2029317753547932,0.08756125480066493,posterior,256,0.1011877529816277,0.08907776738058831,0.5395151376724243,17
0.00608098111115396,head_vs_exact,0.39016454544604773,2.8272989508834834,0.019279179396107793,posterior,256,0.03867927848896674,0.02519981939131909,0.6151322722434998,18
0.04322568816035799,exact_vs_analytic,nan,2.8272989508834834,0.04489388832647184,posterior,256,0.07308054519700033,0.05073186952631725,0.6151322722434998,18
0.04930666927151195,head_vs_analytic,nan,2.8272989508834834,0.04930666927151195,posterior,256,0.07246580705051783,0.050305123730207894,0.6151322722434998,18
0.002903596148826182,head_vs_exact,0.2948402912743089,3.628627743761805,0.014837681432254612,posterior,256,0.037804396863264644,0.01975372135945379,0.6914862394332886,19
0.02275294566108066,exact_vs_analytic,nan,3.628627743761805,0.025308502422745113,posterior,256,0.05598036899238789,0.030502712769700655,0.6914862394332886,19
0.02565654180990684,head_vs_analytic,nan,3.628627743761805,0.02566439229622998,posterior,256,0.0494394859378743,0.026938701301695504,0.6914862394332886,19
0.0013204944552853703,head_vs_exact,0.2239496683373308,4.6570735997632795,0.011443781550042331,posterior,256,0.03636307901047194,0.015114116507929199,0.7682946920394897,20
0.011088151033326665,exact_vs_analytic,0.0,4.6570735997632795,0.014227371220658334,posterior,256,0.04357947807845187,0.018585123485201156,0.7682946920394897,20
0.012408645488612036,head_vs_analytic,0.0,4.6570735997632795,0.012868761460098726,posterior,256,0.0337145830076525,0.014378090699509948,0.7682946920394897,20
-6.309198215603828e-05,head_vs_exact,0.2515542558440234,5.977007300045541,0.008388376794755459,posterior,256,0.03390830000866888,0.01110863926199643,0.8453817963600159,21
0.005767901220155858,exact_vs_analytic,nan,5.977007300045541,0.008726548252588695,posterior,256,0.03678224534999438,0.012255757633150566,0.8453817963600159,21
0.005704809237999819,head_vs_analytic,nan,5.977007300045541,0.006829715493687704,posterior,256,0.025828487245418186,0.008605991197620412,0.8453817963600159,21
-0.0012293687323108315,head_vs_exact,0.34432027754418665,7.671043950564495,0.006104151718318462,posterior,256,0.031664931746353375,0.008135147263373957,0.922639012336731,22
0.0032650934133783838,exact_vs_analytic,0.0,7.671043950564495,0.006020300180377332,posterior,256,0.03380851721988544,0.008791865604593531,0.922639012336731,22
0.0020357246810675522,head_vs_analytic,0.0,7.671043950564495,0.0035760890107841173,posterior,256,0.021640797098808118,0.005627664130655514,0.922639012336731,22
0.002181977382861078,head_vs_exact,0.1923877690759241,9.845213890075684,0.008176355506293476,posterior,256,0.051134720501803434,0.010412259669409238,1.0,23
-0.0006845509950746953,exact_vs_analytic,0.0,9.845213890075684,0.004645867698108325,posterior,256,0.033651656770071925,0.006825439006905283,1.0,23
0.0014974263877863825,head_vs_analytic,0.0,9.845213890075684,0.006318193902024503,posterior,256,0.04499978488011722,0.009127137160636213,1.0,23
-0.0014751935377717018,head_vs_exact,0.7718184767741855,0.031673744320869446,0.019319901475682855,likelihood,256,0.04353157485506736,0.02406237691685528,0.001000000280328095,0
-0.23656354084351477,exact_vs_analytic,0.0,0.031673744320869446,0.23656354084351477,likelihood,256,0.7582627506368806,0.23897149274844035,0.001000000280328095,0
-0.23803873438128648,head_vs_analytic,0.0,0.031673744320869446,0.23803873438128648,likelihood,256,0.7642702344336709,0.24086479077656484,0.001000000280328095,0
-0.0011961294803768396,head_vs_exact,0.771982676520938,0.04065089309201292,0.019626090535894036,likelihood,256,0.04307748724578875,0.024396063039980407,0.0016437674639746547,1
-0.16210792920148248,exact_vs_analytic,0.0,0.04065089309201292,0.16210792920148248,likelihood,256,0.4110147716046212,0.16571201369675911,0.0016437674639746547,1
-0.16330405868185932,head_vs_analytic,0.0,0.04065089309201292,0.16330405868185932,likelihood,256,0.41548601434745347,0.16751471931667905,0.0016437674639746547,1
