bias,correlation,lambda,mae,mask,n_scalar_scores,nrmse,rmse,stage,time,time_level
0.013939960586659984,0.9431594179671825,0.6611071620151743,0.3336505610805496,posterior,192,0.3552864606256697,0.4568122611982843,stage2,0.20792976021766663,9
8.42312863146936e-06,0.9402905385832011,0.9265972858855487,0.25593600566062236,posterior,192,0.35432668310387344,0.34540670024204373,stage1,0.2914060354232788,10
0.004359082718809428,0.9407408646436476,0.9265972858855487,0.2514691357994725,posterior,192,0.3522937617018195,0.34342495653822835,stage2,0.2914060354232788,10
-0.006158972656951388,0.9495652837288897,1.2987040218916261,0.17395859252531629,posterior,192,0.3198011601126918,0.23177609530114732,stage1,0.38414227962493896,11
-0.0035494904636584556,0.9506167420746583,1.2987040218916261,0.17038080835276614,posterior,192,0.3174367442649726,0.2300624834034938,stage2,0.38414227962493896,11
-0.008149977069173786,0.9646636666790813,1.8202429061354,0.10679211623342326,posterior,192,0.26671048715313034,0.14146583245197777,stage1,0.4824565649032593,12
-0.007193448910582152,0.965355071335485,1.8202429061354,0.10506035594748513,posterior,192,0.264601240407023,0.14034706749462764,stage2,0.4824565649032593,12
-0.006526902230478876,0.9784337295466272,2.551223513199169,0.060191696375926584,posterior,192,0.20802914646863793,0.07985914310092906,stage1,0.5838856101036072,13
-0.006280694338573661,0.9785696651027413,2.551223513199169,0.05993631589023457,posterior,192,0.20732169519400842,0.07958756359614995,stage2,0.5838856101036072,13
-0.0038192396207126383,0.9881323466396043,3.5757543085934453,0.03186182527711116,posterior,192,0.15416645069412488,0.04253865043933262,stage1,0.686980128288269,14
-0.0034158688645854265,0.9880799115389316,3.5757543085934453,0.03201724374140615,posterior,192,0.15445588153525325,0.042618512155819493,stage2,0.686980128288269,14
-0.002168663379751072,0.9938526854427995,5.011720380152526,0.016151049394021316,posterior,192,0.11122596314593956,0.021975051712395634,stage1,0.7909443378448486,15
-0.001609129508719861,0.9938508935792619,5.011720380152526,0.016212003505778446,posterior,192,0.11096741353690973,0.02192396974494892,stage2,0.7909443378448486,15
-0.0011236906105512856,0.9968905908833178,7.024347592470994,0.008065116211016759,posterior,192,0.07916297796861096,0.011176879712503468,stage1,0.8953571915626526,16
-0.0009293963591127838,0.996947065741313,7.024347592470994,0.00801613380975378,posterior,192,0.07832058133292953,0.011057943233497307,stage2,0.8953571915626526,16
-0.0005908002078040464,0.9983372617591222,9.845213890075684,0.004286195727229052,posterior,192,0.0593671729396167,0.005984173213616026,stage1,1.0,17
-0.0006365451640761962,0.9983917287765836,9.845213890075684,0.004157569139491986,posterior,192,0.057950179471145315,0.005841341174662108,stage2,1.0,17
-0.0219922452852933,0.9898072343418649,0.031673744320869446,1.2688709571473094,likelihood,192,0.3501521481557212,1.5986793583081702,stage1,0.001000000280328095,0
0.19640554892119763,0.9925270124404659,0.031673744320869446,1.2509177895687336,likelihood,192,0.3473058734601738,1.585684205692905,stage2,0.001000000280328095,0
-0.05389425058845171,0.9894268359700038,0.04439341638969692,0.4141722456668051,likelihood,192,0.1475972131647257,0.6643139003695809,stage1,0.001958372537046671,1
0.09171797188785043,0.9919957335393301,0.04439341638969692,0.3984797624504071,likelihood,192,0.13291751324247275,0.5982426751580096,stage2,0.001958372537046671,1
-0.05833010726099561,0.9880922280085142,0.06222110650335994,0.5950626949880254,likelihood,192,0.21011546030294992,0.9215768479267299,stage1,0.0038240114226937294,2
0.03936563445414689,0.9900934617754554,0.06222110650335994,0.5275441518846846,likelihood,192,0.18496386225435638,0.8112606892941254,stage2,0.0038240114226937294,2
-0.03322818751559818,0.9837197612054214,0.08720811348506567,0.7005149271171002,likelihood,192,0.25745637986261716,1.079229301351484,stage1,0.007424929179251194,3
0.03503221115898834,0.9847354303978331,0.08720811348506567,0.6481250933380134,likelihood,192,0.23705820027931784,0.9937223385320992,stage2,0.007424929179251194,3
-0.023328134717932287,0.9740393377841137,0.12222950514731536,0.6615638318900062,likelihood,192,0.2737408641234216,1.0644453691235174,stage1,0.014264560304582119,4
0.0073843155350688345,0.9752180110383819,0.12222950514731536,0.6518272639312689,likelihood,192,0.26776434250473014,1.0412055770637745,stage2,0.014264560304582119,4
-0.06024161571526876,0.962294922514181,0.17131493081909246,0.7036047885575721,likelihood,192,0.315654518756692,1.0936963892759788,stage1,0.02688242867588997,5
-0.041886535281826655,0.9636688482375564,0.17131493081909246,0.6844105161383537,likelihood,192,0.3090386615619363,1.0707734190794167,stage2,0.02688242867588997,5
-0.05414973051695513,0.9512778521352412,0.24011228292365433,0.6913569445800869,likelihood,192,0.3499028388670516,1.0309478301093231,stage1,0.04903237149119377,6
-0.047813919676927163,0.9529069340159824,0.24011228292365433,0.6722365219463201,likelihood,192,0.34302064115690906,1.0106702387110131,stage2,0.04903237149119377,6
-0.04447534574285509,0.942533746482214,0.3365375576731906,0.6118772179616366,likelihood,192,0.37378215433227313,0.8932161711372094,stage1,0.08506305515766144,7
-0.05166653077682015,0.9436410467386911,0.3365375576731906,0.596142823407024,likelihood,192,0.3692774661453022,0.8824514508639233,stage2,0.08506305515766144,7
-0.04253713327450231,0.9337364860794637,0.4716856894848953,0.49909180187227914,likelihood,192,0.3915699819099191,0.7274590290380838,stage1,0.1380675882101059,8
-0.04901605052781574,0.9345296827788998,0.4716856894848953,0.488441513212378,likelihood,192,0.38753367743258826,0.7199603793161123,stage2,0.1380675882101059,8
-0.04262999342782956,0.9237985250062398,0.6611071620151743,0.39268192865964996,likelihood,192,0.40793426540298944,0.5699931217774011,stage1,0.20792976021766663,9
-0.04170002708201207,0.9259699057504858,0.6611071620151743,0.38017377178652295,likelihood,192,0.40051133908934,0.5596213111670301,stage2,0.20792976021766663,9
-0.040737073077488896,0.9170092344812273,0.9265972858855487,0.29016842449433594,likelihood,192,0.4154994027118794,0.4269071969900717,stage1,0.2914060354232788,10
-0.03739493888278322,0.9191602386967836,0.9265972858855487,0.2817258450141032,likelihood,192,0.4091572410045627,0.420390907292284,stage2,0.2914060354232788,10
-0.033224617347410085,0.9188839209672302,1.2987040218916261,0.19625158279690255,likelihood,192,0.40508515217553936,0.3018811930647817,stage1,0.38414227962493896,11
-0.030850881810588898,0.919157601537454,1.2987040218916261,0.1938509884616182,likelihood,192,0.4039842506722773,0.3010607693650566,stage2,0.38414227962493896,11
-0.02222433330010996,0.9363133601759203,1.8202429061354,0.12032536639781276,likelihood,192,0.3599972708478274,0.19309026159834625,stage1,0.4824565649032593,12
-0.02161554386630717,0.9361676220795647,1.8202429061354,0.12034285260456708,likelihood,192,0.3606135701389731,0.19342082352474624,stage2,0.4824565649032593,12
-0.013881857764592795,0.9621725558102241,2.551223513199169,0.06689783562998425,likelihood,192,0.2805585624698559,0.10785721414596859,stage1,0.5838856101036072,13
-0.013604503218905236,0.9615919009742927,2.551223513199169,0.06767536926801578,likelihood,192,0.28298043661207584,0.10878827322929299,stage2,0.5838856101036072,13
-0.008103701029656062,0.9805816810173664,3.5757543085934453,0.03462464176810531,likelihood,192,0.20200260294530656,0.05553882914447575,stage1,0.686980128288269,14
-0.007551051168436229,0.9802044630766866,3.5757543085934453,0.03535117975605874,likelihood,192,0.20441981187523836,0.05620341936167375,stage2,0.686980128288269,14
-0.004296946163086881,0.9904947499478621,5.011720380152526,0.017017157056716834,likelihood,192,0.14141922866957382,0.027775886633497178,stage1,0.7909443378448486,15
-0.0036561016038299337,0.990282841356271,5.011720380152526,0.017209997250537918,likelihood,192,0.14325523279388133,0.028136492775216085,stage2,0.7909443378448486,15
-0.0022437309374921444,0.9952912102646195,7.024347592470994,0.008489204649511825,likelihood,192,0.09975187375792735,0.013987619692032367,stage1,0.8953571915626526,16
-0.0019585357692510036,0.9952351367160143,7.024347592470994,0.008337132464108726,likelihood,192,0.10051001765354765,0.014093929760046801,stage2,0.8953571915626526,16
-0.0010217008372890317,0.9974674767273601,9.845213890075684,0.004560971689451996,likelihood,192,0.07175209890231882,0.007181043344560025,stage1,1.0,17
-0.0013497045011182296,0.9975033872057022,9.845213890075684,0.004452969529822826,likelihood,192,0.07166053423381061,0.007171879433490569,stage2,1.0,17
