bias,comparison,correlation,lambda,mae,mask,n,nrmse,rmse,time,time_level
0.025640912353992462,head_vs_exact,0.9956837260905611,0.12222950514731536,0.08366645375887553,posterior,96,0.030051125041671695,0.11108705494559605,0.014264560304582119,4
0.40915096808258705,no_head_exact_vs_analytic,0.9863172729834104,0.12222950514731536,0.41212146328468835,posterior,96,0.11164411884900284,0.459568257087036,0.014264560304582119,4
0.41127711915755283,trained_exact_vs_analytic,0.9873448338356827,0.12222950514731536,0.4126794750142306,posterior,96,0.11256428673568876,0.4633560065562548,0.014264560304582119,4
0.4369180315115453,head_vs_analytic,0.9870137494724897,0.12222950514731536,0.439570517803054,posterior,96,0.11833924560201498,0.4871278613418736,0.014264560304582119,4
0.005459987868865331,head_vs_exact,0.9884427097241518,0.17131493081909246,0.09736290201544762,posterior,96,0.03427473749440429,0.1200331398107627,0.02688242867588997,5
0.5343953736135615,no_head_exact_vs_analytic,0.9735456486024928,0.17131493081909246,0.5343953736135615,posterior,96,0.14096862112304243,0.5673940047227529,0.02688242867588997,5
0.5399443971623235,trained_exact_vs_analytic,0.9739429661345392,0.17131493081909246,0.5399443971623235,posterior,96,0.14126614669916476,0.5685915352568435,0.02688242867588997,5
0.5454043850311888,head_vs_analytic,0.9674341988806879,0.17131493081909246,0.5454043850311888,posterior,96,0.14434720310884258,0.580992684683835,0.02688242867588997,5
-0.008998941630125046,head_vs_exact,0.9741605799218024,0.24011228292365433,0.08578243479132652,posterior,96,0.03562306040231296,0.11130637732288289,0.04903237149119377,6
0.6556549332555627,no_head_exact_vs_analytic,0.8903942646000124,0.24011228292365433,0.6556549332555627,posterior,96,0.1852349715991556,0.6974775714277264,0.04903237149119377,6
0.6610464242117101,trained_exact_vs_analytic,0.8891513997228765,0.24011228292365433,0.6610464242117101,posterior,96,0.18588676306274096,0.6999318052215621,0.04903237149119377,6
0.6520474825815851,head_vs_analytic,0.8687835870343136,0.24011228292365433,0.654028115575798,posterior,96,0.18596197412420895,0.7002150024388278,0.04903237149119377,6
-0.029912397265434265,head_vs_exact,0.9455820627303746,0.3365375576731906,0.0836948702732722,posterior,96,0.04165879639478875,0.1114020517772022,0.08506305515766144,7
0.7092912161587237,no_head_exact_vs_analytic,0.38916799481789105,0.3365375576731906,0.7092912161587237,posterior,96,0.22696266795298575,0.7661873248645267,0.08506305515766144,7
0.7136835904656409,trained_exact_vs_analytic,0.38027873692367636,0.3365375576731906,0.7136835904656409,posterior,96,0.22840981175513803,0.7710726359531987,0.08506305515766144,7
0.6837711932002066,head_vs_analytic,0.2922956092423849,0.3365375576731906,0.6944116150628443,posterior,96,0.2247630478628738,0.7587617819425944,0.08506305515766144,7
-0.02355424438913663,head_vs_exact,0.9160451960807718,0.4716856894848953,0.07510909562309583,posterior,96,0.04473914579868394,0.09954597679730358,0.1380675882101059,8
0.6740703189125568,no_head_exact_vs_analytic,0.04987882564638585,0.4716856894848953,0.6740703189125568,posterior,96,0.25156591814706103,0.7283013930024225,0.1380675882101059,8
0.6743210135649552,trained_exact_vs_analytic,0.05096924870276634,0.4716856894848953,0.6743210135649552,posterior,96,0.2517216341003343,0.7287522018660276,0.1380675882101059,8
0.6507667691758185,head_vs_analytic,-0.1243591206675423,0.4716856894848953,0.6599752564978314,posterior,96,0.2508204899851658,0.7261433249593017,0.1380675882101059,8
-0.02176579957207044,head_vs_exact,0.8701797659595691,0.6611071620151743,0.061384592205286026,posterior,96,0.0462272131908622,0.08399093340757512,0.20792976021766663,9
0.5683703163044084,no_head_exact_vs_analytic,0.044327355681388965,0.6611071620151743,0.5683703163044084,posterior,96,0.25515586791691824,0.6057195938181917,0.20792976021766663,9
0.5595008794244556,trained_exact_vs_analytic,0.07927516758586407,0.6611071620151743,0.5595008794244556,posterior,96,0.2511609001911384,0.5962358604126794,0.20792976021766663,9
0.5377350798523851,head_vs_analytic,-0.0803554495001847,0.6611071620151743,0.5404670566953942,posterior,96,0.24542530146252006,0.5826200084216366,0.20792976021766663,9
-0.01844136541088422,head_vs_exact,0.8603215165079201,0.9265972858855487,0.046925598134597145,posterior,96,0.041070166832703536,0.06064567485832242,0.2914060354232788,10
0.39998008758667963,no_head_exact_vs_analytic,0.17932662687044512,0.9265972858855487,0.39998008758667963,posterior,96,0.2244425956585972,0.41911205060160583,0.2914060354232788,10
0.39288842256708795,trained_exact_vs_analytic,0.22003493787261608,0.9265972858855487,0.39288842256708795,posterior,96,0.22082604487044127,0.4123586978679986,0.2914060354232788,10
0.37444705715620374,head_vs_analytic,0.06475652620943102,0.9265972858855487,0.37444705715620374,posterior,96,0.21282251592070636,0.39741333769547993,0.2914060354232788,10
0.008729497591654459,head_vs_exact,0.8074696577020546,1.2987040218916261,0.034486728409926094,posterior,96,0.036302394709118606,0.043196107508502425,0.38414227962493896,11
0.22795038652811908,no_head_exact_vs_analytic,0.402869623182413,1.2987040218916261,0.22795038652811908,posterior,96,0.1670880839403305,0.23705732917752578,0.38414227962493896,11
0.23035571209981506,trained_exact_vs_analytic,0.42610242492124056,1.2987040218916261,0.23035571209981506,posterior,96,0.16890736673713214,0.23963844873230164,0.38414227962493896,11
0.2390852096914695,head_vs_analytic,0.32103818628792913,1.2987040218916261,0.2390852096914695,posterior,96,0.174031458148161,0.24690828746475002,0.38414227962493896,11
0.014783456921577454,head_vs_exact,0.7192223233326847,1.8202429061354,0.028312357763449352,posterior,96,0.03691955358427152,0.03449773365309694,0.4824565649032593,12
0.11689129588392805,no_head_exact_vs_analytic,0.563824308040149,1.8202429061354,0.11689129588392805,posterior,96,0.11751340757834278,0.12349384753167751,0.4824565649032593,12
0.11739415419486593,trained_exact_vs_analytic,0.582094163960682,1.8202429061354,0.11739415419486593,posterior,96,0.1171707158365152,0.12313371567449001,0.4824565649032593,12
0.13217761111644338,head_vs_analytic,0.6727319902102903,1.8202429061354,0.13217761111644338,posterior,96,0.1279491396051463,0.13446067018074714,0.4824565649032593,12
0.0024978568156560263,head_vs_exact,0.5554574242200171,2.551223513199169,0.017900265753269196,posterior,96,0.032728721761784,0.0234121111132514,0.5838856101036072,13
0.05198799074868391,no_head_exact_vs_analytic,0.5790659959364926,2.551223513199169,0.0521880001432297,posterior,96,0.07747059680954303,0.05931995629980311,0.5838856101036072,13
0.050871881357630384,trained_exact_vs_analytic,0.627094212018123,2.551223513199169,0.05108907007751121,posterior,96,0.07331138020736673,0.056135205475060256,0.5838856101036072,13
0.05336973817328641,head_vs_analytic,0.6344691529651862,2.551223513199169,0.05336973817328641,posterior,96,0.07231495679845472,0.05537223480609697,0.5838856101036072,13
-0.0032724163805445037,head_vs_exact,0.3696334101340506,3.5757543085934453,0.01147092723598083,posterior,96,0.03081068425544198,0.016425118024370557,0.686980128288269,14
0.02007578345730141,no_head_exact_vs_analytic,0.5618074839950076,3.5757543085934453,0.021213480533096508,posterior,96,0.04992037155911541,0.027582475610253405,0.686980128288269,14
0.019678314229788732,trained_exact_vs_analytic,0.6007980770905912,3.5757543085934453,0.02039404624509606,posterior,96,0.04467538057724397,0.024684463610039207,0.686980128288269,14
0.01640589784924423,head_vs_analytic,0.3998769339589897,3.5757543085934453,0.016643483102556558,posterior,96,0.034999538058351265,0.019338275632051725,0.686980128288269,14
-0.008065611434479555,head_vs_exact,0.39912283141744137,5.011720380152526,0.009671593395372232,posterior,96,0.03207502605618291,0.012480310805262747,0.7909443378448486,15
0.007570691057501354,no_head_exact_vs_analytic,0.5223910997856913,5.011720380152526,0.009157338831810804,posterior,96,0.04023062448803667,0.015954004484921146,0.7909443378448486,15
0.007567679470735906,trained_exact_vs_analytic,0.5806161055688641,5.011720380152526,0.008095860885011241,posterior,96,0.028439640671056487,0.011278128554790517,0.7909443378448486,15
-0.0004979319637436486,head_vs_analytic,0.28978450435364994,5.011720380152526,0.005882194236541633,posterior,96,0.02060250553890295,0.008170205408221125,0.7909443378448486,15
-0.014549408418436846,head_vs_exact,0.41185413559807643,7.024347592470994,0.015074904076755047,posterior,96,0.062260412643786615,0.017424575599277247,0.8953571915626526,16
0.0046850176843981056,no_head_exact_vs_analytic,0.38295649627053846,7.024347592470994,0.006393959133985869,posterior,96,0.04234319786531143,0.012017390582786764,0.8953571915626526,16
0.004012693434256326,trained_exact_vs_analytic,0.4130730544669766,7.024347592470994,0.004958349800753469,posterior,96,0.025709848676070932,0.00729669247815124,0.8953571915626526,16
-0.01053671498418052,head_vs_analytic,0.21004548717636368,7.024347592470994,0.012670514248306416,posterior,96,0.05169714975875478,0.014672128511501296,0.8953571915626526,16
-0.005582355040435989,head_vs_exact,0.4128433304194932,9.845213890075684,0.013681238749995828,posterior,96,0.08586546583725332,0.017436186244915546,1.0,17
-0.0009271023203957955,no_head_exact_vs_analytic,0.2263921624998523,9.845213890075684,0.003903434426555478,posterior,96,0.034296750250559324,0.006955757219931689,1.0,17
-0.00018773914302675724,trained_exact_vs_analytic,0.20834404107997656,9.845213890075684,0.0031013051167094693,posterior,96,0.025276744225452653,0.005126401039693013,1.0,17
-0.005770094183462746,head_vs_analytic,0.2734304422660218,9.845213890075684,0.014514131397401328,posterior,96,0.09284926052167546,0.01883084868160154,1.0,17
0.02797223875919978,head_vs_exact,0.7936379933223104,0.031673744320869446,0.06335742026567459,likelihood,96,0.04164402734634225,0.079031287241707,0.001000000280328095,0
-0.46418211245602675,no_head_exact_vs_analytic,0.0,0.031673744320869446,0.4672648983647667,likelihood,96,0.33887659137875703,0.481746818043262,0.001000000280328095,0
-0.4723023897316685,trained_exact_vs_analytic,-6.102147387154022e-16,0.031673744320869446,0.4731376931021852,likelihood,96,0.3430139760362426,0.48762852231104653,0.001000000280328095,0
-0.4443301509724687,head_vs_analytic,8.043395509628379e-16,0.031673744320869446,0.4443301509724687,likelihood,96,0.3191887498784225,0.45375859094755955,0.001000000280328095,0
0.01904009034236272,head_vs_exact,0.8292186189242742,0.04439341638969692,0.06160298238197962,likelihood,96,0.038894287284575675,0.07870894294134372,0.001958372537046671,1
-0.0518368439669025,no_head_exact_vs_analytic,5.249861293538174e-16,0.04439341638969692,0.11668557074580517,likelihood,96,0.07737679077333312,0.15021207300434425,0.001958372537046671,1
-0.07779374910340826,trained_exact_vs_analytic,1.089894480146844e-15,0.04439341638969692,0.12397884995770647,likelihood,96,0.08062692776683607,0.15652158533307783,0.001958372537046671,1
-0.058753658761045546,head_vs_analytic,0.0,0.04439341638969692,0.09299192971169103,likelihood,96,0.06165251392189003,0.11968643089974156,0.001958372537046671,1
0.0007752639551957449,head_vs_exact,0.8880869459483487,0.06222110650335994,0.06116702283422152,likelihood,96,0.03487682822403542,0.07943252844216551,0.0038240114226937294,2
0.37566894335457085,no_head_exact_vs_analytic,8.614246756936e-16,0.06222110650335994,0.37566894335457085,likelihood,96,0.15942332793856356,0.4131067006771113,0.0038240114226937294,2
0.3202084530682206,trained_exact_vs_analytic,8.63031933146147e-16,0.06222110650335994,0.3202084530682206,likelihood,96,0.14018455996168447,0.36325412221956116,0.0038240114226937294,2
0.3209837170234164,head_vs_analytic,-1.0372462421633687e-15,0.06222110650335994,0.3209837170234164,likelihood,96,0.13556372138716916,0.3512803452161406,0.0038240114226937294,2
-0.03199246525764465,head_vs_exact,0.945695742739728,0.08720811348506567,0.07168266673882802,likelihood,96,0.032785125073306644,0.09010248802740176,0.007424929179251194,3
0.6513591513225157,no_head_exact_vs_analytic,5.715186807600071e-16,0.08720811348506567,0.6513591513225157,likelihood,96,0.21080039195356615,0.7009675764835754,0.007424929179251194,3
0.5891052787690082,trained_exact_vs_analytic,0.0,0.08720811348506567,0.5891052787690082,likelihood,96,0.19337311685013936,0.6430172345475297,0.007424929179251194,3
0.5571128135113635,head_vs_analytic,0.0,0.08720811348506567,0.5571128135113635,likelihood,96,0.1818341805928401,0.6046471911689614,0.007424929179251194,3
-0.06365780159831047,head_vs_exact,0.9589532424161885,0.12222950514731536,0.10358310863375664,likelihood,96,0.03921667118728971,0.12886843793621733,0.014264560304582119,4
0.7467549802195649,no_head_exact_vs_analytic,nan,0.12222950514731536,0.7467549802195649,likelihood,96,0.21040829779797787,0.8440852057534601,0.014264560304582119,4
0.7472570947142065,trained_exact_vs_analytic,nan,0.12222950514731536,0.7472570947142065,likelihood,96,0.2086045036681786,0.8368490085353715,0.014264560304582119,4
0.6835992931158961,head_vs_analytic,nan,0.12222950514731536,0.6835992931158961,likelihood,96,0.18894486507189104,0.7579813485464149,0.014264560304582119,4
-0.09930502623319626,head_vs_exact,0.9562180716238377,0.17131493081909246,0.12937128792206445,likelihood,96,0.04521301072065784,0.1590948766819876,0.02688242867588997,5
0.9636711477276041,no_head_exact_vs_analytic,0.0,0.17131493081909246,0.9636711477276041,likelihood,96,0.2377884044175904,1.0576802784653982,0.02688242867588997,5
0.9536340732411895,trained_exact_vs_analytic,3.576271398724288e-16,0.17131493081909246,0.9536340732411895,likelihood,96,0.2337215507504904,1.0395909568702946,0.02688242867588997,5
0.8543290470079933,head_vs_analytic,4.0231066140803354e-16,0.17131493081909246,0.8543290470079933,likelihood,96,0.2091272850436663,0.9301959261699607,0.02688242867588997,5
-0.06827257573604584,head_vs_exact,0.9504490530245702,0.24011228292365433,0.11057593921820323,likelihood,96,0.04017008539928343,0.1377169303726525,0.04903237149119377,6
1.0828209897745626,no_head_exact_vs_analytic,nan,0.24011228292365433,1.0828209897745626,likelihood,96,0.2581765809613622,1.154398564408058,0.04903237149119377,6
1.064619159288106,trained_exact_vs_analytic,nan,0.24011228292365433,1.064619159288106,likelihood,96,0.2531384740527229,1.1318714112440849,0.04903237149119377,6
0.9963465835520603,head_vs_analytic,nan,0.24011228292365433,0.9963465835520603,likelihood,96,0.23692672550999624,1.0593829648692028,0.04903237149119377,6
-0.04949104910095533,head_vs_exact,0.9480690325097373,0.3365375576731906,0.09292421365777652,likelihood,96,0.0387375904691136,0.11865049700412433,0.08506305515766144,7
1.0513109390667459,no_head_exact_vs_analytic,4.2519710930218086e-16,0.3365375576731906,1.0513109390667459,likelihood,96,0.27156628519509074,1.1074560013054477,0.08506305515766144,7
1.0338251590461909,trained_exact_vs_analytic,-4.3777392031557858e-16,0.3365375576731906,1.0338251590461909,likelihood,96,0.26672665660121475,1.0877198410286777,0.08506305515766144,7
0.9843341099452356,head_vs_analytic,0.0,0.3365375576731906,0.9843341099452356,likelihood,96,0.25445492923798096,1.0376753441389612,0.08506305515766144,7
-0.04334065938989321,head_vs_exact,0.9362568314688303,0.4716856894848953,0.08804160977403323,likelihood,96,0.043718814714189154,0.11229937422701473,0.1380675882101059,8
0.8902099484799831,no_head_exact_vs_analytic,4.95089131558998e-16,0.4716856894848953,0.8902099484799831,likelihood,96,0.2746631969731797,0.9390806359818907,0.1380675882101059,8
0.8666652470428279,trained_exact_vs_analytic,-5.121576329686003e-16,0.4716856894848953,0.8666652470428279,likelihood,96,0.2672078674919246,0.9135906699876655,0.1380675882101059,8
0.8233245876529347,head_vs_analytic,0.0,0.4716856894848953,0.8233245876529347,likelihood,96,0.2554202467493473,0.873288487148318,0.1380675882101059,8
-0.02090081324179967,head_vs_exact,0.9157791943918593,0.6611071620151743,0.0711050455768903,likelihood,96,0.04805377172069894,0.09818712182978166,0.20792976021766663,9
0.6853214168516045,no_head_exact_vs_analytic,-6.277513338907403e-16,0.6611071620151743,0.6853214168516045,likelihood,96,0.26946411244846163,0.7247562148973024,0.20792976021766663,9
0.6599265859988576,trained_exact_vs_analytic,-6.293755029619734e-16,0.6611071620151743,0.6599265859988576,likelihood,96,0.26047812775388396,0.7005873257818256,0.20792976021766663,9
0.639025772757058,head_vs_analytic,6.37866759030531e-16,0.6611071620151743,0.639025772757058,likelihood,96,0.2527719344205555,0.6798605898139769,0.20792976021766663,9
-0.012001364181439081,head_vs_exact,0.8939413785507636,0.9265972858855487,0.060762873540321984,likelihood,96,0.053493054239210025,0.08452943936224303,0.2914060354232788,10
0.47203711708429513,no_head_exact_vs_analytic,4.138555237668085e-16,0.9265972858855487,0.47203711708429513,likelihood,96,0.24889909792590018,0.5047807479309138,0.2914060354232788,10
0.45892253061178384,trained_exact_vs_analytic,3.9651966215864336e-16,0.9265972858855487,0.45892253061178384,likelihood,96,0.24428911338179915,0.4954314515071314,0.2914060354232788,10
