analytic,mask,sample,stage1_exact,stage2_exact,stage2_learned
-0.13439481983915602,posterior,0,-0.85207415,-0.86506224,-0.82079935
-0.29774625213000716,posterior,1,-0.6449704,-0.65252304,-0.602685
0.04518937014068891,posterior,2,-0.22225285,-0.22405577,-0.014656544
-0.40134681370879566,posterior,3,-0.94958305,-0.88666296,-0.978282
-0.7216014289714705,posterior,4,-0.91970634,-0.9904442,-0.92416525
-3.070595781666393,posterior,5,-4.181352,-4.2482224,-3.9294271
-0.23998624516097333,posterior,6,-0.542624,-0.73377657,-0.4092512
0.025338066441078055,posterior,7,-0.6461272,-0.66790915,-0.52822495
-0.5823192639867427,posterior,8,-0.99740124,-1.00985,-1.0185943
0.5151355962265025,posterior,9,-0.046584606,-0.027566433,0.054644108
-1.120436855876024,posterior,10,-1.4313927,-1.5184073,-1.5275517
0.44148128517138563,posterior,11,-0.76498556,-0.6461482,-0.68603945
0.46877929427584597,posterior,12,-0.3921466,-0.35691357,-0.56041527
0.4978183379674048,posterior,13,-0.34719038,-0.24857807,-0.23553848
-0.5773112538829706,posterior,14,-0.8582425,-0.85233736,-0.92736816
0.42389318713992674,posterior,15,-0.57250214,-0.61835194,-0.4412837
0.07087696325441595,posterior,16,-0.8656421,-0.89627266,-0.9183507
-0.3102462885909407,posterior,17,-0.8650818,-0.7991605,-0.9385896
0.7252904925792807,posterior,18,0.355299,0.13263702,0.45969057
0.43669161492550534,posterior,19,-0.14052486,-0.12721205,-0.21023655
0.8891664987156451,posterior,20,0.35101366,0.24875212,0.63403606
0.7406379068069799,posterior,21,0.18485975,0.12523127,0.08930063
0.10530742191615783,posterior,22,-0.4055848,-0.38556957,-0.5760803
-0.3447577457934141,posterior,23,-0.7247195,-0.63802004,-0.63079596
-0.6794860861372651,posterior,24,-2.0869226,-2.0726647,-2.1386743
0.407118073957627,posterior,25,-0.22689629,-0.095189095,-0.15506458
-2.118013071390596,posterior,26,-1.7206917,-1.6714387,-1.6017108
-0.9248141219180646,posterior,27,-3.1639004,-3.2255821,-3.1819887
0.49819678810666757,posterior,28,-0.05041933,-0.13895512,-0.11088276
-0.6901212506599759,posterior,29,-1.297256,-1.2681494,-1.2403889
0.13105501431856226,posterior,30,-0.59096384,-0.616745,-0.62873125
-2.7192724913617177,posterior,31,-2.3456883,-2.0237427,-2.208819
0.401599224587196,posterior,32,-1.2635345,-1.3180661,-1.1913567
-1.7138686869206072,posterior,33,-0.9827881,-0.98824406,-1.0465364
-1.0944930556356294,posterior,34,-1.1525807,-1.0447106,-0.9540019
0.7614226778510647,posterior,35,0.04067707,0.055882454,0.041695118
-0.17126516753267218,posterior,36,-0.8380971,-0.8003526,-0.8914695
0.6613425277712122,posterior,37,0.013594627,-0.15442657,-0.00016450882
-1.9991030761007398,posterior,38,-1.4347572,-1.3522921,-1.3915172
0.47066603840917853,posterior,39,-0.16936064,-0.26805735,-0.34336758
0.12876478109938416,posterior,40,-0.27305984,-0.29045296,-0.20654964
-1.101268346758662,posterior,41,-0.9555087,-1.0322833,-0.9035759
-0.27080455896951827,posterior,42,-0.25497055,-0.19689178,-0.051603794
-0.31784149246613946,posterior,43,-1.9192944,-1.9165163,-1.9966497
-0.5861550606530104,posterior,44,-0.7267256,-0.72900724,-0.6610999
-0.8723127357654272,posterior,45,-2.4068856,-2.3209515,-2.2701664
0.5504630251636886,posterior,46,-0.09017992,-0.09950352,0.02983141
-1.525276532534975,posterior,47,-2.026167,-2.0288153,-1.9201636
0.41327121021869084,posterior,48,-0.2753477,-0.04203558,0.3558421
-1.1488271631476907,posterior,49,-1.1901817,-1.1887937,-1.2574697
-2.611216793484725,posterior,50,-2.6727753,-2.7628431,-2.634152
-0.828721669290009,posterior,51,-0.40137482,-0.49975014,-0.4491439
-0.06584783304497455,posterior,52,-0.79067755,-0.78444576,-0.7571702
0.41705639049940313,posterior,53,-0.20365572,-0.2489934,-0.14925814
0.69142342648565,posterior,54,-0.10972309,-0.12489748,-0.12878323
0.5571998514920629,posterior,55,0.17980337,0.1382842,0.42497063
-0.4312970573833299,posterior,56,-2.3939261,-2.3237138,-2.2678394
0.21437079141251658,posterior,57,-0.42145634,-0.34226227,-0.36041975
0.46742049820262244,posterior,58,-0.5623212,-0.71192026,-0.518373
0.03300949569320899,posterior,59,-0.29583454,-0.2250371,-0.21774197
0.41423166585016613,posterior,60,-1.2235756,-1.291183,-1.108439
0.39840913591149363,posterior,61,-0.26557064,-0.4544773,-0.34665775
0.3128022230499825,posterior,62,0.025912285,0.015567303,0.20318317
-1.003934737901603,posterior,63,-0.8868613,-1.00738,-0.7905569
-0.6649710776142177,posterior,64,-0.6585245,-0.66491747,-0.7001128
-0.4277398844945415,posterior,65,-0.42093086,-0.455554,-0.69050217
-1.5929976714645706,posterior,66,-1.6312623,-1.6139774,-1.7401533
0.0662248220543109,posterior,67,-0.83405876,-0.7390685,-0.75815964
0.18012896545928525,posterior,68,-0.26772594,-0.4091816,-0.26034117
0.3116035441731806,posterior,69,-0.026489735,-0.047101498,0.16117811
0.7171195806231747,posterior,70,-1.1789055,-1.1161413,-1.1067266
0.577339446454376,posterior,71,0.0072960854,-0.049932003,0.15988445
0.5985275117326809,posterior,72,-0.7234397,-0.8245444,-0.59930754
0.056029538705410165,posterior,73,-0.18336868,-0.321558,-0.44220924
-2.7846846919646415,posterior,74,-3.03897,-2.8456693,-2.864513
0.6303441791824413,posterior,75,-0.087212086,-0.16092062,0.00991106
0.6729884890165134,posterior,76,-0.20661306,-0.18534899,-0.058779716
0.3409900492201632,posterior,77,-0.38388586,-0.28683996,-0.43068314
-0.5910218723478082,posterior,78,-1.4313569,-1.3873706,-1.4229527
-2.20471199163675,posterior,79,-1.8247223,-1.7333436,-1.7810984
-0.12088544903232012,posterior,80,-0.33174133,-0.26372147,-0.2600193
-0.21809085852790489,posterior,81,-1.6527958,-1.5516157,-1.5038786
0.47873069023036585,posterior,82,0.009098053,-0.035014153,0.019632816
-1.1556934719948178,posterior,83,-0.77752876,-0.7969427,-0.86421394
0.6904261746667455,posterior,84,0.23852587,0.29726744,0.039484978
-0.08944886130135732,posterior,85,-2.042738,-1.9350967,-1.7651768
-0.763972893610231,posterior,86,-1.8640776,-1.9046464,-1.6980476
0.3383125359896386,posterior,87,-0.7194004,-0.61475134,-0.49644566
0.350036225606539,posterior,88,-0.39419222,-0.41323233,-0.45800447
-0.9365001517827092,posterior,89,-0.799181,-0.8010688,-0.7874384
0.5886392711593311,posterior,90,0.017848492,-0.039136887,0.2764778
-0.11435370134356582,posterior,91,-0.19744873,-0.32276487,-0.24231577
0.7522289906581809,posterior,92,-0.11472893,-0.063503265,0.20359755
0.9539641274077875,posterior,93,0.014683247,-0.14589834,0.02141571
0.27488216969494594,posterior,94,-0.5898709,-0.5577073,-0.49151516
0.49244806258653595,posterior,95,-0.8939762,-0.8440604,-0.9736228
-1.253532866721212,posterior,96,-0.18211079,-0.30909348,-0.0020389557
0.2991037886362964,posterior,97,-0.46805096,-0.41220474,-0.46510887
-2.8219695936320885,posterior,98,-2.5763526,-2.5133238,-2.55682
0.48422630774244446,posterior,99,-1.2986193,-1.4171991,-1.2176113
0.49917061886476666,posterior,100,-0.28267622,-0.2446003,-0.280128
-0.22302600155801722,posterior,101,-0.5708537,-0.6794858,-0.4746089
0.4457779325359259,posterior,102,-0.49745655,-0.4327736,-0.33087444
-2.3016941279763623,posterior,103,-1.5259142,-1.5853925,-1.5929904
-0.8668413843514093,posterior,104,-1.4940143,-1.4324522,-1.360321
0.21265900493020173,posterior,105,-0.29225636,-0.37064934,-0.5006037
0.2863873886681392,posterior,106,-0.3321228,-0.28497696,-0.19659424
-0.16095281210421408,posterior,107,-0.23996353,-0.22352743,-0.36531782
0.712206331329591,posterior,108,-0.007868767,-0.032616615,0.10339308
0.6246204015611907,posterior,109,0.05601549,0.04403639,0.11122942
-0.20964055277025828,posterior,110,-0.22000551,-0.17795181,-0.04015684
0.3999041959765388,posterior,111,-0.19989777,-0.24533749,-0.040194035
-0.5915569558672766,posterior,112,-0.9501395,-0.9040618,-1.0122056
0.2908802445525849,posterior,113,-1.0508909,-0.9745774,-0.80399084
-1.3825284110618323,posterior,114,-0.735517,-0.9122677,-0.66342115
-0.42597431177155043,posterior,115,-2.382347,-2.3282905,-2.21774
0.9433197838686844,posterior,116,0.31753206,0.21441698,0.39228487
0.11618669212420807,posterior,117,-0.9437356,-0.85496235,-0.76683474
0.5965149039586617,posterior,118,-0.9414692,-1.0227413,-0.8578892
0.4779116662863556,posterior,119,-0.3032074,-0.14213037,0.011379242
0.07779788503779983,posterior,120,-0.23893404,-0.06300306,-0.02876997
-1.6288990846506781,posterior,121,-1.8485689,-1.7901077,-1.8878384
-0.5797640283969381,posterior,122,-0.8479347,-0.8855972,-0.78838253
-2.666221854023701,posterior,123,-2.1949868,-2.059773,-2.0172682
0.5849846387694693,posterior,124,-0.18866539,-0.25672817,-0.10407591
0.16434338561199668,posterior,125,-1.2904968,-1.2259927,-1.0968957
0.5623725178505934,posterior,126,-0.02553606,0.027936935,0.20506334
0.5601550134844344,posterior,127,0.029204845,0.0026836395,0.05215454
0.4142598390501533,posterior,128,-0.5573406,-0.5732155,-0.6356182
-1.9561810868438476,posterior,129,-0.19863653,-0.15699768,-0.26978683
0.09812751723552271,posterior,130,-0.20260906,-0.21668339,-0.2050643
-0.9772252127031584,posterior,131,-1.7547317,-1.5750952,-1.5956097
0.27739586774797487,posterior,132,-0.5460658,-0.5272174,-0.50719357
0.2497935208915838,posterior,133,-0.3458147,-0.4110794,-0.44406843
0.4801169544287136,posterior,134,-0.3327527,-0.26382113,-0.3335104
-0.8958130916429452,posterior,135,-0.87515354,-0.8008609,-0.838675
0.13966000157441494,posterior,136,-0.46046448,-0.38326502,-0.32574415
-2.3044253959071996,posterior,137,-1.5678582,-1.5750761,-1.6160159
0.7255072825364541,posterior,138,0.018762589,0.012832165,0.018126965
0.249054062397559,posterior,139,-0.24958849,-0.29362917,-0.3622141
-0.76417976181094,posterior,140,-1.1101599,-1.1015258,-1.2167482
0.28165974416454853,posterior,141,-0.24635172,-0.29895592,-0.3388486
-0.5250706269829539,posterior,142,-0.38818836,-0.5120349,-0.44796944
-1.423121499062309,posterior,143,-1.3279285,-1.3041654,-1.296874
0.5355371558168396,posterior,144,-0.52058744,-0.41321516,-0.1921258
0.4687679380570553,posterior,145,-0.59997654,-0.69420767,-0.51470137
0.5340806104263744,posterior,146,-0.0985713,-0.13663721,-0.13821554
0.9117803349394427,posterior,147,-0.091249466,-0.10325718,0.109312534
0.692164923531768,posterior,148,0.1507473,0.121101856,0.20532322
-0.4555169465995994,posterior,149,-1.3211284,-1.2832861,-1.1970053
0.6345476907112526,posterior,150,0.12853909,-0.15349913,-0.10748291
0.2286421069172042,posterior,151,-0.3882966,-0.3893304,-0.46858883
0.3154422978907627,posterior,152,-0.2618127,-0.16944695,-0.204391
-1.5682467945563197,posterior,153,-0.8897586,-0.9187918,-0.8110304
0.7611343965654092,posterior,154,0.17230177,0.100370884,0.2643051
0.6688880475711632,posterior,155,0.06507397,-0.19517565,-0.08070421
-0.7831280390826532,posterior,156,-0.4745636,-0.5102463,-0.29341745
0.5956106510448163,posterior,157,-0.28345633,-0.2672534,-0.12838459
-1.0927446563253298,posterior,158,-1.027853,-0.99685144,-0.7508044
0.07364208155971941,posterior,159,-0.59242344,-0.64871025,-0.7113733
-0.7501237056381544,posterior,160,-0.8134651,-0.999032,-0.74014616
0.14200764803284383,posterior,161,-0.58036375,-0.5640516,-0.58206844
-1.8401320133665724,posterior,162,-2.2685251,-2.138883,-2.1131744
-0.8353906690691995,posterior,163,-0.95631456,-1.0676346,-1.0243402
0.5693568369968656,posterior,164,-0.010603428,0.0048980713,0.020371437
0.25550675798214284,posterior,165,-0.34787416,-0.23135853,-0.3869915
0.43287407382700627,posterior,166,-1.086946,-1.021553,-1.088738
-0.3544274145035553,posterior,167,-0.71157694,-0.68989277,-0.6434455
-0.2611484929523602,posterior,168,-0.6127176,-0.54070854,-0.5561204
-0.07582700532285491,posterior,169,-0.4348879,-0.5664296,-0.55527496
-0.41523300875533486,posterior,170,-0.75767756,-0.83996105,-0.7807512
-0.8920439388991124,posterior,171,-1.2338376,-1.2107606,-1.166059
0.7445548790337828,posterior,172,0.2055192,0.18101263,0.19608831
0.6767595795055779,posterior,173,-0.103509426,-0.118159294,-0.110266685
-0.14749697845864418,posterior,174,-1.0408792,-1.098022,-1.0262308
0.17176363783266213,posterior,175,-0.9662533,-0.9739051,-1.0343356
-1.130852696677291,posterior,176,-0.5072317,-0.3926878,-0.2606144
-0.23679077677973748,posterior,177,-1.1481833,-1.0926018,-1.2205167
0.07564639131078854,posterior,178,-0.44353485,-0.4166484,-0.6064358
0.4605693702781162,posterior,179,-0.6542287,-0.57839775,-0.6402693
0.29850311315869815,posterior,180,-0.6587162,-0.5996375,-0.7102504
-0.2525325791423332,posterior,181,-0.48655176,-0.3817649,-0.35438156
0.7661095569860579,posterior,182,0.20905447,0.15584612,0.40849304
0.3233419507360882,posterior,183,-0.16744709,-0.013655663,0.067968845
0.09948752069663724,posterior,184,-0.34694052,-0.27195358,-0.35569668
0.5478624620753019,posterior,185,-0.6349311,-0.54610777,-0.5953107
-0.7436668082012732,posterior,186,-1.4857831,-1.4857535,-1.5528803
-1.2708495578915464,posterior,187,-0.74684525,-0.62670183,-0.5843792
0.5046470121752802,posterior,188,-0.57915163,-0.5842204,-0.44426823
0.15118328615871457,posterior,189,-0.55531645,-0.52539873,-0.44227314
0.6814571971614107,posterior,190,-0.17905283,-0.12005997,-0.13602257
0.24051824445263592,posterior,191,-0.104251385,-0.17703295,-0.4202447
-0.0976433447011803,likelihood,0,-1.0732265,-1.2203426,-0.98600197
0.28752818640571787,likelihood,1,-0.1854887,-0.19712257,-0.07825422
0.38574114647622776,likelihood,2,-0.86642313,-0.82303286,-0.7814846
0.08450836432273862,likelihood,3,-0.028419971,0.0015230179,0.18388605
-0.21859812038623594,likelihood,4,-0.5082512,-0.49377537,-0.3273244
-0.28682352095005,likelihood,5,-0.92800665,-0.90969944,-0.7980299
0.010456489993249718,likelihood,6,-0.49211073,-0.5243354,-0.5374236
0.38112050301757316,likelihood,7,-0.50781155,-0.46601057,-0.34241056
-0.18318917011370062,likelihood,8,-0.4083066,-0.47711277,-0.44361067
0.8795396940060561,likelihood,9,0.21350145,0.28361988,0.22099447
0.18086977414993077,likelihood,10,-0.08750343,-0.04304123,0.13777208
1.0812605109661164,likelihood,11,-0.51121664,-0.3650217,-0.21193647
1.0925888779834234,likelihood,12,0.41579247,0.4721589,0.52820206
1.0094476143017574,likelihood,13,0.10401964,0.18419409,0.23448133
-0.29598962027594916,likelihood,14,-0.2130475,-0.14644814,-0.033477783
0.7465388501211567,likelihood,15,-0.70689917,-0.71162605,-0.75269413
0.49198151975219445,likelihood,16,-0.40645313,-0.25397444,-0.33735228
0.3633577051809295,likelihood,17,0.23478174,0.17428827,0.24116087
0.8445810624684947,likelihood,18,-0.6180396,-0.4946847,-0.4504428
0.9690751637801504,likelihood,19,0.5026355,0.43187094,0.47380733
0.8110224944265876,likelihood,20,-1.7423244,-1.7431016,-1.6144538
1.1049020377098253,likelihood,21,0.16305113,0.16587305,0.19957924
0.6596662070343187,likelihood,22,0.0004286766,0.010421276,0.04953766
-0.18783162315680046,likelihood,23,-0.51468945,-0.57721853,-0.71654224
-0.8892921380442409,likelihood,24,-2.8712244,-2.8064384,-2.3960948
0.8268691460446482,likelihood,25,0.3821411,0.40402555,0.4220929
-1.227543299802803,likelihood,26,-0.61354923,-0.51825905,-0.42710972
0.3547164916512816,likelihood,27,0.15904951,0.19377661,0.30142212
0.9133336244686192,likelihood,28,0.05018902,0.14601088,0.22788858
-0.025775423349521653,likelihood,29,-0.14092064,-0.0006098747,0.05125904
0.5869551885169397,likelihood,30,0.12711334,0.090242386,0.06052971
-0.3862225530299698,likelihood,31,-1.0078092,-0.8993783,-1.0558553
0.027619871670770513,likelihood,32,-1.3154464,-1.3098917,-1.0662189
-1.540894229715072,likelihood,33,-1.4044394,-1.3211637,-1.1225352
-0.6789135239064612,likelihood,34,-1.984065,-1.9162664,-2.0693526
0.7797030990921583,likelihood,35,-0.54850817,-0.51831436,-0.38133717
0.023413884224655068,likelihood,36,-0.37115765,-0.3926506,-0.2159667
1.0827504945721669,likelihood,37,0.3719015,0.35955095,0.3562007
-1.3727540631141193,likelihood,38,-0.56929874,-0.53565264,-0.51375103
0.9737639696331013,likelihood,39,0.30867767,0.2667284,0.29796124
0.39764508223170797,likelihood,40,-0.29640818,-0.32414007,-0.34440804
-0.8262143494668248,likelihood,41,-0.7171712,-0.5851836,-0.63357353
-0.31236437434647774,likelihood,42,-1.096518,-1.1854401,-1.0432191
0.9044217515096259,likelihood,43,0.10128927,0.011976719,0.4014039
-0.3299049580246177,likelihood,44,-0.3143015,-0.36695576,-0.38039732
-0.1646233444067164,likelihood,45,-0.095500946,-0.017573833,0.15760374
0.7326002947751934,likelihood,46,-0.22914267,-0.3443346,-0.19666147
-0.784968073402756,likelihood,47,-0.8346777,-0.6894531,-0.6099429
0.6722762812687388,likelihood,48,-0.52513504,-0.3982396,-0.35492945
-0.13080080316317422,likelihood,49,-0.29641342,-0.31442118,-0.15254545
-0.7596183387845232,likelihood,50,-0.567647,-0.6054106,-0.33172798
-0.9709548204774399,likelihood,51,-1.4658747,-1.3439097,-1.1500597
0.5332302751702669,likelihood,52,0.39974833,0.40549994,0.5846267
0.8640470722105896,likelihood,53,-0.20029259,-0.16094828,-0.047139168
1.0566234073875602,likelihood,54,0.09824896,0.1838646,0.21052647
0.6120636393337853,likelihood,55,-1.0052152,-0.9806509,-0.9343033
0.22813720306873497,likelihood,56,-1.7266917,-1.8061476,-1.6273842
0.40760582360457037,likelihood,57,-0.28920412,-0.32464314,-0.2871542
1.0261099391645425,likelihood,58,0.4090252,0.3751068,0.33704424
0.5771356546161595,likelihood,59,-0.43599892,-0.43559074,-0.27545404
0.483526126297476,likelihood,60,-1.556581,-1.3186951,-1.3204489
0.9026424498761374,likelihood,61,0.2666688,0.26889372,0.47831964
-0.040921933258148524,likelihood,62,-1.5615573,-1.5915389,-1.3822613
-0.12302817299142804,likelihood,63,-1.589118,-1.6419959,-1.5415053
-0.6762978527149888,likelihood,64,-0.8923106,-0.9424801,-0.8445525
0.2235445342260764,likelihood,65,-0.279706,-0.18523407,-0.12768698
-0.9004439887886584,likelihood,66,-0.7919264,-0.917748,-0.7366395
0.8798330696228847,likelihood,67,0.254807,0.28239584,0.48358583
0.4055957269754446,likelihood,68,-0.6659193,-0.60431194,-0.4785204
0.23749753583480931,likelihood,69,-0.85924673,-0.8273368,-0.81082296
1.036835577313,likelihood,70,-0.36250257,-0.25280857,-0.16475677
1.0298014393432056,likelihood,71,-0.22384071,-0.25213385,-0.2615304
0.7483080743375732,likelihood,72,-1.4361973,-1.3177896,-1.4751997
0.6285272425536053,likelihood,73,0.10623407,0.13128185,0.26939774
-2.0884099097187727,likelihood,74,-0.022742748,0.020390987,0.22975254
0.8603547111631684,likelihood,75,-0.13422012,0.053836346,0.01890421
1.1331022779269502,likelihood,76,0.2849264,0.26571226,0.39550447
1.093155250590211,likelihood,77,0.4378624,0.39113188,0.5955682
-0.008895791711710455,likelihood,78,0.113675594,0.20249367,0.22429371
-1.3727324767052944,likelihood,79,-0.6275778,-0.67994404,-0.49705362
0.15103773654386898,likelihood,80,-0.5156741,-0.44010353,-0.37077236
0.7630930815478159,likelihood,81,-0.6151147,-0.56303215,-0.42991257
0.8608728051496604,likelihood,82,0.3003006,0.33206892,0.3330598
-0.4623952520504571,likelihood,83,-1.0993767,-1.0270452,-0.8246975
0.18108347900574706,likelihood,84,-1.2243667,-1.279973,-1.06148
0.2310882147381253,likelihood,85,-1.9179864,-1.7388978,-1.5222397
-1.3668924117300647,likelihood,86,-3.3104215,-3.2548018,-3.123807
0.6810251933286237,likelihood,87,-0.83768415,-0.86046076,-0.6994853
0.8294916168008295,likelihood,88,0.37302542,0.31233883,0.31372118
-0.6264185797295909,likelihood,89,-0.71987104,-0.66905403,-0.6480651
0.597968275232194,likelihood,90,-0.52617836,-0.5324111,-0.49197197
-0.3558541337156372,likelihood,91,-5.7488008,-5.6954556,-5.3771067
1.104155886848837,likelihood,92,-0.20465612,-0.25839376,-0.21184397
0.8909397610208348,likelihood,93,-1.5910602,-1.4584374,-1.407702
0.8704107505523269,likelihood,94,0.023087978,0.05949688,0.1891346
1.1126796228096247,likelihood,95,0.17166996,0.31752205,0.24803734
-2.3583759118181646,likelihood,96,-3.8013215,-3.6734538,-3.5868354
1.0590951963674733,likelihood,97,0.27133036,0.28404093,0.34556007
-1.9440696874409804,likelihood,98,-0.16795874,-0.12139177,-0.052831173
0.29412972881483185,likelihood,99,-1.8767977,-1.7887278,-1.6991334
1.0677054164188702,likelihood,100,0.6127739,0.4763689,0.71727943
0.1433552956347569,likelihood,101,0.0066928864,-0.00884819,0.13685703
0.3636506215141628,likelihood,102,-0.716424,-0.56577444,-0.6117134
-1.8234053108102377,likelihood,103,-0.7651057,-0.8596349,-0.815361
-0.17779723563599242,likelihood,104,0.19325638,0.20340824,0.32453537
0.8310328496632651,likelihood,105,0.29749966,0.3123803,0.49333572
0.7177268810325264,likelihood,106,0.3077507,0.23664188,0.25967646
0.43982154542654156,likelihood,107,-0.27938223,-0.29379034,-0.27537394
1.1315364393947118,likelihood,108,0.011782646,0.060912132,0.17564535
0.9785359621991194,likelihood,109,0.16658688,0.28882885,0.253294
-0.1631520213101587,likelihood,110,-1.2697425,-1.262815,-1.056684
0.8712525093926753,likelihood,111,-0.8961263,-0.8524852,-0.7863822
0.4671329951853341,likelihood,112,0.07856989,-0.009699345,0.21997786
0.38111764159525413,likelihood,113,-1.147088,-1.0610867,-1.0478435
-1.831373866527361,likelihood,114,-2.5571122,-2.6371136,-2.4664717
0.45303445070954873,likelihood,115,0.10291147,0.18747377,0.35053492
1.0439016193606625,likelihood,116,-1.2092137,-1.2131209,-1.1930323
1.1468418779218457,likelihood,117,-0.9717431,-1.023171,-0.73303366
-0.04260592061680546,likelihood,118,-1.6063352,-1.6307502,-1.3513231
0.09324394758881027,likelihood,119,-2.33257,-2.2705626,-2.4136825
-1.3754232023595194,likelihood,120,-3.538248,-3.336378,-3.0746202
-0.8978796189289462,likelihood,121,-0.15017414,-0.14523649,-0.09512138
0.0004924326954163782,likelihood,122,-0.09113598,0.0012569427,0.12246132
-1.2094589279021544,likelihood,123,-0.49101925,-0.5770216,-0.48588514
1.0529598932631234,likelihood,124,-0.08402872,-0.092983246,0.009143829
0.3166774307034745,likelihood,125,-0.8847823,-0.82659435,-0.8233609
0.8935829816624037,likelihood,126,-0.058986187,-0.104987144,-0.15365839
0.823549309158949,likelihood,127,0.04642868,-0.0831213,0.07682514
1.097312720045618,likelihood,128,0.17161226,0.22963905,0.4696417
-2.2298060590576245,likelihood,129,-3.2020483,-3.1710253,-2.9812531
0.5007338498557676,likelihood,130,-0.369246,-0.2950096,-0.24803448
0.15715535346931753,likelihood,131,0.24510193,0.29800844,0.489748
0.8688526721299807,likelihood,132,0.35334682,0.3439455,0.632555
0.8532843621602569,likelihood,133,0.225461,0.18930292,0.5063648
1.0357131151285968,likelihood,134,0.39438963,0.45096493,0.59515524
-0.5160896943066648,likelihood,135,-0.5517397,-0.5746455,-0.66642857
0.44477313854430994,likelihood,136,-0.19920301,-0.27077246,-0.26756525
-1.4121639167216709,likelihood,137,-0.9022622,-0.7405982,-0.66945124
0.5261616259543396,likelihood,138,-0.917254,-0.88805246,-0.7013774
0.7994306352260121,likelihood,139,0.3932171,0.41925716,0.46387863
0.09737511233894947,likelihood,140,0.073078156,0.0012683868,0.09690714
0.848951711318763,likelihood,141,0.37758303,0.41134882,0.51259184
-0.6559057687874917,likelihood,142,-1.0360794,-1.0896821,-0.98287916
-0.8395391205412784,likelihood,143,-0.37347603,-0.38919258,-0.31855774
0.9351508613358259,likelihood,144,-0.22768593,-0.073629856,-0.047348976
0.9878559721679925,likelihood,145,0.26003504,0.4000721,0.4309888
1.060789114748541,likelihood,146,0.483191,0.44539785,0.6310048
1.063065460644461,likelihood,147,-0.93908596,-0.8365278,-0.96033907
1.0402691819827203,likelihood,148,0.12769127,0.19345665,0.24647045
0.28366269046264714,likelihood,149,-0.5201349,-0.38249016,-0.30460882
1.1060340037526186,likelihood,150,0.3048978,0.3468194,0.56939745
0.7832370242727995,likelihood,151,0.27437496,0.2375474,0.2119155
0.89373012172361,likelihood,152,0.40147972,0.47711134,0.6251297
-0.7330134033593628,likelihood,153,-1.8868785,-1.7357173,-1.6246376
0.9930888251362315,likelihood,154,-0.36276436,-0.30573463,-0.15349627
1.139355810271387,likelihood,155,0.45514297,0.4099021,0.575408
-0.6568857170324177,likelihood,156,-1.0611014,-0.96293545,-0.9218917
1.0811687400918024,likelihood,157,0.32323503,0.25468445,0.22060966
-0.8446823381788882,likelihood,158,-0.81924295,-0.75728655,-0.92625237
0.6702695480623411,likelihood,159,0.19796848,0.14074564,0.31529617
-0.4721248253593381,likelihood,160,-0.5449953,-0.5168886,-0.37454033
0.6581833633733266,likelihood,161,0.0045681,0.05791855,0.06454706
-1.1126692878534832,likelihood,162,-0.19789362,-0.15345192,0.0361681
-0.02016948104668248,likelihood,163,-0.23593712,-0.24146652,-0.022123337
0.14452671184394822,likelihood,164,-1.2416592,-1.3391895,-1.1326556
0.6344183393147239,likelihood,165,-0.008364677,0.084041595,0.16797686
1.0676562523068014,likelihood,166,0.0027832985,0.16107607,0.07878685
0.41324672132705803,likelihood,167,-0.6948495,-0.5818825,-0.40126657
0.05952346628503746,likelihood,168,-0.2503724,-0.30440998,-0.23929358
0.3691382619885875,likelihood,169,0.08081055,0.026802063,0.1164732
0.08400484874953787,likelihood,170,-0.030808926,-0.091824055,0.07898474
-0.633989040055496,likelihood,171,-0.6016083,-0.6774597,-0.41320753
1.113950537076098,likelihood,172,0.19679451,0.27694082,0.29578352
