divergence_loss,epoch,score_loss,split,stage,total_loss
0.0,39,10.47704515481544,train,stage1_score,10.47704515481544
0.0,40,10.42563953009408,train,stage1_score,10.42563953009408
0.0,41,10.473683825051388,train,stage1_score,10.473683825051388
0.0,42,10.41988852249692,train,stage1_score,10.41988852249692
0.0,43,10.501651951967908,train,stage1_score,10.501651951967908
0.0,44,10.488085928231554,train,stage1_score,10.488085928231554
0.0,45,10.396275412274138,train,stage1_score,10.396275412274138
0.0,46,10.362780708059326,train,stage1_score,10.362780708059326
0.0,47,10.49517905852374,train,stage1_score,10.49517905852374
0.0,48,10.607004361994129,train,stage1_score,10.607004361994129
0.0,49,10.386493336270227,train,stage1_score,10.386493336270227
0.0,50,10.379574449348937,train,stage1_score,10.379574449348937
0.0,51,10.495487604848565,train,stage1_score,10.495487604848565
0.0,52,10.506355391256037,train,stage1_score,10.506355391256037
0.0,53,10.441494151698354,train,stage1_score,10.441494151698354
0.0,54,10.446551797335106,train,stage1_score,10.446551797335106
0.0,55,10.369071691908191,train,stage1_score,10.369071691908191
0.0,56,10.48517603740058,train,stage1_score,10.48517603740058
0.0,57,10.336038986801189,train,stage1_score,10.336038986801189
0.0,58,10.586022232865432,train,stage1_score,10.586022232865432
0.0,59,10.49256365134588,train,stage1_score,10.49256365134588
0.0,60,10.56710338055935,train,stage1_score,10.56710338055935
0.0,61,10.445055169400655,train,stage1_score,10.445055169400655
0.0,62,10.462399699072094,train,stage1_score,10.462399699072094
0.0,63,10.538438685775716,train,stage1_score,10.538438685775716
0.0,64,10.465900614316508,train,stage1_score,10.465900614316508
0.0,65,10.528535937287312,train,stage1_score,10.528535937287312
0.0,66,10.447940585436418,train,stage1_score,10.447940585436418
0.0,67,10.467267206928614,train,stage1_score,10.467267206928614
0.0,68,10.488158388210987,train,stage1_score,10.488158388210987
0.0,69,10.41220234287974,train,stage1_score,10.41220234287974
0.0,70,10.453915714059034,train,stage1_score,10.453915714059034
0.0,71,10.527089375303223,train,stage1_score,10.527089375303223
0.0,72,10.497614465406178,train,stage1_score,10.497614465406178
0.0,73,10.384919867308245,train,stage1_score,10.384919867308245
0.0,74,10.5118763169974,train,stage1_score,10.5118763169974
0.0,75,10.435876250693866,train,stage1_score,10.435876250693866
0.0,76,10.356606559558292,train,stage1_score,10.356606559558292
0.0,77,10.506312851771671,train,stage1_score,10.506312851771671
0.0,78,10.50975734096049,train,stage1_score,10.50975734096049
0.0,79,10.452898202100982,train,stage1_score,10.452898202100982
0.0,80,10.380497032907003,train,stage1_score,10.380497032907003
0.0,81,10.463275729420848,train,stage1_score,10.463275729420848
0.0,82,10.334199220018313,train,stage1_score,10.334199220018313
0.0,83,10.502166789023164,train,stage1_score,10.502166789023164
0.0,84,10.444714534496102,train,stage1_score,10.444714534496102
0.0,85,10.536890272106357,train,stage1_score,10.536890272106357
0.0,86,10.394297709550392,train,stage1_score,10.394297709550392
0.0,87,10.404489316964698,train,stage1_score,10.404489316964698
0.0,88,10.440367906965564,train,stage1_score,10.440367906965564
0.0,89,10.361006879928471,train,stage1_score,10.361006879928471
0.0,90,10.45283104464831,train,stage1_score,10.45283104464831
0.0,91,10.6059538858321,train,stage1_score,10.6059538858321
0.0,92,10.446413761636483,train,stage1_score,10.446413761636483
0.0,93,10.373820529020657,train,stage1_score,10.373820529020657
0.0,94,10.473600725627616,train,stage1_score,10.473600725627616
0.0,95,10.393885068576354,train,stage1_score,10.393885068576354
0.0,96,10.556540641394417,train,stage1_score,10.556540641394417
0.0,97,10.434953786406066,train,stage1_score,10.434953786406066
0.0,98,10.487586836802686,train,stage1_score,10.487586836802686
0.0,99,10.328902835065444,train,stage1_score,10.328902835065444
0.0,100,10.526040519168005,train,stage1_score,10.526040519168005
0.0,101,10.440246170561029,train,stage1_score,10.440246170561029
0.0,102,10.458223352651768,train,stage1_score,10.458223352651768
0.0,103,10.497146045704328,train,stage1_score,10.497146045704328
0.0,104,10.60433258412744,train,stage1_score,10.60433258412744
0.0,105,10.412281832487688,train,stage1_score,10.412281832487688
