analytic_mean,analytic_std,calibration_gap,excess_kurtosis,joint_local_mean_abs_error_sigma,joint_shared_map,label,mean_error_analytic_sigma,score_local_mean_abs_error_sigma,score_shared_map,shared_sample_mean,shared_sample_std,skewness,std_ratio,variant
0.6284215316772461,0.20000000000000007,0.15207119784304668,-0.04913702083712046,0.29945019976229065,0.42907148599624634,DPM2 + error damping,-0.9621714718950292,0.2886522525369946,0.4359872341156006,0.43598723729824024,0.1708830008212171,0.10910632063215127,0.8544150041060852,dpm2_error_damping
0.6284215316772461,0.20000000000000007,0.18796691971283452,0.021769960755861906,0.05338416092825653,0.6002774834632874,DPM2 + Gaussian + damping,-0.44284703971352407,0.1265549958293343,0.5398520827293396,0.5398521237345413,0.4428710309061671,-0.31364786350449675,2.2143551545308346,dpm2_gaussian_damping
0.6284215316772461,0.20000000000000007,0.21412150685635337,-0.4627950296791896,0.046444272359625664,0.6380520462989807,DPM2 + hybrid damping,-0.8114281716158922,0.240705303435204,0.4661359190940857,0.46613589735406763,0.5158171140097997,-0.2797710138642138,2.5790855700489974,dpm2_hybrid_damping
0.6284215316772461,0.20000000000000007,0.11486706093011656,0.008494591358239045,0.10646862502829062,0.5532012581825256,DPM2 + hybrid (no damping),-0.4999264876901481,0.14468718723689072,0.5284361839294434,0.5284362341392165,0.3390940977500783,-0.05738797419355035,1.695470488750391,dpm2_hybrid
