accepted_steps,label,map_error_sigma,n_observations,rejected_steps,repeat,runtime_seconds,sample_mean,sample_std,score_evaluations,std_ratio,truth_mean,truth_std,variant
156,d₁ = 0.3,0.07812015767163309,10,33,0,10.011723116971552,0.27886529541295024,0.2354929702746842,378,0.7810418231674449,0.3024194213477048,0.30151134457776363,d1_0p3
95,d₁ = 0.1,0.09795757673225577,10,24,0,6.343596119899303,0.2728841071634088,0.2506549483470914,238,0.8313284155132156,0.3024194213477048,0.30151134457776363,d1_0p1
158,d₁ = 1/√N,0.07123350356554624,10,26,0,9.466218642890453,0.280941711908672,0.2383709870587307,368,0.7905871249804723,0.3024194213477048,0.30151134457776363,d1_inverse_sqrt_n
95,d₁ = 1/N,0.11197946191153155,10,23,0,6.299468714045361,0.2686563458660773,0.24672065281105948,236,0.8182798334058276,0.3024194213477048,0.30151134457776363,d1_inverse_n
691,d₁ = 1,0.27199938875716273,25,22,0,91.41261965502053,-0.005453838872044192,0.11460100361252303,1426,0.5843527536975721,0.04788963038187761,0.19611613513818404,d1_1
348,d₁ = 0.3,0.2589408380644399,25,32,0,48.773105977103114,-0.0028928461135559096,0.11937544109621476,760,0.6086977035933451,0.04788963038187761,0.19611613513818404,d1_0p3
204,d₁ = 0.1,0.2689327165331972,25,23,0,29.08115203003399,-0.004852414643275551,0.12070285569503875,454,0.6154662165353765,0.04788963038187761,0.19611613513818404,d1_0p1
284,d₁ = 1/√N,0.2750780719777733,25,30,0,39.54639847879298,-0.006057617955666501,0.11750268047821254,628,0.5991484606578636,0.04788963038187761,0.19611613513818404,d1_inverse_sqrt_n
139,d₁ = 1/N,0.25878780576663085,25,21,0,20.510718312114477,-0.002862833947952216,0.12141771205087054,320,0.6191112830431786,0.04788963038187761,0.19611613513818404,d1_inverse_n
1336,d₁ = 1,0.20303359334651017,50,29,0,340.7137838599738,-0.27458463804175454,0.06292234635060771,2730,0.4493554330188494,-0.24615423147584878,0.14002800840280097,d1_1
671,d₁ = 0.3,0.19766216072385204,50,35,0,175.89250543084927,-0.27383245555808144,0.06295378485518005,1412,0.4495799488491532,-0.24615423147584878,0.14002800840280097,d1_0p3
395,d₁ = 0.1,0.18873836333755226,50,29,0,105.72344149602577,-0.2725828915387392,0.06355102426232877,848,0.4538450913300111,-0.24615423147584878,0.14002800840280097,d1_0p1
465,d₁ = 1/√N,0.1699989484747058,50,45,0,125.71866292203777,-0.2699588456613322,0.06327938456566828,1020,0.4519051958779592,-0.24615423147584878,0.14002800840280097,d1_inverse_sqrt_n
218,d₁ = 1/N,0.19892212114568167,50,34,0,62.899790725903586,-0.2740088935767611,0.06469586894717941,504,0.46202091770866965,-0.24615423147584878,0.14002800840280097,d1_inverse_n
2622,d₁ = 1,0.1819607553387595,100,42,0,1310.1417467209976,-0.1798028605207801,0.03599123173071059,5328,0.36170740234458093,-0.16169707801672492,0.09950371902099892,d1_1
