accepted_steps,label,map_error_sigma,n_observations,rejected_steps,repeat,runtime_seconds,sample_mean,sample_std,score_evaluations,std_ratio,truth_mean,truth_std,variant
0,d₁ = 1,0.01789510933581624,1,0,0,1.930653345072642,-0.16954929167342683,0.725798639891067,349,1.026434280085893,-0.15689554810523987,0.7071067811865476,d1_1
0,d₁ = 0.3,0.04721341600079775,1,0,0,1.5143416721839458,-0.12351061543791245,0.967234075667749,349,1.367875547798735,-0.15689554810523987,0.7071067811865476,d1_0p3
0,d₁ = 0.1,0.011100868768466079,1,0,0,1.506656788988039,-0.1647450460389567,1.402979780826216,349,1.984113033779667,-0.15689554810523987,0.7071067811865476,d1_0p1
0,d₁ = 1/√N,0.017470943452402604,1,0,0,1.8254009049851447,-0.16924936836212873,0.7258656081996255,0,1.0265289875761057,-0.15689554810523987,0.7071067811865476,d1_inverse_sqrt_n
0,d₁ = 1/N,0.0034652085174444298,1,0,0,1.4950318289920688,-0.15444527980374792,0.7200675334892838,349,1.0183292716850878,-0.15689554810523987,0.7071067811865476,d1_inverse_n
0,d₁ = 1,0.030447612223267907,2,0,0,2.2365540829487145,-0.04089980818672727,0.6392718551743756,349,1.1072513330108316,-0.058478742837905884,0.5773502691896257,d1_1
0,d₁ = 0.3,0.06055066348380821,2,0,0,2.2570652079302818,-0.023519800489457943,0.7521425618427566,349,1.3027491316466708,-0.058478742837905884,0.5773502691896257,d1_0p3
0,d₁ = 0.1,0.007742664007309119,2,0,0,2.2909709529485554,-0.06294897176076969,1.1085665479961402,349,1.9200935847005574,-0.058478742837905884,0.5773502691896257,d1_0p1
0,d₁ = 1/√N,0.02459771871530551,2,0,0,2.1204534359276295,-0.04427724429251005,0.6517436412722568,0,1.1288531001934932,-0.058478742837905884,0.5773502691896257,d1_inverse_sqrt_n
0,d₁ = 1/N,0.020075572637914627,2,0,0,2.2562326318584383,-0.0700693771801889,0.6942876483902661,349,1.2025414820794573,-0.058478742837905884,0.5773502691896257,d1_inverse_n
0,d₁ = 1,0.1527145405858589,5,0,0,4.495341578964144,-0.3254889528215863,0.5160122210662288,349,1.2639666426524931,-0.3878344049056371,0.408248290463863,d1_1
0,d₁ = 0.3,0.1973003885832858,5,0,0,4.516888180049136,-0.3072868561130017,0.6121821758606235,349,1.499533960485285,-0.3878344049056371,0.408248290463863,d1_0p3
0,d₁ = 0.1,0.07150449626840982,5,0,0,4.5473234839737415,-0.35864279412167765,0.8059195863529032,349,1.974091760279498,-0.3878344049056371,0.408248290463863,d1_0p1
0,d₁ = 1/√N,0.18311851175043609,5,0,0,4.354543886845931,-0.3130765748812507,0.5555598967926344,0,1.360838268695239,-0.3878344049056371,0.408248290463863,d1_inverse_sqrt_n
0,d₁ = 1/N,0.18021710755360995,5,0,0,4.5993558769114316,-0.3142610742918526,0.6444741466900782,349,1.5786328118062878,-0.3878344049056371,0.408248290463863,d1_inverse_n
0,d₁ = 1,0.057785377996401495,10,0,0,8.670737182023004,0.319842363888553,0.5079175494689576,349,1.68457193602531,0.3024194213477048,0.30151134457776363,d1_1
0,d₁ = 0.3,0.023323328403174238,10,0,0,8.787135833874345,0.30945165624166837,0.5302479483493939,349,1.7586334905306895,0.3024194213477048,0.30151134457776363,d1_0p3
0,d₁ = 0.1,0.09847294476640735,10,0,0,8.914650836959481,0.27272872808296234,0.6782277435031868,349,2.249426947609473,0.3024194213477048,0.30151134457776363,d1_0p1
0,d₁ = 1/√N,0.04416578432057737,10,0,0,8.198173732031137,0.31573591263468065,0.5196202368398756,0,1.7233853590734756,0.3024194213477048,0.30151134457776363,d1_inverse_sqrt_n
0,d₁ = 1/N,0.04525402911396616,10,0,0,9.047285167034715,0.2887748179171855,0.6794548049397913,349,2.2534966499894042,0.3024194213477048,0.30151134457776363,d1_inverse_n
0,d₁ = 1,0.2704006208637241,25,0,0,22.197630926966667,-0.005140294690694039,0.3463730170615759,349,1.7661627729789822,0.04788963038187761,0.19611613513818404,d1_1
0,d₁ = 0.3,0.20510162624767836,25,0,0,22.310836180113256,0.0076658910093829035,0.36760784984600764,349,1.8744395997146792,0.04788963038187761,0.19611613513818404,d1_0p3
0,d₁ = 0.1,0.37231787313494746,25,0,0,22.261754594976082,-0.025127914963522926,0.4510077232460789,349,2.2996971816128102,0.04788963038187761,0.19611613513818404,d1_0p1
0,d₁ = 1/√N,0.32909095568998703,25,0,0,20.94250673498027,-0.016650417246390135,0.38849593698056606,0,1.980948363615419,0.04788963038187761,0.19611613513818404,d1_inverse_sqrt_n
0,d₁ = 1/N,0.4443373007991224,25,0,0,22.29148939298466,-0.039252088248574485,0.5320626608947682,349,2.7129978903565233,0.04788963038187761,0.19611613513818404,d1_inverse_n
0,d₁ = 1,0.6149833997048212,50,0,0,43.387096769874915,-0.33226914845624317,0.20084008568520617,349,1.4342850975033135,-0.24615423147584878,0.14002800840280097,d1_1
0,d₁ = 0.3,0.6734227903444161,50,0,0,43.31976594007574,-0.3404522702319858,0.21427014834095537,349,1.5301949287501924,-0.24615423147584878,0.14002800840280097,d1_0p3
0,d₁ = 0.1,0.6397695028747294,50,0,0,43.35554324113764,-0.33573989711150837,0.23392107714698387,349,1.670530630372836,-0.24615423147584878,0.14002800840280097,d1_0p1
0,d₁ = 1/√N,0.6346836896585063,50,0,0,43.20469236979261,-0.3350276988328745,0.22612977589789376,0,1.6148896101372425,-0.24615423147584878,0.14002800840280097,d1_inverse_sqrt_n
0,d₁ = 1/N,0.6393872581251339,50,0,0,43.325516807846725,-0.3356863596448675,0.2838202517227325,349,2.0268820142489097,-0.24615423147584878,0.14002800840280097,d1_inverse_n
0,d₁ = 1,0.564391727079171,100,0,0,85.50960355019197,-0.21785617020943512,0.10490371974433434,349,1.0542693356234838,-0.16169707801672492,0.09950371902099892,d1_1
0,d₁ = 0.3,0.4970863715671225,100,0,0,85.51225518807769,-0.2111590080090488,0.10660662048298271,349,1.0713832762420148,-0.16169707801672492,0.09950371902099892,d1_0p3
0,d₁ = 0.1,0.5215407341000147,100,0,0,85.57144453492947,-0.2135923422463238,0.1112536299984407,349,1.118085143882533,-0.16169707801672492,0.09950371902099892,d1_0p1
0,d₁ = 1/√N,0.5376326379186748,100,0,0,85.959646405885,-0.21519352891948074,0.10779344048224009,0,1.0833106696192103,-0.16169707801672492,0.09950371902099892,d1_inverse_sqrt_n
0,d₁ = 1/N,0.5692190735925441,100,0,0,85.79407929279841,-0.21833649588438372,0.11801798531837782,349,1.1860660735049684,-0.16169707801672492,0.09950371902099892,d1_inverse_n
0,d₁ = 1,0.008483233374575728,1,0,1,1.5723911139648408,-0.08508486743038521,0.7259133760984342,349,1.0265965415864469,-0.0790863186120987,0.7071067811865476,d1_1
0,d₁ = 0.3,0.02256084975966923,1,0,1,1.5536960570607334,-0.09503924843544762,0.9525185660977051,349,1.3470646745875479,-0.0790863186120987,0.7071067811865476,d1_0p3
0,d₁ = 0.1,0.09757406362044949,1,0,1,1.5554885161109269,-0.14808160047916075,1.3735915433776875,349,1.942551789805717,-0.0790863186120987,0.7071067811865476,d1_0p1
0,d₁ = 1/√N,0.03567975178168543,1,0,1,1.4664859459735453,-0.10431571957468987,0.7397025999828775,0,1.0460974490184256,-0.0790863186120987,0.7071067811865476,d1_inverse_sqrt_n
0,d₁ = 1/N,0.03182607576151609,1,0,1,1.5423934108112007,-0.10159074808470905,0.7242359104611364,349,1.0242242469317655,-0.0790863186120987,0.7071067811865476,d1_inverse_n
0,d₁ = 1,0.020151827007396463,2,0,1,2.3689654818736017,-0.17011548002095273,0.6276117873086615,349,1.0870555030477136,-0.18175014853477478,0.5773502691896257,d1_1
0,d₁ = 0.3,0.023818127800638533,2,0,1,2.3550321059301496,-0.1955015368287762,0.767398372144291,349,1.3291729701995612,-0.18175014853477478,0.5773502691896257,d1_0p3
0,d₁ = 0.1,0.04721083648732577,2,0,1,2.375763895921409,-0.15449295456459125,1.111036625675159,349,1.9243718847392595,-0.18175014853477478,0.5773502691896257,d1_0p1
0,d₁ = 1/√N,0.011088022818995385,2,0,1,2.3103797959629446,-0.17534846223021547,0.6532103958451679,0,1.131393593636009,-0.18175014853477478,0.5773502691896257,d1_inverse_sqrt_n
0,d₁ = 1/N,0.0073775360448587795,2,0,1,2.3740219399333,-0.17749073192011566,0.7052648844992839,349,1.2215546127469559,-0.18175014853477478,0.5773502691896257,d1_inverse_n
0,d₁ = 1,0.07910397886206212,5,0,1,4.914788102963939,-0.019071436480929453,0.5340196687621265,349,1.3080757010772992,-0.05136549969514211,0.408248290463863,d1_1
0,d₁ = 0.3,0.042584123044897546,5,0,1,4.9325263139326125,-0.03398060467808197,0.5896559592004182,349,1.4443562238324006,-0.05136549969514211,0.408248290463863,d1_0p3
0,d₁ = 0.1,0.023399623487737237,5,0,1,4.93377850507386,-0.04181264484518518,0.7830669837536468,349,1.9181145446167194,-0.05136549969514211,0.408248290463863,d1_0p1
