likelihood_std,mean_error_sigma,n_observations,prior_std,repeat,runtime_seconds,std_ratio,variant
1.0,0.08786080777645111,5,1.0,0,0.6443702440010384,1.0484299659729004,Langevin + uncorrected
1.0,0.027011971920728683,5,1.0,0,0.9744884060928598,1.0825469493865967,Langevin + F-NPSE
1.0,0.09019879251718521,5,1.0,1,0.39228664711117744,0.8886333703994751,DPM + uncorrected
1.0,0.024762028828263283,5,1.0,1,0.46352787397336215,0.9983795881271362,DPM + Gaussian
1.0,0.03531535714864731,5,1.0,1,0.7175962099572644,1.0223727226257324,Langevin + Gaussian
1.0,0.0165104977786541,5,1.0,1,0.6104854359291494,1.0294535160064697,Langevin + uncorrected
1.0,0.03020653687417507,5,1.0,1,0.9621468799887225,1.0642762184143066,Langevin + F-NPSE
1.0,0.0218239426612854,5,1.0,2,0.3992763590067625,0.8759512305259705,DPM + uncorrected
1.0,0.015838563442230225,5,1.0,2,0.46411251998506486,1.0170748233795166,DPM + Gaussian
1.0,0.03136688098311424,5,1.0,2,0.7122880859533325,1.012975811958313,Langevin + Gaussian
1.0,0.012608122080564499,5,1.0,2,0.6152872110251337,1.0435516834259033,Langevin + uncorrected
1.0,0.04718836396932602,5,1.0,2,0.9611829629866406,1.0695042610168457,Langevin + F-NPSE
1.0,0.5160590410232544,10,1.0,0,0.3944828410167247,0.8707598447799683,DPM + uncorrected
1.0,0.01802169904112816,10,1.0,0,0.4660109509713948,1.0050346851348877,DPM + Gaussian
1.0,0.005972811486572027,10,1.0,0,0.7207153979688883,1.0120729207992554,Langevin + Gaussian
1.0,0.12677359580993652,10,1.0,0,0.6178845419781283,1.0209553241729736,Langevin + uncorrected
1.0,0.04017869383096695,10,1.0,0,0.9741950919851661,1.086925745010376,Langevin + F-NPSE
1.0,0.2570137679576874,10,1.0,1,0.3931873720139265,0.8640373945236206,DPM + uncorrected
1.0,0.01193696353584528,10,1.0,1,0.46878732403274626,1.016674280166626,DPM + Gaussian
1.0,0.049388591200113297,10,1.0,1,0.7221262190723792,1.00613272190094,Langevin + Gaussian
1.0,0.09198185056447983,10,1.0,1,0.6204463089816272,1.0336248874664307,Langevin + uncorrected
1.0,0.04967547580599785,10,1.0,1,0.969556133961305,1.0698872804641724,Langevin + F-NPSE
1.0,0.16958551108837128,10,1.0,2,0.3965220869285986,0.8661221265792847,DPM + uncorrected
1.0,0.02420780621469021,10,1.0,2,0.46908972796518356,1.0213491916656494,DPM + Gaussian
1.0,0.04830184578895569,10,1.0,2,0.7196343730902299,1.0137722492218018,Langevin + Gaussian
1.0,0.06496521085500717,10,1.0,2,0.6176917180418968,1.031524896621704,Langevin + uncorrected
1.0,0.0460921935737133,10,1.0,2,0.9726619159337133,1.0771523714065552,Langevin + F-NPSE
1.0,0.051026757806539536,25,1.0,0,0.4002399160526693,0.8843661546707153,DPM + uncorrected
1.0,0.018850550055503845,25,1.0,0,0.46513500600121915,1.0039727687835693,DPM + Gaussian
1.0,0.022937312722206116,25,1.0,0,0.7231383529724553,1.0262572765350342,Langevin + Gaussian
1.0,0.03310718387365341,25,1.0,0,0.6148775860201567,1.0199393033981323,Langevin + uncorrected
1.0,0.05195816606283188,25,1.0,0,0.9768453099532053,1.0928335189819336,Langevin + F-NPSE
1.0,0.15771907567977905,25,1.0,1,0.393715888960287,0.8716945648193359,DPM + uncorrected
1.0,0.026817895472049713,25,1.0,1,0.46956463903188705,1.0148811340332031,DPM + Gaussian
1.0,0.03770584985613823,25,1.0,1,0.72121916199103,1.0313150882720947,Langevin + Gaussian
1.0,0.09857442229986191,25,1.0,1,0.6133380850078538,1.0303913354873657,Langevin + uncorrected
1.0,0.10019763559103012,25,1.0,1,1.042686520027928,1.0807373523712158,Langevin + F-NPSE
1.0,0.035274580121040344,25,1.0,2,0.4021461920347065,0.8921899795532227,DPM + uncorrected
1.0,0.0353572703897953,25,1.0,2,0.46843661996535957,1.005349040031433,DPM + Gaussian
1.0,0.037541747093200684,25,1.0,2,0.7241055299527943,1.036252498626709,Langevin + Gaussian
1.0,0.03137397766113281,25,1.0,2,0.6144467920530587,1.0147716999053955,Langevin + uncorrected
1.0,0.07678253203630447,25,1.0,2,0.9767928110668436,1.0803935527801514,Langevin + F-NPSE
1.0,0.12657861411571503,50,1.0,0,0.40244671201799065,0.9122156500816345,DPM + uncorrected
1.0,0.02424718625843525,50,1.0,0,0.4699738019844517,1.003410816192627,DPM + Gaussian
1.0,0.039054207503795624,50,1.0,0,0.7283719909610227,1.0188621282577515,Langevin + Gaussian
1.0,0.03870615363121033,50,1.0,0,0.6268073229584843,1.0160645246505737,Langevin + uncorrected
1.0,0.12167947739362717,50,1.0,0,0.9727425470482558,1.0893242359161377,Langevin + F-NPSE
1.0,0.0994592010974884,50,1.0,1,0.3972598679829389,0.8978073596954346,DPM + uncorrected
1.0,0.03960324823856354,50,1.0,1,0.46587621606886387,1.0057966709136963,DPM + Gaussian
1.0,0.010660672560334206,50,1.0,1,0.7194159759674221,1.016236424446106,Langevin + Gaussian
1.0,0.02188470959663391,50,1.0,1,0.6145369680598378,1.019517183303833,Langevin + uncorrected
1.0,0.10438502579927444,50,1.0,1,0.9894271329976618,1.0777394771575928,Langevin + F-NPSE
1.0,0.09491858631372452,50,1.0,2,0.3930970550281927,0.8904602527618408,DPM + uncorrected
1.0,0.027590736746788025,50,1.0,2,0.46530039398930967,1.0076730251312256,DPM + Gaussian
1.0,0.018224457278847694,50,1.0,2,0.7266966499155387,1.0436080694198608,Langevin + Gaussian
1.0,0.04109816998243332,50,1.0,2,0.6197339019272476,0.992766261100769,Langevin + uncorrected
1.0,0.09639503806829453,50,1.0,2,0.9765652919886634,1.0874948501586914,Langevin + F-NPSE
1.0,0.11025020480155945,100,1.0,0,0.4106286410242319,0.9518203735351562,DPM + uncorrected
1.0,0.014802534133195877,100,1.0,0,0.4749500169418752,1.020282506942749,DPM + Gaussian
1.0,0.03863455727696419,100,1.0,0,0.7223839510697871,1.0282022953033447,Langevin + Gaussian
1.0,0.055343061685562134,100,1.0,0,0.6193288241047412,1.0173251628875732,Langevin + uncorrected
1.0,0.23440752923488617,100,1.0,0,0.9932066680630669,1.0975958108901978,Langevin + F-NPSE
1.0,0.08782358467578888,100,1.0,1,0.399004646926187,0.9386065006256104,DPM + uncorrected
1.0,0.042635075747966766,100,1.0,1,0.4698046629782766,1.0008114576339722,DPM + Gaussian
1.0,0.033597081899642944,100,1.0,1,0.7242237849859521,1.0291800498962402,Langevin + Gaussian
1.0,0.01466398872435093,100,1.0,1,0.629508494050242,1.0078579187393188,Langevin + uncorrected
1.0,0.15283863246440887,100,1.0,1,0.9844822679879144,1.073171854019165,Langevin + F-NPSE
1.0,0.03262581676244736,100,1.0,2,0.40047281701117754,0.9528527855873108,DPM + uncorrected
1.0,0.009528109803795815,100,1.0,2,0.4781724050408229,1.0133867263793945,DPM + Gaussian
1.0,0.012050324119627476,100,1.0,2,0.7243749229237437,1.0180286169052124,Langevin + Gaussian
1.0,0.03339314088225365,100,1.0,2,0.6160638009896502,0.985575795173645,Langevin + uncorrected
1.0,0.04948834702372551,100,1.0,2,0.986307465005666,1.0805193185806274,Langevin + F-NPSE
1.0,0.016349874436855316,1,1.0,0,0.40752932196483016,1.0201811790466309,DPM-2 + damping
1.0,0.016674313694238663,1,1.0,0,0.4712650899309665,1.0218654870986938,DPM-2 + Gaussian + damping
1.0,0.01774822361767292,1,1.0,0,0.5397493320051581,1.0067954063415527,DPM-2 + hybrid (no damping)
1.0,0.013753123581409454,1,1.0,0,0.4724100281018764,0.9996596574783325,DPM-2 + hybrid damping
1.0,0.015604780986905098,2,1.0,0,0.4098924498539418,0.9532012939453125,DPM-2 + damping
1.0,0.022783968597650528,2,1.0,0,0.49182252679020166,1.0538126230239868,DPM-2 + Gaussian + damping
1.0,0.17172999680042267,2,1.0,0,0.5607431889511645,1.0608420372009277,DPM-2 + hybrid (no damping)
1.0,0.18333323299884796,2,1.0,0,0.5064997600857168,1.116323471069336,DPM-2 + hybrid damping
1.0,0.03468850255012512,5,1.0,0,0.4087916580028832,0.9093397855758667,DPM-2 + damping
1.0,0.0197791438549757,5,1.0,0,0.4916377440094948,1.072666883468628,DPM-2 + Gaussian + damping
1.0,0.18511171638965607,5,1.0,0,0.5657195409294218,1.1389325857162476,DPM-2 + hybrid (no damping)
1.0,0.2292010337114334,5,1.0,0,0.5036059690173715,1.220963716506958,DPM-2 + hybrid damping
1.0,0.02591804228723049,10,1.0,0,0.41119480808265507,0.876236081123352,DPM-2 + damping
1.0,0.014198092743754387,10,1.0,0,0.4933868038933724,1.077894926071167,DPM-2 + Gaussian + damping
1.0,0.47454848885536194,10,1.0,0,0.560184245929122,1.2187732458114624,DPM-2 + hybrid (no damping)
1.0,0.48198431730270386,10,1.0,0,0.5080596769694239,1.3083016872406006,DPM-2 + hybrid damping
1.0,0.017407620325684547,25,1.0,0,0.41522149997763336,0.8814916610717773,DPM-2 + damping
1.0,0.021221095696091652,25,1.0,0,0.4916876929346472,1.0472649335861206,DPM-2 + Gaussian + damping
1.0,0.09628413617610931,25,1.0,0,0.5680262250825763,1.261415719985962,DPM-2 + hybrid (no damping)
1.0,0.09128838032484055,25,1.0,0,0.500355739146471,1.3504549264907837,DPM-2 + hybrid damping
1.0,0.011416548863053322,50,1.0,0,0.4216732201166451,0.8997671604156494,DPM-2 + damping
1.0,0.029276490211486816,50,1.0,0,0.5005613099783659,1.0244157314300537,DPM-2 + Gaussian + damping
1.0,0.2121352106332779,50,1.0,0,0.5635921298526227,1.3074824810028076,DPM-2 + hybrid (no damping)
1.0,0.298172265291214,50,1.0,0,0.5131502121221274,1.3548884391784668,DPM-2 + hybrid damping
1.0,0.027239473536610603,100,1.0,0,0.4294817561749369,0.9322741031646729,DPM-2 + damping
1.0,0.0440741702914238,100,1.0,0,0.5136501959059387,1.023112416267395,DPM-2 + Gaussian + damping
1.0,0.2632175385951996,100,1.0,0,0.5740146839525551,1.350672721862793,DPM-2 + hybrid (no damping)
1.0,0.2975863516330719,100,1.0,0,0.5202270660083741,1.3995146751403809,DPM-2 + hybrid damping
1.0,0.03518010303378105,1,1.0,1,0.4221766490954906,1.0238735675811768,DPM-2 + damping
1.0,0.015291768126189709,1,1.0,1,0.47771836700849235,0.9989216327667236,DPM-2 + Gaussian + damping
1.0,0.012929345481097698,1,1.0,1,0.5353262489661574,1.019756555557251,DPM-2 + hybrid (no damping)
1.0,0.033104706555604935,1,1.0,1,0.480809377040714,1.0052107572555542,DPM-2 + hybrid damping
1.0,0.020476216450333595,2,1.0,1,0.4167528650723398,0.9471615552902222,DPM-2 + damping
1.0,0.014322877861559391,2,1.0,1,0.5091493050567806,1.059568166732788,DPM-2 + Gaussian + damping
1.0,0.08730760216712952,2,1.0,1,0.5588126070797443,1.0367138385772705,DPM-2 + hybrid (no damping)
1.0,0.0992441326379776,2,1.0,1,0.506449868902564,1.094672679901123,DPM-2 + hybrid damping
1.0,0.012788229621946812,5,1.0,1,0.4131175228394568,0.8938090801239014,DPM-2 + damping
1.0,0.006651359144598246,5,1.0,1,0.4960722259711474,1.0794531106948853,DPM-2 + Gaussian + damping
1.0,0.07935716956853867,5,1.0,1,0.5599438631907105,1.1418317556381226,DPM-2 + hybrid (no damping)
1.0,0.06645486503839493,5,1.0,1,0.5158439071383327,1.2261593341827393,DPM-2 + hybrid damping
1.0,0.031772371381521225,10,1.0,1,0.41011351719498634,0.8814667463302612,DPM-2 + damping
1.0,0.016581038013100624,10,1.0,1,0.49818346509709954,1.0670111179351807,DPM-2 + Gaussian + damping
1.0,0.2966487407684326,10,1.0,1,0.5595150589942932,1.2151250839233398,DPM-2 + hybrid (no damping)
1.0,0.28862568736076355,10,1.0,1,0.5055981539189816,1.273003101348877,DPM-2 + hybrid damping
1.0,0.010163450613617897,25,1.0,1,0.41795498598366976,0.8716119527816772,DPM-2 + damping
1.0,0.027852831408381462,25,1.0,1,0.5012436439283192,1.0598134994506836,DPM-2 + Gaussian + damping
1.0,0.2248895764350891,25,1.0,1,0.6435996950604022,1.285675048828125,DPM-2 + hybrid (no damping)
1.0,0.2505389451980591,25,1.0,1,0.5015377809759229,1.3646423816680908,DPM-2 + hybrid damping
1.0,0.016637369990348816,50,1.0,1,0.41300610918551683,0.9004954099655151,DPM-2 + damping
1.0,0.027558214962482452,50,1.0,1,0.4926654591690749,1.034804344177246,DPM-2 + Gaussian + damping
1.0,0.16141027212142944,50,1.0,1,0.5687605731654912,1.3370628356933594,DPM-2 + hybrid (no damping)
1.0,0.17837963998317719,50,1.0,1,0.5001437200699002,1.3486294746398926,DPM-2 + hybrid damping
1.0,0.021636325865983963,100,1.0,1,0.41541537805460393,0.9531897306442261,DPM-2 + damping
1.0,0.027368007227778435,100,1.0,1,0.49944666493684053,1.0344700813293457,DPM-2 + Gaussian + damping
1.0,0.19122715294361115,100,1.0,1,0.5759034189395607,1.3299676179885864,DPM-2 + hybrid (no damping)
1.0,0.18078824877738953,100,1.0,1,0.5017422190867364,1.3923273086547852,DPM-2 + hybrid damping
1.0,0.016797766089439392,1,1.0,2,0.40818621194921434,1.0122488737106323,DPM-2 + damping
1.0,0.020213289186358452,1,1.0,2,0.48287762701511383,0.9876123666763306,DPM-2 + Gaussian + damping
1.0,0.030849017202854156,1,1.0,2,0.5755551280453801,0.9990600347518921,DPM-2 + hybrid (no damping)
1.0,0.026467615738511086,1,1.0,2,0.47749225283041596,1.0036509037017822,DPM-2 + hybrid damping
1.0,0.02110457979142666,2,1.0,2,0.4153773121070117,0.9630981683731079,DPM-2 + damping
1.0,0.03952031955122948,2,1.0,2,0.5003989948891103,1.0606513023376465,DPM-2 + Gaussian + damping
1.0,0.02122804895043373,2,1.0,2,0.5676986197941005,1.0459473133087158,DPM-2 + hybrid (no damping)
1.0,0.03589526191353798,2,1.0,2,0.5718874281737953,1.1165399551391602,DPM-2 + hybrid damping
1.0,0.014996175654232502,5,1.0,2,0.41075876890681684,0.8820244669914246,DPM-2 + damping
1.0,0.013119971379637718,5,1.0,2,0.492465804098174,1.0733814239501953,DPM-2 + Gaussian + damping
1.0,0.02277284301817417,5,1.0,2,0.5630963579751551,1.1311508417129517,DPM-2 + hybrid (no damping)
1.0,0.0328010693192482,5,1.0,2,0.5494036090094596,1.2091666460037231,DPM-2 + hybrid damping
1.0,0.04088586941361427,10,1.0,2,0.4354538929183036,0.8665722608566284,DPM-2 + damping
1.0,0.012978628277778625,10,1.0,2,0.4933895990252495,1.091003656387329,DPM-2 + Gaussian + damping
1.0,0.1375979632139206,10,1.0,2,0.5615595900453627,1.2135207653045654,DPM-2 + hybrid (no damping)
1.0,0.21357840299606323,10,1.0,2,0.5039299428462982,1.2919352054595947,DPM-2 + hybrid damping
1.0,0.014044107869267464,25,1.0,2,0.4142052058596164,0.8734294176101685,DPM-2 + damping
1.0,0.03037870116531849,25,1.0,2,0.494445983087644,1.0467870235443115,DPM-2 + Gaussian + damping
1.0,0.06749090552330017,25,1.0,2,0.5671747869346291,1.2788889408111572,DPM-2 + hybrid (no damping)
1.0,0.07081636786460876,25,1.0,2,0.5056448588147759,1.3085744380950928,DPM-2 + hybrid damping
1.0,0.025465888902544975,50,1.0,2,0.42135103209875524,0.9119530320167542,DPM-2 + damping
1.0,0.044074319303035736,50,1.0,2,0.4944891610648483,1.0313920974731445,DPM-2 + Gaussian + damping
1.0,0.24270105361938477,50,1.0,2,0.5606326120905578,1.3067994117736816,DPM-2 + hybrid (no damping)
1.0,0.18223941326141357,50,1.0,2,0.5039091370999813,1.3720576763153076,DPM-2 + hybrid damping
1.0,0.03989415988326073,100,1.0,2,0.4189298290293664,0.9346094131469727,DPM-2 + damping
1.0,0.03229130059480667,100,1.0,2,0.4999418989755213,1.0210270881652832,DPM-2 + Gaussian + damping
1.0,0.014197099022567272,100,1.0,2,0.5697440279182047,1.3484208583831787,DPM-2 + hybrid (no damping)
1.0,0.05589539185166359,100,1.0,2,0.5048525049351156,1.3834130764007568,DPM-2 + hybrid damping
