n_observations,repeat,method,parameter,parameter_index,truth,analytic_map,analytic_std,estimate
5,4,old_score,local,3,0.8169571757316589,0.22784222662448883,0.32779303193092346,0.25126945972442627
5,4,old_score,local,4,-1.5253205299377441,-1.1369038820266724,0.3277930021286011,-1.1061750650405884
5,4,old_score,local,5,0.19874747097492218,0.13135327398777008,0.3277930021286011,0.15529707074165344
5,4,joint_score,global,0,0.2747957706451416,0.48299404978752136,0.27321159839630127,0.5011977553367615
5,4,joint_score,local,1,1.203932762145996,0.9526631236076355,0.3277930021286011,0.9336864948272705
5,4,joint_score,local,2,0.03335801512002945,0.0967298224568367,0.3277930021286011,0.08228067308664322
5,4,joint_score,local,3,0.8169571757316589,0.22784222662448883,0.32779303193092346,0.21269939839839935
5,4,joint_score,local,4,-1.5253205299377441,-1.1369038820266724,0.3277930021286011,-1.1448278427124023
5,4,joint_score,local,5,0.19874747097492218,0.13135327398777008,0.3277930021286011,0.11672123521566391
5,5,analytic,global,0,2.1692700386047363,1.9672950506210327,0.27321159839630127,1.9672950506210327
5,5,analytic,local,1,-0.22840090095996857,0.3648154139518738,0.3277930021286011,0.3648154139518738
5,5,analytic,local,2,-0.00835380982607603,0.2769610285758972,0.3277930021286011,0.2769610285758972
5,5,analytic,local,3,-0.3979406952857971,0.09581132978200912,0.32779303193092346,0.09581132978200912
5,5,analytic,local,4,-0.20208367705345154,0.16779549419879913,0.3277930021286011,0.16779549419879913
5,5,analytic,local,5,-0.19165658950805664,0.20122303068637848,0.3277930021286011,0.20122303068637848
5,5,old_score,global,0,2.1692700386047363,1.9672950506210327,0.27321159839630127,1.7416133880615234
